,T,M,E,E2,X,J,B,M2,M4
0,0,616.0,-630.3960000000087,397399.11681601097,32,0.449,0.0,379456.0,143986855936.0
1,10,642.0,-669.90800000001,448776.72846401343,32,0.449,0.0,412164.0,169879162896.0
2,20,806.0,-673.5000000000093,453602.2500000126,32,0.449,0.0,649636.0,422026932496.0
3,30,714.0,-648.3560000000087,420365.50273601135,32,0.449,0.0,509796.0,259891961616.0
4,40,704.0,-678.8880000000094,460888.9165440127,32,0.449,0.0,495616.0,245635219456.0
5,50,756.0,-689.6640000000076,475636.43289601046,32,0.449,0.0,571536.0,326653399296.0
6,60,704.0,-666.3160000000089,443977.0118560119,32,0.449,0.0,495616.0,245635219456.0
7,70,750.0,-669.9080000000083,448776.72846401116,32,0.449,0.0,562500.0,316406250000.0
8,80,708.0,-669.908000000008,448776.7284640107,32,0.449,0.0,501264.0,251265597696.0
9,90,708.0,-635.7840000000081,404221.2946560102,32,0.449,0.0,501264.0,251265597696.0
10,100,812.0,-713.0120000000094,508386.1121440134,32,0.449,0.0,659344.0,434734510336.0
11,110,724.0,-646.5600000000071,418039.8336000092,32,0.449,0.0,524176.0,274760478976.0
12,120,668.0,-651.9480000000078,425036.1947040102,32,0.449,0.0,446224.0,199115858176.0
13,130,682.0,-721.9920000000092,521272.44806401327,32,0.449,0.0,465124.0,216340335376.0
14,140,656.0,-619.6200000000084,383928.94440001046,32,0.449,0.0,430336.0,185189072896.0
15,150,732.0,-639.3760000000076,408801.6693760097,32,0.449,0.0,535824.0,287107358976.0
16,160,744.0,-655.5400000000092,429732.691600012,32,0.449,0.0,553536.0,306402103296.0
17,170,736.0,-666.3160000000079,443977.0118560105,32,0.449,0.0,541696.0,293434556416.0
18,180,820.0,-714.8080000000094,510950.4768640135,32,0.449,0.0,672400.0,452121760000.0
19,190,764.0,-698.6440000000091,488103.43873601273,32,0.449,0.0,583696.0,340701020416.0
20,200,730.0,-641.1720000000084,411101.53358401085,32,0.449,0.0,532900.0,283982410000.0
21,210,656.0,-616.0280000000079,379490.4967840097,32,0.449,0.0,430336.0,185189072896.0
22,220,770.0,-657.3360000000093,432090.6168960123,32,0.449,0.0,592900.0,351530410000.0
23,230,812.0,-695.0520000000097,483097.28270401346,32,0.449,0.0,659344.0,434734510336.0
24,240,712.0,-657.3360000000098,432090.61689601286,32,0.449,0.0,506944.0,256992219136.0
25,250,696.0,-669.9080000000087,448776.72846401157,32,0.449,0.0,484416.0,234658861056.0
26,260,846.0,-707.6240000000105,500731.72537601483,32,0.449,0.0,715716.0,512249392656.0
27,270,858.0,-720.1960000000089,518682.2784160128,32,0.449,0.0,736164.0,541937434896.0
