,T,M,E,E2,X,J,B,M2,M4
0,0,790.0,-656.5120000000082,431008.0061440108,32,0.446,0.0,624100.0,389500810000.0
1,10,738.0,-633.3200000000083,401094.22240001056,32,0.446,0.0,544644.0,296637086736.0
2,20,798.0,-729.6560000000118,532397.8783360171,32,0.446,0.0,636804.0,405519334416.0
3,30,838.0,-685.0560000000097,469301.7231360133,32,0.446,0.0,702244.0,493146635536.0
4,40,762.0,-652.9440000000086,426335.86713601125,32,0.446,0.0,580644.0,337147454736.0
5,50,744.0,-667.2160000000092,445177.1906560123,32,0.446,0.0,553536.0,306402103296.0
6,60,896.0,-743.9280000000139,553428.8691840207,32,0.446,0.0,802816.0,644513529856.0
7,70,804.0,-695.7600000000102,484081.97760001424,32,0.446,0.0,646416.0,417853645056.0
8,80,822.0,-711.8160000000113,506682.01785601606,32,0.446,0.0,675684.0,456548867856.0
9,90,814.0,-692.1920000000101,479129.764864014,32,0.446,0.0,662596.0,439033459216.0
10,100,824.0,-688.6240000000108,474203.0133760149,32,0.446,0.0,678976.0,461008408576.0
11,110,808.0,-697.5440000000104,486567.6319360146,32,0.446,0.0,652864.0,426231402496.0
12,120,810.0,-701.1120000000102,491558.0365440143,32,0.446,0.0,656100.0,430467210000.0
13,130,762.0,-699.3280000000111,489059.6515840155,32,0.446,0.0,580644.0,337147454736.0
14,140,838.0,-704.6800000000109,496573.90240001533,32,0.446,0.0,702244.0,493146635536.0
15,150,842.0,-726.088000000012,527203.7837440175,32,0.446,0.0,708964.0,502629953296.0
16,160,778.0,-692.1920000000108,479129.764864015,32,0.446,0.0,605284.0,366368720656.0
17,170,716.0,-647.5920000000078,419375.39846401016,32,0.446,0.0,512656.0,262816174336.0
18,180,770.0,-660.0800000000095,435705.6064000125,32,0.446,0.0,592900.0,351530410000.0
19,190,760.0,-665.4320000000096,442799.7466240127,32,0.446,0.0,577600.0,333621760000.0
20,200,834.0,-699.32800000001,489059.65158401395,32,0.446,0.0,695556.0,483798149136.0
21,210,812.0,-669.0000000000086,447561.0000000116,32,0.446,0.0,659344.0,434734510336.0
22,220,872.0,-729.6560000000114,532397.8783360167,32,0.446,0.0,760384.0,578183827456.0
23,230,884.0,-722.5200000000118,522035.15040001704,32,0.446,0.0,781456.0,610673479936.0
24,240,870.0,-726.0880000000116,527203.7837440168,32,0.446,0.0,756900.0,572897610000.0
25,250,888.0,-745.7120000000131,556086.3869440195,32,0.446,0.0,788544.0,621801639936.0
26,260,810.0,-661.864000000009,438063.95449601195,32,0.446,0.0,656100.0,430467210000.0
27,270,886.0,-735.0080000000128,540236.7600640188,32,0.446,0.0,784996.0,616218720016.0
28,280,898.0,-751.0640000000135,564097.1320960203,32,0.446,0.0,806404.0,650287411216.0
29,290,776.0,-683.2720000000096,466860.62598401314,32,0.446,0.0,602176.0,362615934976.0
30,300,812.0,-724.3040000000127,524616.2844160184,32,0.446,0.0,659344.0,434734510336.0
31,310,782.0,-693.976000000011,481602.6885760153,32,0.446,0.0,611524.0,373961602576.0
32,320,860.0,-715.3840000000115,511774.26745601645,32,0.446,0.0,739600.0,547008160000.0
33,330,676.0,-636.888000000008,405626.32454401016,32,0.446,0.0,456976.0,208827064576.0
34,340,790.0,-669.0000000000093,447561.00000001246,32,0.446,0.0,624100.0,389500810000.0
35,350,850.0,-708.2480000000113,501615.229504016,32,0.446,0.0,722500.0,522006250000.0
36,360,846.0,-697.5440000000106,486567.63193601475,32,0.446,0.0,715716.0,512249392656.0
37,370,812.0,-706.464000000011,499091.3832960155,32,0.446,0.0,659344.0,434734510336.0
38,380,844.0,-724.304000000012,524616.2844160175,32,0.446,0.0,712336.0,507422576896.0
39,390,790.0,-679.7040000000101,461997.5276160137,32,0.446,0.0,624100.0,389500810000.0
40,400,826.0,-699.3280000000105,489059.65158401476,32,0.446,0.0,682276.0,465500540176.0
41,410,836.0,-720.7360000000122,519460.3816960175,32,0.446,0.0,698896.0,488455618816.0
42,420,768.0,-683.27200000001,466860.6259840137,32,0.446,0.0,589824.0,347892350976.0
43,430,748.0,-658.2960000000086,433353.6236160113,32,0.446,0.0,559504.0,313044726016.0
44,440,866.0,-708.2480000000106,501615.22950401506,32,0.446,0.0,749956.0,562434001936.0
45,450,808.0,-685.0560000000103,469301.7231360141,32,0.446,0.0,652864.0,426231402496.0
46,460,686.0,-660.080000000009,435705.6064000119,32,0.446,0.0,470596.0,221460595216.0
47,470,724.0,-693.9760000000105,481602.68857601454,32,0.446,0.0,524176.0,274760478976.0
48,480,666.0,-677.9200000000096,459575.52640001307,32,0.446,0.0,443556.0,196741925136.0
49,490,640.0,-685.0560000000095,469301.72313601297,32,0.446,0.0,409600.0,167772160000.0
50,500,584.0,-652.9440000000077,426335.86713601,32,0.446,0.0,341056.0,116319195136.0
51,510,646.0,-658.2960000000082,433353.6236160108,32,0.446,0.0,417316.0,174152643856.0
52,520,702.0,-674.3520000000085,454750.6199040115,32,0.446,0.0,492804.0,242855782416.0
53,530,596.0,-658.2960000000081,433353.6236160107,32,0.446,0.0,355216.0,126178406656.0
54,540,736.0,-701.1120000000105,491558.03654401476,32,0.446,0.0,541696.0,293434556416.0
55,550,772.0,-685.0560000000096,469301.72313601314,32,0.446,0.0,595984.0,355196928256.0
56,560,744.0,-663.6480000000084,440428.6679040112,32,0.446,0.0,553536.0,306402103296.0
57,570,808.0,-672.5680000000094,452347.71462401265,32,0.446,0.0,652864.0,426231402496.0
58,580,888.0,-774.256000000015,599472.3535360232,32,0.446,0.0,788544.0,621801639936.0
59,590,898.0,-751.0640000000135,564097.1320960203,32,0.446,0.0,806404.0,650287411216.0
60,600,856.0,-695.7600000000105,484081.97760001454,32,0.446,0.0,732736.0,536902045696.0
61,610,830.0,-706.4640000000117,499091.3832960165,32,0.446,0.0,688900.0,474583210000.0
62,620,872.0,-729.6560000000119,532397.8783360174,32,0.446,0.0,760384.0,578183827456.0
63,630,870.0,-731.4400000000126,535004.4736000184,32,0.446,0.0,756900.0,572897610000.0
64,640,870.0,-735.0080000000124,540236.7600640183,32,0.446,0.0,756900.0,572897610000.0
65,650,798.0,-661.8640000000089,438063.9544960118,32,0.446,0.0,636804.0,405519334416.0
66,660,890.0,-742.1440000000126,550777.7167360188,32,0.446,0.0,792100.0,627422410000.0
67,670,746.0,-693.9760000000114,481602.68857601576,32,0.446,0.0,556516.0,309710058256.0
68,680,828.0,-710.0320000000114,504145.4410240162,32,0.446,0.0,685584.0,470025421056.0
69,690,832.0,-704.6800000000109,496573.90240001533,32,0.446,0.0,692224.0,479174066176.0
70,700,820.0,-699.3280000000104,489059.6515840146,32,0.446,0.0,672400.0,452121760000.0
71,710,844.0,-683.2720000000103,466860.62598401407,32,0.446,0.0,712336.0,507422576896.0
72,720,838.0,-774.256000000015,599472.3535360232,32,0.446,0.0,702244.0,493146635536.0
73,730,802.0,-731.440000000013,535004.473600019,32,0.446,0.0,643204.0,413711385616.0
74,740,680.0,-611.9120000000069,374436.2957440084,32,0.446,0.0,462400.0,213813760000.0
75,750,730.0,-670.78400000001,449951.17465601343,32,0.446,0.0,532900.0,283982410000.0
76,760,656.0,-622.6160000000075,387650.6834560093,32,0.446,0.0,430336.0,185189072896.0
77,770,698.0,-661.864000000009,438063.95449601195,32,0.446,0.0,487204.0,237367737616.0
78,780,662.0,-626.1840000000083,392106.4018560104,32,0.446,0.0,438244.0,192057803536.0
79,790,772.0,-647.5920000000075,419375.3984640097,32,0.446,0.0,595984.0,355196928256.0
80,800,842.0,-702.8960000000105,494062.7868160148,32,0.446,0.0,708964.0,502629953296.0
81,810,752.0,-688.6240000000098,474203.0133760135,32,0.446,0.0,565504.0,319794774016.0
82,820,850.0,-702.8960000000103,494062.7868160145,32,0.446,0.0,722500.0,522006250000.0
83,830,854.0,-717.168000000012,514329.94022401713,32,0.446,0.0,729316.0,531901827856.0
84,840,804.0,-676.1360000000097,457159.89049601316,32,0.446,0.0,646416.0,417853645056.0
85,850,830.0,-717.1680000000121,514329.9402240173,32,0.446,0.0,688900.0,474583210000.0
86,860,744.0,-654.7280000000089,428668.7539840117,32,0.446,0.0,553536.0,306402103296.0
87,870,620.0,-663.6480000000104,440428.66790401377,32,0.446,0.0,384400.0,147763360000.0
88,880,684.0,-640.4560000000087,410183.8879360111,32,0.446,0.0,467856.0,218889236736.0
89,890,814.0,-670.7840000000097,449951.17465601297,32,0.446,0.0,662596.0,439033459216.0
90,900,784.0,-681.4880000000104,464425.89414401416,32,0.446,0.0,614656.0,377801998336.0
91,910,780.0,-658.2960000000093,433353.62361601216,32,0.446,0.0,608400.0,370150560000.0
92,920,740.0,-649.3760000000079,421689.1893760103,32,0.446,0.0,547600.0,299865760000.0
93,930,808.0,-695.7600000000103,484081.97760001436,32,0.446,0.0,652864.0,426231402496.0
94,940,856.0,-710.032000000012,504145.441024017,32,0.446,0.0,732736.0,536902045696.0
95,950,802.0,-711.816000000012,506682.01785601705,32,0.446,0.0,643204.0,413711385616.0
96,960,794.0,-692.1920000000105,479129.76486401446,32,0.446,0.0,630436.0,397449550096.0
97,970,698.0,-670.7840000000094,449951.1746560126,32,0.446,0.0,487204.0,237367737616.0
98,980,792.0,-699.3280000000108,489059.65158401505,32,0.446,0.0,627264.0,393460125696.0
99,990,732.0,-654.7280000000092,428668.753984012,32,0.446,0.0,535824.0,287107358976.0
100,1000,844.0,-702.8960000000109,494062.78681601526,32,0.446,0.0,712336.0,507422576896.0
101,1010,768.0,-677.92000000001,459575.52640001354,32,0.446,0.0,589824.0,347892350976.0
102,1020,728.0,-647.5920000000086,419375.39846401114,32,0.446,0.0,529984.0,280883040256.0
103,1030,842.0,-715.3840000000118,511774.2674560169,32,0.446,0.0,708964.0,502629953296.0
104,1040,786.0,-674.3520000000093,454750.61990401254,32,0.446,0.0,617796.0,381671897616.0
105,1050,758.0,-710.0320000000111,504145.4410240157,32,0.446,0.0,574564.0,330123790096.0
106,1060,768.0,-722.5200000000115,522035.1504000166,32,0.446,0.0,589824.0,347892350976.0
107,1070,722.0,-661.8640000000086,438063.9544960113,32,0.446,0.0,521284.0,271737008656.0
108,1080,744.0,-702.896000000011,494062.78681601543,32,0.446,0.0,553536.0,306402103296.0
109,1090,590.0,-642.2400000000076,412472.2176000098,32,0.446,0.0,348100.0,121173610000.0
110,1100,556.0,-644.0240000000078,414766.9125760101,32,0.446,0.0,309136.0,95565066496.0
111,1110,630.0,-683.2720000000097,466860.62598401326,32,0.446,0.0,396900.0,157529610000.0
112,1120,508.0,-635.1040000000069,403357.09081600874,32,0.446,0.0,258064.0,66597028096.0
113,1130,532.0,-627.9680000000071,394343.8090240089,32,0.446,0.0,283024.0,80102584576.0
114,1140,572.0,-667.21600000001,445177.1906560134,32,0.446,0.0,327184.0,107049369856.0
115,1150,550.0,-654.7280000000086,428668.75398401124,32,0.446,0.0,302500.0,91506250000.0
116,1160,512.0,-658.2960000000096,433353.6236160126,32,0.446,0.0,262144.0,68719476736.0
117,1170,552.0,-604.7760000000064,365754.0101760078,32,0.446,0.0,304704.0,92844527616.0
118,1180,582.0,-699.328000000012,489059.6515840168,32,0.446,0.0,338724.0,114733948176.0
119,1190,664.0,-658.2960000000089,433353.62361601176,32,0.446,0.0,440896.0,194389282816.0
120,1200,694.0,-651.1600000000091,424009.3456000118,32,0.446,0.0,481636.0,231973236496.0
121,1210,668.0,-649.3760000000082,421689.1893760106,32,0.446,0.0,446224.0,199115858176.0
122,1220,698.0,-656.5120000000093,431008.00614401215,32,0.446,0.0,487204.0,237367737616.0
123,1230,746.0,-676.1360000000096,457159.89049601305,32,0.446,0.0,556516.0,309710058256.0
124,1240,646.0,-642.2400000000081,412472.2176000104,32,0.446,0.0,417316.0,174152643856.0
125,1250,612.0,-640.4560000000073,410183.8879360093,32,0.446,0.0,374544.0,140283207936.0
126,1260,644.0,-640.4560000000075,410183.8879360096,32,0.446,0.0,414736.0,172005949696.0
127,1270,740.0,-660.0800000000092,435705.6064000122,32,0.446,0.0,547600.0,299865760000.0
128,1280,756.0,-690.4080000000099,476663.20646401367,32,0.446,0.0,571536.0,326653399296.0
129,1290,752.0,-676.1360000000099,457159.89049601334,32,0.446,0.0,565504.0,319794774016.0
130,1300,814.0,-672.5680000000092,452347.71462401235,32,0.446,0.0,662596.0,439033459216.0
131,1310,836.0,-699.3280000000109,489059.6515840152,32,0.446,0.0,698896.0,488455618816.0
132,1320,858.0,-711.8160000000113,506682.01785601606,32,0.446,0.0,736164.0,541937434896.0
133,1330,834.0,-688.6240000000103,474203.01337601413,32,0.446,0.0,695556.0,483798149136.0
134,1340,826.0,-704.680000000011,496573.90240001545,32,0.446,0.0,682276.0,465500540176.0
135,1350,872.0,-726.088000000012,527203.7837440175,32,0.446,0.0,760384.0,578183827456.0
136,1360,892.0,-736.7920000000122,542862.451264018,32,0.446,0.0,795664.0,633081200896.0
137,1370,806.0,-701.1120000000102,491558.0365440143,32,0.446,0.0,649636.0,422026932496.0
138,1380,854.0,-690.4080000000101,476663.206464014,32,0.446,0.0,729316.0,531901827856.0
139,1390,852.0,-693.9760000000101,481602.688576014,32,0.446,0.0,725904.0,526936617216.0
140,1400,878.0,-751.0640000000135,564097.1320960203,32,0.446,0.0,770884.0,594262141456.0
141,1410,794.0,-683.2720000000095,466860.62598401296,32,0.446,0.0,630436.0,397449550096.0
142,1420,832.0,-706.4640000000112,499091.38329601585,32,0.446,0.0,692224.0,479174066176.0
143,1430,750.0,-636.8880000000083,405626.3245440106,32,0.446,0.0,562500.0,316406250000.0
144,1440,624.0,-606.5600000000076,367915.03360000916,32,0.446,0.0,389376.0,151613669376.0
145,1450,690.0,-602.9920000000056,363599.3520640068,32,0.446,0.0,476100.0,226671210000.0
146,1460,820.0,-710.0320000000111,504145.4410240157,32,0.446,0.0,672400.0,452121760000.0
147,1470,822.0,-711.8160000000115,506682.0178560164,32,0.446,0.0,675684.0,456548867856.0
148,1480,832.0,-695.7600000000111,484081.97760001547,32,0.446,0.0,692224.0,479174066176.0
149,1490,772.0,-670.7840000000092,449951.1746560123,32,0.446,0.0,595984.0,355196928256.0
150,1500,658.0,-651.1600000000084,424009.34560001094,32,0.446,0.0,432964.0,187457825296.0
151,1510,736.0,-644.0240000000076,414766.9125760098,32,0.446,0.0,541696.0,293434556416.0
152,1520,888.0,-752.8480000000128,566780.1111040193,32,0.446,0.0,788544.0,621801639936.0
153,1530,860.0,-738.5760000000123,545494.5077760181,32,0.446,0.0,739600.0,547008160000.0
154,1540,694.0,-642.2400000000067,412472.21760000865,32,0.446,0.0,481636.0,231973236496.0
155,1550,796.0,-720.7360000000116,519460.3816960167,32,0.446,0.0,633616.0,401469235456.0
156,1560,660.0,-645.8080000000074,417067.97286400956,32,0.446,0.0,435600.0,189747360000.0
157,1570,668.0,-652.9440000000083,426335.8671360108,32,0.446,0.0,446224.0,199115858176.0
158,1580,834.0,-693.9760000000106,481602.68857601465,32,0.446,0.0,695556.0,483798149136.0
159,1590,826.0,-702.8960000000103,494062.7868160145,32,0.446,0.0,682276.0,465500540176.0
160,1600,834.0,-699.328000000011,489059.6515840154,32,0.446,0.0,695556.0,483798149136.0
161,1610,756.0,-692.1920000000108,479129.764864015,32,0.446,0.0,571536.0,326653399296.0
162,1620,728.0,-663.6480000000098,440428.667904013,32,0.446,0.0,529984.0,280883040256.0
163,1630,714.0,-645.8080000000089,417067.9728640114,32,0.446,0.0,509796.0,259891961616.0
164,1640,670.0,-674.352000000011,454750.61990401486,32,0.446,0.0,448900.0,201511210000.0
165,1650,642.0,-633.3200000000081,401094.2224000103,32,0.446,0.0,412164.0,169879162896.0
166,1660,688.0,-669.0000000000101,447561.00000001356,32,0.446,0.0,473344.0,224054542336.0
167,1670,764.0,-670.7840000000102,449951.1746560137,32,0.446,0.0,583696.0,340701020416.0
168,1680,820.0,-701.1120000000108,491558.0365440151,32,0.446,0.0,672400.0,452121760000.0
169,1690,858.0,-740.360000000013,548132.9296000192,32,0.446,0.0,736164.0,541937434896.0
170,1700,856.0,-718.9520000000123,516891.9783040176,32,0.446,0.0,732736.0,536902045696.0
171,1710,894.0,-740.3600000000132,548132.9296000196,32,0.446,0.0,799236.0,638778183696.0
172,1720,822.0,-717.1680000000114,514329.9402240163,32,0.446,0.0,675684.0,456548867856.0
173,1730,762.0,-654.7280000000086,428668.75398401124,32,0.446,0.0,580644.0,337147454736.0
174,1740,834.0,-704.6800000000117,496573.90240001644,32,0.446,0.0,695556.0,483798149136.0
175,1750,852.0,-729.656000000012,532397.8783360175,32,0.446,0.0,725904.0,526936617216.0
176,1760,768.0,-692.1920000000104,479129.76486401435,32,0.446,0.0,589824.0,347892350976.0
177,1770,846.0,-710.0320000000111,504145.4410240157,32,0.446,0.0,715716.0,512249392656.0
178,1780,888.0,-752.8480000000134,566780.1111040202,32,0.446,0.0,788544.0,621801639936.0
179,1790,898.0,-743.9280000000132,553428.8691840196,32,0.446,0.0,806404.0,650287411216.0
180,1800,814.0,-708.248000000011,501615.22950401553,32,0.446,0.0,662596.0,439033459216.0
181,1810,844.0,-695.76000000001,484081.9776000139,32,0.446,0.0,712336.0,507422576896.0
182,1820,836.0,-710.032000000011,504145.44102401554,32,0.446,0.0,698896.0,488455618816.0
183,1830,842.0,-692.1920000000107,479129.7648640148,32,0.446,0.0,708964.0,502629953296.0
184,1840,794.0,-660.0800000000089,435705.60640001175,32,0.446,0.0,630436.0,397449550096.0
185,1850,790.0,-717.1680000000117,514329.9402240168,32,0.446,0.0,624100.0,389500810000.0
186,1860,744.0,-677.9200000000102,459575.5264000138,32,0.446,0.0,553536.0,306402103296.0
187,1870,804.0,-679.7040000000096,461997.5276160131,32,0.446,0.0,646416.0,417853645056.0
188,1880,866.0,-729.6560000000127,532397.8783360185,32,0.446,0.0,749956.0,562434001936.0
189,1890,850.0,-713.6000000000115,509224.96000001644,32,0.446,0.0,722500.0,522006250000.0
190,1900,836.0,-695.7600000000106,484081.9776000147,32,0.446,0.0,698896.0,488455618816.0
191,1910,782.0,-685.0560000000102,469301.7231360139,32,0.446,0.0,611524.0,373961602576.0
192,1920,772.0,-692.1920000000098,479129.76486401353,32,0.446,0.0,595984.0,355196928256.0
193,1930,798.0,-670.7840000000097,449951.17465601297,32,0.446,0.0,636804.0,405519334416.0
194,1940,814.0,-683.2720000000108,466860.6259840148,32,0.446,0.0,662596.0,439033459216.0
195,1950,870.0,-736.7920000000128,542862.4512640188,32,0.446,0.0,756900.0,572897610000.0
