,T,M,E,E2,X,J,B,M2,M4
0,0,744.0,-633.0720000000009,400780.1571840012,32,0.436,0.0,553536.0,306402103296.0
1,10,792.0,-645.2800000000005,416386.2784000007,32,0.436,0.0,627264.0,393460125696.0
2,20,742.0,-652.2559999999996,425437.8895359995,32,0.436,0.0,550564.0,303120718096.0
3,30,720.0,-653.999999999998,427715.9999999973,32,0.436,0.0,518400.0,268738560000.0
4,40,742.0,-636.5600000000012,405208.6336000015,32,0.436,0.0,550564.0,303120718096.0
5,50,652.0,-620.8639999999996,385472.1064959995,32,0.436,0.0,425104.0,180713410816.0
6,60,678.0,-631.3279999999997,398575.0435839997,32,0.436,0.0,459684.0,211309379856.0
7,70,716.0,-633.0720000000008,400780.157184001,32,0.436,0.0,512656.0,262816174336.0
8,80,576.0,-587.7280000000007,345424.20198400086,32,0.436,0.0,331776.0,110075314176.0
9,90,550.0,-626.0960000000007,391996.20121600083,32,0.436,0.0,302500.0,91506250000.0
10,100,658.0,-606.9120000000026,368342.1757440032,32,0.436,0.0,432964.0,187457825296.0
11,110,588.0,-591.2160000000035,349536.3586560042,32,0.436,0.0,345744.0,119538913536.0
12,120,476.0,-554.5920000000016,307572.28646400175,32,0.436,0.0,226576.0,51336683776.0
13,130,538.0,-585.9840000000025,343377.24825600296,32,0.436,0.0,289444.0,83777829136.0
14,140,540.0,-591.2160000000035,349536.3586560042,32,0.436,0.0,291600.0,85030560000.0
15,150,582.0,-619.120000000002,383309.57440000254,32,0.436,0.0,338724.0,114733948176.0
16,160,600.0,-617.3760000000004,381153.12537600053,32,0.436,0.0,360000.0,129600000000.0
17,170,506.0,-563.3120000000027,317320.40934400307,32,0.436,0.0,256036.0,65554433296.0
18,180,472.0,-589.4720000000018,347477.23878400214,32,0.436,0.0,222784.0,49632710656.0
19,190,614.0,-584.2400000000016,341336.37760000187,32,0.436,0.0,376996.0,142125984016.0
20,200,686.0,-673.183999999998,453176.69785599736,32,0.436,0.0,470596.0,221460595216.0
21,210,604.0,-558.0800000000035,311453.2864000038,32,0.436,0.0,364816.0,133090713856.0
