,T,M,E,E2,X,J,B,M2,M4
0,0,-580.0,-648.7039999999947,420816.8796159931,32,0.448,0.0,336400.0,113164960000.0
1,10,-652.0,-652.2879999999944,425479.6349439928,32,0.448,0.0,425104.0,180713410816.0
2,20,-696.0,-657.663999999995,432521.9368959934,32,0.448,0.0,484416.0,234658861056.0
3,30,-758.0,-700.6719999999927,490941.2515839898,32,0.448,0.0,574564.0,330123790096.0
4,40,-728.0,-682.7519999999934,466150.2935039909,32,0.448,0.0,529984.0,280883040256.0
5,50,-676.0,-664.8319999999939,442001.58822399186,32,0.448,0.0,456976.0,208827064576.0
6,60,-752.0,-664.8319999999934,442001.5882239912,32,0.448,0.0,565504.0,319794774016.0
7,70,-826.0,-723.9679999999917,524129.66502398794,32,0.448,0.0,682276.0,465500540176.0
8,80,-788.0,-695.2959999999929,483436.5276159901,32,0.448,0.0,620944.0,385571451136.0
9,90,-818.0,-700.6719999999921,490941.2515839889,32,0.448,0.0,669124.0,447726927376.0
10,100,-692.0,-688.1279999999927,473520.1443839899,32,0.448,0.0,478864.0,229310730496.0
11,110,-674.0,-655.871999999994,430168.0803839922,32,0.448,0.0,454276.0,206366684176.0
12,120,-632.0,-637.9519999999943,406982.7543039927,32,0.448,0.0,399424.0,159539531776.0
13,130,-670.0,-623.6159999999945,388896.91545599315,32,0.448,0.0,448900.0,201511210000.0
14,140,-736.0,-668.4159999999933,446779.9490559911,32,0.448,0.0,541696.0,293434556416.0
15,150,-698.0,-639.7439999999951,409272.3855359938,32,0.448,0.0,487204.0,237367737616.0
16,160,-742.0,-695.2959999999931,483436.52761599043,32,0.448,0.0,550564.0,303120718096.0
17,170,-888.0,-752.63999999999,566466.9695999849,32,0.448,0.0,788544.0,621801639936.0
18,180,-848.0,-720.3839999999919,518953.1074559884,32,0.448,0.0,719104.0,517110562816.0
19,190,-810.0,-664.8319999999942,442001.58822399226,32,0.448,0.0,656100.0,430467210000.0
20,200,-876.0,-774.1439999999895,599298.9327359839,32,0.448,0.0,767376.0,588865925376.0
21,210,-844.0,-707.8399999999915,501037.46559998795,32,0.448,0.0,712336.0,507422576896.0
22,220,-800.0,-693.5039999999924,480947.7980159895,32,0.448,0.0,640000.0,409600000000.0
23,230,-794.0,-707.839999999992,501037.46559998865,32,0.448,0.0,630436.0,397449550096.0
24,240,-784.0,-671.9999999999936,451583.99999999144,32,0.448,0.0,614656.0,377801998336.0
25,250,-828.0,-697.0879999999929,485931.6797439901,32,0.448,0.0,685584.0,470025421056.0
26,260,-830.0,-693.5039999999925,480947.7980159896,32,0.448,0.0,688900.0,474583210000.0
27,270,-804.0,-680.9599999999932,463706.5215999908,32,0.448,0.0,646416.0,417853645056.0
28,280,-756.0,-666.6239999999938,444387.5573759917,32,0.448,0.0,571536.0,326653399296.0
29,290,-742.0,-686.3359999999932,471057.10489599063,32,0.448,0.0,550564.0,303120718096.0
30,300,-662.0,-616.4479999999959,380008.13670399494,32,0.448,0.0,438244.0,192057803536.0
31,310,-674.0,-636.1599999999946,404699.54559999314,32,0.448,0.0,454276.0,206366684176.0
32,320,-758.0,-688.1279999999932,473520.1443839907,32,0.448,0.0,574564.0,330123790096.0
33,330,-648.0,-616.4479999999953,380008.13670399424,32,0.448,0.0,419904.0,176319369216.0
34,340,-674.0,-675.5839999999929,456413.7410559904,32,0.448,0.0,454276.0,206366684176.0
35,350,-614.0,-627.1999999999953,393379.8399999941,32,0.448,0.0,376996.0,142125984016.0
36,360,-622.0,-648.7039999999938,420816.87961599196,32,0.448,0.0,386884.0,149679229456.0
37,370,-736.0,-677.3759999999935,458838.2453759912,32,0.448,0.0,541696.0,293434556416.0
38,380,-682.0,-666.6239999999943,444387.5573759925,32,0.448,0.0,465124.0,216340335376.0
39,390,-688.0,-654.0799999999944,427820.64639999263,32,0.448,0.0,473344.0,224054542336.0
40,400,-808.0,-695.2959999999928,483436.52761598997,32,0.448,0.0,652864.0,426231402496.0
41,410,-718.0,-684.5439999999932,468600.4879359906,32,0.448,0.0,515524.0,265764994576.0
42,420,-642.0,-596.7359999999958,356093.85369599494,32,0.448,0.0,412164.0,169879162896.0
43,430,-660.0,-646.9119999999942,418495.1357439925,32,0.448,0.0,435600.0,189747360000.0
44,440,-738.0,-654.079999999994,427820.64639999217,32,0.448,0.0,544644.0,296637086736.0
45,450,-722.0,-663.039999999994,439622.04159999214,32,0.448,0.0,521284.0,271737008656.0
46,460,-738.0,-652.2879999999947,425479.63494399306,32,0.448,0.0,544644.0,296637086736.0
47,470,-668.0,-602.1119999999969,362538.86054399627,32,0.448,0.0,446224.0,199115858176.0
48,480,-624.0,-611.071999999996,373408.9891839951,32,0.448,0.0,389376.0,151613669376.0
49,490,-712.0,-704.2559999999927,495976.51353598974,32,0.448,0.0,506944.0,256992219136.0
50,500,-676.0,-655.8719999999939,430168.08038399206,32,0.448,0.0,456976.0,208827064576.0
51,510,-684.0,-655.8719999999939,430168.08038399206,32,0.448,0.0,467856.0,218889236736.0
52,520,-662.0,-684.5439999999932,468600.4879359906,32,0.448,0.0,438244.0,192057803536.0
53,530,-728.0,-659.4559999999943,434882.21593599254,32,0.448,0.0,529984.0,280883040256.0
