,T,M,E,E2,X,J,B,M2,M4
0,0,830.0,-744.8959999999975,554870.0508159962,32,0.452,0.0,688900.0,474583210000.0
1,10,828.0,-753.9359999999974,568419.4920959962,32,0.452,0.0,685584.0,470025421056.0
2,20,878.0,-755.7439999999973,571148.993535996,32,0.452,0.0,770884.0,594262141456.0
3,30,868.0,-728.6239999999975,530892.9333759964,32,0.452,0.0,753424.0,567647723776.0
4,40,864.0,-719.5839999999976,517801.1330559965,32,0.452,0.0,746496.0,557256278016.0
5,50,872.0,-735.8559999999975,541484.0527359963,32,0.452,0.0,760384.0,578183827456.0
6,60,892.0,-746.7039999999974,557566.8636159962,32,0.452,0.0,795664.0,633081200896.0
7,70,834.0,-697.8879999999976,487047.6605439967,32,0.452,0.0,695556.0,483798149136.0
8,80,830.0,-741.2799999999975,549496.0383999962,32,0.452,0.0,688900.0,474583210000.0
9,90,776.0,-710.5439999999976,504872.77593599656,32,0.452,0.0,602176.0,362615934976.0
10,100,858.0,-734.0479999999975,538826.4663039963,32,0.452,0.0,736164.0,541937434896.0
11,110,894.0,-772.0159999999973,596008.7042559959,32,0.452,0.0,799236.0,638778183696.0
12,120,886.0,-757.5519999999974,573885.032703996,32,0.452,0.0,784996.0,616218720016.0
13,130,818.0,-710.5439999999976,504872.77593599656,32,0.452,0.0,669124.0,447726927376.0
14,140,810.0,-721.3919999999976,520406.41766399646,32,0.452,0.0,656100.0,430467210000.0
15,150,726.0,-672.5759999999977,452358.475775997,32,0.452,0.0,527076.0,277809109776.0
16,160,760.0,-687.0399999999977,472023.96159999684,32,0.452,0.0,577600.0,333621760000.0
17,170,806.0,-696.0799999999977,484527.36639999674,32,0.452,0.0,649636.0,422026932496.0
18,180,812.0,-710.5439999999976,504872.77593599656,32,0.452,0.0,659344.0,434734510336.0
19,190,786.0,-706.9279999999976,499747.1971839966,32,0.452,0.0,617796.0,381671897616.0
20,200,810.0,-696.0799999999977,484527.36639999674,32,0.452,0.0,656100.0,430467210000.0
21,210,738.0,-659.9199999999978,435494.40639999707,32,0.452,0.0,544644.0,296637086736.0
22,220,804.0,-730.4319999999974,533530.9066239962,32,0.452,0.0,646416.0,417853645056.0
23,230,900.0,-752.1279999999974,565696.5283839961,32,0.452,0.0,810000.0,656100000000.0
24,240,842.0,-705.1199999999976,497194.2143999966,32,0.452,0.0,708964.0,502629953296.0
25,250,714.0,-681.6159999999976,464600.3714559967,32,0.452,0.0,509796.0,259891961616.0
26,260,710.0,-643.6479999999979,414282.74790399725,32,0.452,0.0,504100.0,254116810000.0
27,270,776.0,-668.9599999999978,447507.48159999703,32,0.452,0.0,602176.0,362615934976.0
28,280,892.0,-757.5519999999974,573885.032703996,32,0.452,0.0,795664.0,633081200896.0
29,290,876.0,-737.6639999999974,544148.1768959961,32,0.452,0.0,767376.0,588865925376.0
30,300,848.0,-721.3919999999976,520406.41766399646,32,0.452,0.0,719104.0,517110562816.0
31,310,804.0,-677.9999999999977,459683.9999999969,32,0.452,0.0,646416.0,417853645056.0
32,320,746.0,-654.4959999999977,428365.014015997,32,0.452,0.0,556516.0,309710058256.0
33,330,846.0,-739.4719999999975,546818.8387839963,32,0.452,0.0,715716.0,512249392656.0
34,340,780.0,-699.6959999999976,489574.4924159967,32,0.452,0.0,608400.0,370150560000.0
35,350,666.0,-618.3359999999979,382339.40889599733,32,0.452,0.0,443556.0,196741925136.0
36,360,646.0,-677.9999999999977,459683.9999999969,32,0.452,0.0,417316.0,174152643856.0
37,370,726.0,-694.2719999999977,482013.6099839968,32,0.452,0.0,527076.0,277809109776.0
38,380,702.0,-685.2319999999977,469542.8938239968,32,0.452,0.0,492804.0,242855782416.0
39,390,708.0,-658.1119999999978,433111.40454399714,32,0.452,0.0,501264.0,251265597696.0
40,400,736.0,-705.1199999999976,497194.2143999966,32,0.452,0.0,541696.0,293434556416.0
41,410,734.0,-645.4559999999977,416613.4479359971,32,0.452,0.0,538756.0,290258027536.0
42,420,788.0,-697.8879999999976,487047.6605439967,32,0.452,0.0,620944.0,385571451136.0
43,430,762.0,-690.6559999999976,477005.71033599664,32,0.452,0.0,580644.0,337147454736.0
44,440,844.0,-737.6639999999975,544148.1768959963,32,0.452,0.0,712336.0,507422576896.0
45,450,790.0,-683.4239999999976,467068.3637759967,32,0.452,0.0,624100.0,389500810000.0
46,460,724.0,-647.2639999999978,418950.6856959972,32,0.452,0.0,524176.0,274760478976.0
47,470,730.0,-679.8079999999977,462138.9168639969,32,0.452,0.0,532900.0,283982410000.0
48,480,786.0,-670.7679999999978,449929.709823997,32,0.452,0.0,617796.0,381671897616.0
49,490,838.0,-717.7759999999976,515202.3861759965,32,0.452,0.0,702244.0,493146635536.0
50,500,832.0,-708.7359999999976,502306.7176959966,32,0.452,0.0,692224.0,479174066176.0
51,510,908.0,-770.2079999999972,593220.3632639957,32,0.452,0.0,824464.0,679740887296.0
52,520,838.0,-715.9679999999975,512610.17702399637,32,0.452,0.0,702244.0,493146635536.0
53,530,854.0,-735.8559999999975,541484.0527359963,32,0.452,0.0,729316.0,531901827856.0
54,540,810.0,-659.9199999999978,435494.40639999707,32,0.452,0.0,656100.0,430467210000.0
55,550,850.0,-746.7039999999974,557566.8636159962,32,0.452,0.0,722500.0,522006250000.0
56,560,778.0,-723.1999999999974,523018.23999999627,32,0.452,0.0,605284.0,366368720656.0
57,570,688.0,-688.8479999999976,474511.56710399664,32,0.452,0.0,473344.0,224054542336.0
58,580,674.0,-656.3039999999978,430734.9404159971,32,0.452,0.0,454276.0,206366684176.0
59,590,728.0,-683.4239999999977,467068.36377599684,32,0.452,0.0,529984.0,280883040256.0
60,600,772.0,-710.5439999999976,504872.77593599656,32,0.452,0.0,595984.0,355196928256.0
61,610,856.0,-739.4719999999975,546818.8387839963,32,0.452,0.0,732736.0,536902045696.0
62,620,860.0,-726.8159999999975,528261.4978559964,32,0.452,0.0,739600.0,547008160000.0
63,630,824.0,-681.6159999999977,464600.3714559969,32,0.452,0.0,678976.0,461008408576.0
64,640,854.0,-723.1999999999975,523018.23999999644,32,0.452,0.0,729316.0,531901827856.0
65,650,914.0,-762.9759999999974,582132.376575996,32,0.452,0.0,835396.0,697886476816.0
66,660,780.0,-696.0799999999977,484527.36639999674,32,0.452,0.0,608400.0,370150560000.0
67,670,872.0,-748.5119999999974,560270.2141439961,32,0.452,0.0,760384.0,578183827456.0
68,680,786.0,-715.9679999999975,512610.17702399637,32,0.452,0.0,617796.0,381671897616.0
69,690,738.0,-706.9279999999976,499747.1971839966,32,0.452,0.0,544644.0,296637086736.0
70,700,792.0,-696.0799999999975,484527.36639999656,32,0.452,0.0,627264.0,393460125696.0
71,710,814.0,-679.8079999999976,462138.91686399677,32,0.452,0.0,662596.0,439033459216.0
72,720,842.0,-732.2399999999975,536175.4175999963,32,0.452,0.0,708964.0,502629953296.0
73,730,892.0,-753.9359999999974,568419.4920959962,32,0.452,0.0,795664.0,633081200896.0
74,740,842.0,-743.0879999999975,552179.7757439963,32,0.452,0.0,708964.0,502629953296.0
75,750,822.0,-672.5759999999977,452358.475775997,32,0.452,0.0,675684.0,456548867856.0
76,760,828.0,-703.3119999999976,494647.76934399665,32,0.452,0.0,685584.0,470025421056.0
77,770,870.0,-737.6639999999975,544148.1768959963,32,0.452,0.0,756900.0,572897610000.0
78,780,854.0,-726.8159999999974,528261.4978559962,32,0.452,0.0,729316.0,531901827856.0
79,790,916.0,-764.7839999999974,584894.566655996,32,0.452,0.0,839056.0,704014971136.0
80,800,848.0,-728.6239999999975,530892.9333759964,32,0.452,0.0,719104.0,517110562816.0
81,810,922.0,-790.0959999999973,624251.6892159957,32,0.452,0.0,850084.0,722642807056.0
82,820,880.0,-755.7439999999974,571148.9935359961,32,0.452,0.0,774400.0,599695360000.0
83,830,878.0,-750.3199999999974,562980.1023999961,32,0.452,0.0,770884.0,594262141456.0
84,840,814.0,-703.3119999999976,494647.76934399665,32,0.452,0.0,662596.0,439033459216.0
85,850,822.0,-677.9999999999977,459683.9999999969,32,0.452,0.0,675684.0,456548867856.0
86,860,910.0,-762.9759999999974,582132.376575996,32,0.452,0.0,828100.0,685749610000.0
87,870,880.0,-759.3599999999974,576627.609599996,32,0.452,0.0,774400.0,599695360000.0
88,880,844.0,-726.8159999999975,528261.4978559964,32,0.452,0.0,712336.0,507422576896.0
89,890,780.0,-676.1919999999977,457235.6208639969,32,0.452,0.0,608400.0,370150560000.0
90,900,842.0,-708.7359999999976,502306.7176959966,32,0.452,0.0,708964.0,502629953296.0
91,910,832.0,-725.0079999999975,525636.6000639964,32,0.452,0.0,692224.0,479174066176.0
92,920,842.0,-699.6959999999975,489574.49241599656,32,0.452,0.0,708964.0,502629953296.0
93,930,890.0,-748.5119999999974,560270.2141439961,32,0.452,0.0,792100.0,627422410000.0
94,940,784.0,-697.8879999999976,487047.6605439967,32,0.452,0.0,614656.0,377801998336.0
95,950,834.0,-725.0079999999975,525636.6000639964,32,0.452,0.0,695556.0,483798149136.0
96,960,822.0,-692.4639999999976,479506.3912959966,32,0.452,0.0,675684.0,456548867856.0
97,970,804.0,-699.6959999999975,489574.49241599656,32,0.452,0.0,646416.0,417853645056.0
98,980,840.0,-732.2399999999975,536175.4175999963,32,0.452,0.0,705600.0,497871360000.0
99,990,772.0,-676.1919999999977,457235.6208639969,32,0.452,0.0,595984.0,355196928256.0
100,1000,684.0,-650.8799999999978,423644.7743999972,32,0.452,0.0,467856.0,218889236736.0
101,1010,756.0,-706.9279999999976,499747.1971839966,32,0.452,0.0,571536.0,326653399296.0
102,1020,744.0,-658.1119999999978,433111.40454399714,32,0.452,0.0,553536.0,306402103296.0
103,1030,698.0,-670.7679999999978,449929.709823997,32,0.452,0.0,487204.0,237367737616.0
104,1040,632.0,-705.1199999999976,497194.2143999966,32,0.452,0.0,399424.0,159539531776.0
105,1050,642.0,-699.6959999999976,489574.4924159967,32,0.452,0.0,412164.0,169879162896.0
106,1060,770.0,-737.6639999999975,544148.1768959963,32,0.452,0.0,592900.0,351530410000.0
107,1070,706.0,-699.6959999999976,489574.4924159967,32,0.452,0.0,498436.0,248438446096.0
108,1080,678.0,-665.3439999999978,442682.63833599706,32,0.452,0.0,459684.0,211309379856.0
109,1090,762.0,-741.2799999999975,549496.0383999962,32,0.452,0.0,580644.0,337147454736.0
110,1100,740.0,-715.9679999999976,512610.17702399654,32,0.452,0.0,547600.0,299865760000.0
111,1110,712.0,-677.9999999999977,459683.9999999969,32,0.452,0.0,506944.0,256992219136.0
112,1120,686.0,-674.3839999999976,454793.7794559968,32,0.452,0.0,470596.0,221460595216.0
113,1130,558.0,-650.8799999999978,423644.7743999972,32,0.452,0.0,311364.0,96947540496.0
114,1140,536.0,-620.143999999998,384578.5807359975,32,0.452,0.0,287296.0,82538991616.0
115,1150,536.0,-641.8399999999979,411958.58559999726,32,0.452,0.0,287296.0,82538991616.0
116,1160,516.0,-649.0719999999978,421294.4611839972,32,0.452,0.0,266256.0,70892257536.0
117,1170,544.0,-688.8479999999977,474511.5671039968,32,0.452,0.0,295936.0,87578116096.0
118,1180,486.0,-687.0399999999977,472023.96159999684,32,0.452,0.0,236196.0,55788550416.0
119,1190,620.0,-677.9999999999977,459683.9999999969,32,0.452,0.0,384400.0,147763360000.0
120,1200,748.0,-674.3839999999977,454793.77945599693,32,0.452,0.0,559504.0,313044726016.0
121,1210,714.0,-645.4559999999979,416613.4479359972,32,0.452,0.0,509796.0,259891961616.0
122,1220,798.0,-706.9279999999975,499747.19718399644,32,0.452,0.0,636804.0,405519334416.0
123,1230,804.0,-667.1519999999977,445091.79110399686,32,0.452,0.0,646416.0,417853645056.0
124,1240,754.0,-683.4239999999976,467068.3637759967,32,0.452,0.0,568516.0,323210442256.0
125,1250,868.0,-768.3999999999974,590438.559999996,32,0.452,0.0,753424.0,567647723776.0
126,1260,794.0,-712.3519999999975,507445.3719039964,32,0.452,0.0,630436.0,397449550096.0
127,1270,756.0,-708.7359999999975,502306.71769599646,32,0.452,0.0,571536.0,326653399296.0
128,1280,712.0,-708.7359999999976,502306.7176959966,32,0.452,0.0,506944.0,256992219136.0
129,1290,632.0,-683.4239999999977,467068.36377599684,32,0.452,0.0,399424.0,159539531776.0
