,T,M,E,E2,X,J,B,M2,M4
0,0,-0.72265625,-2749.247999999851,7558364.56550318,64,0.444,0.0,0.5222320556640625,0.2727263199631125
1,10,-0.681640625,-2580.5279999998647,6659124.758783302,64,0.444,0.0,0.4646339416503906,0.2158846997335786
2,20,-0.6787109375,-2600.0639999998666,6760332.804095306,64,0.444,0.0,0.4606485366821289,0.21219707434738666
3,30,-0.6845703125,-2592.959999999866,6723441.561599305,64,0.444,0.0,0.46863651275634766,0.2196201810884304
4,40,-0.720703125,-2703.0719999998573,7306598.237183229,64,0.444,0.0,0.5194129943847656,0.26978985873574857
5,50,-0.72900390625,-2678.20799999986,7172798.09126325,64,0.444,0.0,0.5314466953277588,0.2824355899747957
6,60,-0.73828125,-2692.415999999857,7249103.91705523,64,0.444,0.0,0.5450592041015625,0.29708953597582877
7,70,-0.69287109375,-2628.4799999998627,6908907.110399278,64,0.444,0.0,0.4800703525543213,0.23046754340163034
8,80,-0.64111328125,-2488.175999999877,6191019.806975389,64,0.444,0.0,0.4110262393951416,0.16894256947131225
9,90,-0.61181640625,-2601.8399999998664,6769571.385599305,64,0.444,0.0,0.37431931495666504,0.140114949549627
10,100,-0.65234375,-2585.855999999868,6686651.252735317,64,0.444,0.0,0.4255523681640625,0.1810948180500418
11,110,-0.654296875,-2646.2399999998634,7002586.137599276,64,0.444,0.0,0.4281044006347656,0.18327337784285191
12,120,-0.7216796875,-2665.7759999998575,7106361.6821752405,64,0.444,0.0,0.5208215713500977,0.27125510918358486
13,130,-0.716796875,-2594.7359999998653,6732654.909695301,64,0.444,0.0,0.5137977600097656,0.2639881381910527
14,140,-0.701171875,-2640.9119999998616,6974416.191743269,64,0.444,0.0,0.4916419982910156,0.241711854483583
15,150,-0.6962890625,-2628.479999999863,6908907.110399281,64,0.444,0.0,0.4848184585571289,0.23504893775771052
16,160,-0.7421875,-2699.519999999859,7287408.230399239,64,0.444,0.0,0.55084228515625,0.30342722311615944
17,170,-0.73681640625,-2699.5199999998567,7287408.230399227,64,0.444,0.0,0.542898416519165,0.2947386906590168
18,180,-0.74072265625,-2676.4319999998593,7163288.250623247,64,0.444,0.0,0.5486700534820557,0.3010388275880018
19,190,-0.6904296875,-2619.599999999864,6862304.159999287,64,0.444,0.0,0.47669315338134766,0.22723636248065304
