# Time-averaged data for fix MSD_output
# TimeStep c_MSD[4]
1000 1.35178
2000 3.29293
3000 5.48523
4000 8.94095
5000 11.4221
6000 13.1838
7000 14.9029
8000 17.1259
9000 18.9114
10000 21.125
11000 23.9277
12000 26.0799
13000 28.9914
14000 31.9609
15000 34.0126
16000 36.916
17000 38.7298
18000 41.113
19000 43.3994
20000 45.227
21000 46.7124
22000 49.205
23000 52.707
24000 55.3112
25000 56.7819
26000 57.1798
27000 60.3796
28000 61.3359
29000 63.6572
30000 64.1725
31000 67.0336
32000 71.3779
33000 74.7797
34000 76.8667
35000 80.7985
36000 84.2889
37000 86.8764
38000 90.9875
39000 92.3423
40000 93.3884
41000 99.1988
42000 103.712
43000 108.292
44000 110.127
45000 113.851
46000 118.897
47000 122.068
48000 125.476
49000 129.378
50000 136.844
51000 143.48
52000 146.926
53000 150.768
54000 150.467
55000 152.572
56000 155.324
57000 155.623
58000 155.625
59000 158.925
60000 162.029
61000 165.39
62000 168.067
63000 174.452
64000 179.216
65000 182.459
66000 183.503
67000 186.201
68000 190.134
69000 193.619
70000 200.087
71000 201.796
72000 203.755
73000 203.101
74000 208.297
75000 211.976
76000 213.091
77000 215.72
78000 217
79000 215.287
80000 216.931
81000 218.26
82000 223
83000 224.723
84000 227.825
85000 231.214
86000 232.364
87000 235.781
88000 238.014
89000 244.148
90000 245.012
91000 247.259
92000 250.71
93000 251.74
94000 252.587
95000 253.534
96000 255.81
97000 260.002
98000 261.235
99000 262.394
100000 266.166
101000 267.293
102000 268.24
103000 270.408
104000 272.816
105000 271.032
106000 270.546
107000 275.129
108000 278.966
109000 285.701
110000 292.381
111000 293.047
112000 293.092
113000 293.368
114000 293.501
115000 294.241
116000 296.849
117000 299.239
118000 301.188
119000 300.182
120000 302.885
121000 304.709
122000 309.379
123000 314.229
124000 316.247
125000 319.543
126000 319.801
127000 317.102
128000 322.077
129000 320.71
130000 319.684
131000 318.194
132000 318.034
133000 317.246
134000 317.625
135000 316.066
136000 316.601
137000 319.747
138000 323.462
139000 327.846
140000 328.863
141000 330.108
142000 334.039
143000 336.67
144000 340.31
145000 338.577
146000 341.084
147000 342.34
148000 346.502
149000 348.231
150000 348.709
151000 353.65
152000 359.335
153000 365.782
154000 368.752
155000 369.762
156000 372.944
157000 377.988
158000 380.495
159000 385.5
160000 387.666
161000 389.915
162000 389.121
163000 392.202
164000 392.778
165000 394.878
166000 399.468
167000 401.951
168000 404.441
169000 402.718
170000 408.994
171000 417.334
172000 424.94
173000 430.804
174000 436.358
175000 439.771
176000 438.529
177000 442.823
178000 443.077
179000 444.414
180000 450.23
181000 455.603
182000 462.164
183000 467.233
184000 470.815
185000 471.389
186000 468.288
187000 470.308
188000 473.091
189000 473.856
190000 473.1
191000 472.295
192000 471.065
193000 472.649
194000 474.464
195000 480.813
196000 483.097
197000 485.363
198000 488.762
199000 486.032
200000 490.396
201000 493.042
202000 495.411
203000 494.739
204000 492.004
205000 491.234
206000 495.914
207000 505.106
208000 505.898
209000 504.963
210000 512.045
211000 519.764
212000 520.416
213000 520.617
214000 520.86
215000 521.229
216000 520.009
217000 522.242
218000 529.784
219000 531.473
220000 533.397
221000 534.555
222000 530.891
223000 529.354
224000 528.012
225000 526.154
226000 524.865
227000 529.279
228000 533.487
229000 537.045
230000 543.422
231000 546.665
232000 548.063
233000 546.782
234000 548.46
235000 555.036
236000 560.392
237000 558.18
238000 560.644
239000 560.545
240000 562.559
241000 574.914
242000 586.169
243000 596.43
244000 599.495
245000 601.415
246000 605.194
247000 611.044
248000 611.668
249000 614.548
250000 618.853
251000 623.8
252000 629.077
253000 633.349
254000 637.633
255000 643.105
256000 646.738
257000 646.244
258000 650.855
259000 651.716
260000 656.846
261000 663.145
262000 662.939
263000 665.132
264000 669.401
265000 671.169
266000 678.363
267000 677.629
268000 677.116
269000 680.201
270000 679.565
271000 678.317
272000 683.812
273000 686.844
274000 687.599
275000 687.453
276000 685.111
277000 682.128
278000 683.812
279000 690.746
280000 696.515
281000 699.506
282000 703.575
283000 710.686
284000 712.454
285000 713.54
286000 718.646
287000 717.068
288000 713.765
289000 713.643
290000 710.417
291000 712.195
292000 719.345
293000 722.004
294000 730.614
295000 732.221
296000 737.745
297000 742.507
298000 743.179
299000 744.358
300000 750.425
301000 757.499
302000 765.579
303000 764.4
304000 768.093
305000 771.668
306000 767.406
307000 763.683
308000 770.704
309000 774.961
310000 775.076
311000 771.442
312000 769.791
313000 778.151
314000 779.569
315000 783.838
316000 782.215
317000 779.588
318000 787.713
319000 787.319
320000 788.003
321000 787.374
322000 796.171
323000 801.947
324000 804.612
325000 813.625
326000 822.165
327000 825.541
328000 828.612
329000 839.248
330000 849.669
331000 848.531
332000 855.34
333000 858.276
334000 855.821
335000 856.022
336000 867.431
337000 866.339
338000 859.085
339000 859.293
340000 870.822
