# Time-averaged data for fix MSD_output
# TimeStep c_MSD[4]
1000 1.80122
2000 4.41288
3000 7.00702
4000 9.48991
5000 12.6934
6000 15.583
7000 17.6537
8000 21.0582
9000 23.3603
10000 26.1247
11000 28.9137
12000 32.1231
13000 35.9618
14000 38.8933
15000 40.4451
16000 42.4781
17000 45.6611
18000 46.381
19000 47.8766
20000 51.3659
21000 54.8219
22000 55.5329
23000 58.3889
24000 59.3971
25000 61.1131
26000 65.8398
27000 70.2652
28000 71.3662
29000 73.8334
30000 77.9874
31000 81.2793
32000 81.5794
33000 82.93
34000 84.4703
35000 86.765
36000 87.445
37000 87.8671
38000 86.9733
39000 89.9694
40000 91.6089
41000 96.3105
42000 100.748
43000 104.913
44000 105.507
45000 108.696
46000 112.431
47000 115.525
48000 117.854
49000 119.06
50000 120.75
51000 124.753
52000 129.148
53000 130.378
54000 129.562
55000 131.012
56000 133.986
57000 138.978
58000 142.682
59000 146.311
60000 150.898
61000 149.846
62000 152.552
63000 156.136
64000 161.12
65000 167.691
66000 173.779
67000 174.557
68000 176.469
69000 176.91
70000 177.268
71000 176.921
72000 180.762
73000 186.82
74000 191.328
75000 192.468
76000 192.561
77000 193.786
78000 198.645
79000 202.309
80000 203.727
81000 207.713
82000 210.213
83000 213.255
84000 216.125
85000 216.03
86000 218.569
87000 219.203
88000 221.193
89000 224.268
90000 227.63
91000 230.841
92000 232.109
93000 231.297
94000 235.727
95000 239.614
96000 241.5
97000 244.561
98000 247.48
99000 254.117
100000 254.959
101000 258.572
102000 259.176
103000 265.554
104000 270.796
105000 274.157
106000 276.146
107000 280.212
108000 281.075
109000 280.783
110000 283.847
111000 289.306
112000 295.487
113000 295.83
114000 294.307
115000 297.077
116000 299.419
117000 301.432
118000 308.647
119000 318.311
120000 323.323
121000 329.927
122000 332.269
123000 337.539
124000 338.717
125000 341.745
126000 345.943
127000 347.23
128000 354.499
129000 357.424
130000 359.237
131000 365.127
132000 369.251
133000 371.763
134000 374.478
135000 373.356
136000 371.885
137000 374.711
138000 377.886
139000 380.23
140000 382.675
141000 381.344
142000 385.421
143000 385.67
144000 383.527
145000 382.597
146000 379.388
147000 379.075
148000 376.849
149000 378.226
150000 381.782
151000 382.665
152000 382.584
153000 391.368
154000 396.302
155000 394.158
156000 395.286
157000 398.602
158000 399.725
159000 399.495
160000 405.242
161000 412.005
162000 413.295
163000 414.636
164000 417.253
165000 418.882
166000 421.456
167000 424.807
168000 424.43
169000 426.974
170000 434.854
171000 435.871
172000 435.269
173000 438.755
174000 436.276
175000 440.933
176000 440.373
177000 448.913
178000 457.889
179000 457.511
180000 467.465
181000 470.794
182000 469.011
183000 469.063
184000 470.848
185000 474.489
186000 476.779
187000 484.965
188000 485.424
189000 486.162
190000 488.039
191000 490.636
192000 496.735
193000 499.937
194000 496.773
195000 494.969
196000 501.15
197000 503.633
198000 503.296
199000 504.469
200000 505.993
201000 506.9
202000 509.977
203000 510.033
204000 506.252
205000 506.535
206000 504.493
207000 506.054
208000 507.191
209000 511.356
210000 510.772
211000 512.236
212000 519.676
213000 523.616
214000 521.668
215000 522.195
216000 529.76
217000 534.989
218000 541.805
219000 550.448
220000 548.792
221000 553.555
222000 561.235
223000 564.993
224000 568.035
225000 566.021
226000 569.275
227000 575.16
228000 582.985
229000 584.804
230000 592.047
231000 601.383
232000 608.519
233000 610.956
234000 612.446
235000 616.195
236000 620.103
237000 620.963
238000 622.88
239000 624.175
240000 635.691
241000 642.826
242000 646.584
243000 651.232
244000 652.072
245000 654.536
246000 654.219
247000 652.235
248000 650.655
249000 648.589
250000 649.409
251000 650.553
252000 649.14
253000 651.988
254000 656.466
255000 659.963
256000 662.798
257000 665.46
258000 665.628
259000 665.574
260000 666.471
261000 668.111
262000 674.518
263000 684.793
264000 680.235
265000 679.269
266000 687.122
267000 688.639
268000 685.549
269000 680.851
270000 681.631
271000 680.888
272000 683.054
273000 687.904
274000 687.837
275000 689.355
276000 695.178
277000 698.558
278000 699.877
279000 700.774
280000 702.447
281000 709.356
282000 716.155
283000 720.551
284000 721.186
285000 718.157
286000 713.383
287000 717.442
288000 719.062
289000 721.637
290000 724.006
291000 730.07
292000 737.975
293000 740.247
294000 744.039
295000 747.892
296000 747.29
297000 748.803
298000 749.35
299000 748.684
300000 753.541
301000 755.879
302000 755.329
303000 751.955
304000 760.025
305000 767.952
306000 772.354
307000 770.93
308000 777.353
309000 789.62
310000 798.246
311000 805.842
312000 809.322
313000 808.357
314000 804.521
315000 813.037
316000 816.229
317000 827.101
318000 828.303
319000 827.379
320000 829.522
321000 834.987
322000 835.837
323000 830.167
324000 833.013
325000 832.832
326000 834.562
327000 836.774
328000 845.396
329000 849.657
330000 852.407
331000 853.503
332000 861.272
333000 863.221
334000 867.89
335000 871.541
336000 877.086
337000 877.856
338000 884.574
339000 880.49
340000 883.475
341000 882.134
342000 888.229
343000 894.292
344000 893.225
345000 891.59
346000 891.576
347000 892.945
348000 892.026
349000 896.218
350000 900.642
351000 908.552
352000 913.621
353000 919.426
354000 922.141
355000 922.885
356000 921.925
357000 926.884
358000 931.304
359000 936.821
360000 935.039
361000 929.903
362000 924.769
363000 927.705
364000 923.799
365000 920.182
366000 928.943
367000 930.162
368000 928.502
369000 930.75
370000 932.631
371000 938.148
372000 948.071
373000 947.697
374000 960.089
375000 973.136
376000 980.926
377000 983.636
378000 978.237
379000 977.701
380000 982.329
381000 986.261
382000 992.176
383000 997.524
384000 1003.81
385000 1008.36
386000 1012.06
387000 1016.98
388000 1028.11
389000 1028.34
390000 1030.88
391000 1033.4
392000 1041.02
393000 1045.36
394000 1043.41
395000 1042.49
396000 1040.13
397000 1042.62
398000 1038.28
399000 1040.84
400000 1044.13
401000 1049.27
402000 1049.09
403000 1041.76
404000 1038.93
405000 1049.1
406000 1057.9
407000 1056.02
408000 1058.02
409000 1068.79
410000 1072.01
411000 1073.96
412000 1079.19
413000 1078.86
414000 1082.87
415000 1084.25
416000 1089.23
417000 1092.99
418000 1091.78
419000 1096.64
420000 1092.31
421000 1091.47
422000 1094.31
423000 1085.71
424000 1080.95
425000 1079.24
426000 1084.19
427000 1086.22
428000 1091.97
429000 1095.66
430000 1100.86
431000 1106.85
432000 1114.38
433000 1116.28
434000 1116.73
435000 1124.52
436000 1134.82
437000 1144.95
438000 1153.08
439000 1155.6
440000 1158.26
441000 1165.26
442000 1172.39
443000 1172.58
444000 1178.3
445000 1183.55
446000 1193.28
447000 1193.3
448000 1190.75
449000 1189.52
450000 1197.49
451000 1202.56
452000 1205.71
453000 1209.19
454000 1209.66
455000 1210.9
456000 1204.79
457000 1205.17
458000 1207.88
459000 1203.81
460000 1206.68
461000 1210.06
462000 1210.8
463000 1204.65
464000 1203.15
465000 1211.94
466000 1220.9
467000 1230.38
468000 1237.31
469000 1243.07
470000 1238.73
471000 1231.61
472000 1232.59
473000 1241.73
474000 1240.43
475000 1234.1
476000 1239.18
477000 1239.83
478000 1234.41
479000 1234.88
480000 1241.96
481000 1238.43
482000 1243.76
483000 1240.57
484000 1227.44
485000 1233.96
486000 1239.85
487000 1240.15
488000 1237.33
489000 1240.13
490000 1242.76
491000 1246.32
492000 1244.21
493000 1256.13
494000 1261.4
495000 1268.68
496000 1268.29
497000 1270.91
498000 1270.5
499000 1271.5
500000 1270.31
501000 1279.23
502000 1280.26
503000 1290.71
504000 1294.86
505000 1294.99
506000 1293.93
507000 1302.71
508000 1307.23
509000 1313.86
510000 1330.96
511000 1336.74
512000 1337.41
513000 1339.47
514000 1334.84
515000 1333.56
516000 1331.53
517000 1323.81
518000 1320.81
519000 1324.27
520000 1314.08
521000 1318.44
522000 1319.52
523000 1325.61
524000 1326.83
525000 1339.42
526000 1343.24
527000 1351
528000 1355.02
529000 1352.42
530000 1349.51
531000 1357.79
532000 1365.54
533000 1375.22
534000 1375.26
535000 1373.82
536000 1381.18
537000 1385.05
538000 1379.49
539000 1375.61
540000 1374.11
541000 1371.52
542000 1367.49
543000 1370.94
544000 1379.77
545000 1380.21
546000 1384.93
547000 1394.56
548000 1413.63
549000 1428.82
550000 1426.27
551000 1424.39
552000 1424.96
553000 1423.16
554000 1414.3
555000 1418.15
556000 1423.7
557000 1425.6
558000 1422.65
559000 1427.35
560000 1435.74
561000 1433.73
562000 1427.1
563000 1423.51
564000 1424.87
565000 1422.34
566000 1417.24
567000 1419.26
568000 1423.78
569000 1423.58
570000 1428.01
571000 1431.67
572000 1433.49
573000 1432.34
574000 1425.73
575000 1429.97
576000 1434.6
577000 1434.88
578000 1436.8
579000 1435.23
580000 1443.95
581000 1452.94
582000 1460.5
583000 1462.94
584000 1468.15
585000 1466.38
586000 1473.57
587000 1476.78
588000 1484.67
589000 1477
590000 1474.29
591000 1476.83
592000 1485.84
593000 1495.2
594000 1507.16
595000 1505.26
596000 1516.58
597000 1530.6
598000 1533.36
599000 1545.68
600000 1540.9
601000 1541.1
602000 1540.22
603000 1539.58
604000 1542.92
605000 1536.91
606000 1530.77
607000 1539.46
608000 1543.33
609000 1545.1
