# Time-averaged data for fix MSD_output
# TimeStep c_MSD[4]
1380000 2888.12
1381000 2891.24
1382000 2895.04
1383000 2892.54
1384000 2883.07
1385000 2887.45
1386000 2898.02
1387000 2900.77
1388000 2907.92
1389000 2918.46
1390000 2914.79
1391000 2913.66
1392000 2915.35
1393000 2915.18
1394000 2911.25
1395000 2906.7
1396000 2921.69
1397000 2927.2
1398000 2934.04
1399000 2937.54
1400000 2939
1401000 2946.67
1402000 2942.03
1403000 2947.78
1404000 2957.69
1405000 2951.85
1406000 2954.64
1407000 2954.28
1408000 2961.25
1409000 2946.69
1410000 2945.65
1411000 2939.88
1412000 2945.59
1413000 2961.55
1414000 2974.41
1415000 2969.74
1416000 2965.46
1417000 2966.07
1418000 2956.19
1419000 2948.07
1420000 2945.49
1421000 2954.53
1422000 2965.41
1423000 2964.59
1424000 2962.54
1425000 2973.96
1426000 2976.81
1427000 2975.46
1428000 2983
1429000 2990.46
1430000 2992.57
1431000 2988.8
1432000 2980.73
1433000 2981.79
1434000 2985.47
1435000 2987.81
1436000 2988.67
1437000 2991.36
1438000 2988.72
1439000 2988.67
1440000 2988.21
1441000 2983.81
1442000 2984.62
1443000 2981.49
1444000 2986.48
1445000 2979.45
1446000 2966.8
1447000 2956.61
1448000 2952.63
1449000 2960.22
1450000 2958.87
1451000 2956.49
1452000 2952.53
1453000 2959.45
1454000 2961.28
1455000 2965.66
1456000 2977.57
1457000 2978.88
1458000 2994.9
1459000 2996.66
1460000 2991.75
1461000 2996.59
1462000 2999.85
1463000 3003.53
1464000 2990.05
1465000 2981.08
1466000 2970.84
1467000 2994.85
1468000 3014.71
1469000 3019.82
1470000 3024.91
1471000 3032.04
1472000 3036.42
1473000 3041.92
1474000 3051.93
1475000 3061.36
1476000 3066.78
1477000 3062.48
1478000 3057.15
1479000 3062.58
1480000 3063.61
1481000 3057.67
1482000 3056.17
1483000 3040.25
1484000 3038.27
1485000 3038.35
1486000 3048.71
1487000 3049.18
1488000 3054.22
1489000 3050.7
1490000 3057.2
1491000 3062.04
1492000 3070.6
1493000 3067.48
1494000 3056.79
1495000 3059.8
1496000 3066.7
1497000 3055.69
1498000 3044.27
1499000 3046.95
1500000 3048.29
1501000 3054.52
1502000 3050.35
1503000 3057.22
1504000 3056.06
1505000 3056.17
1506000 3058.29
1507000 3065.89
1508000 3070.91
1509000 3095.23
1510000 3112.98
1511000 3114.1
1512000 3126.9
1513000 3134.57
1514000 3134.28
1515000 3138.36
1516000 3146.72
1517000 3155.94
1518000 3157.2
1519000 3161.37
1520000 3164.33
1521000 3162.35
1522000 3155.7
1523000 3173.47
1524000 3182.87
1525000 3180.55
1526000 3191.92
1527000 3197.12
1528000 3200.34
1529000 3215.65
1530000 3218.09
1531000 3223.26
1532000 3237.81
1533000 3229.39
1534000 3237.97
1535000 3236.25
1536000 3234.77
1537000 3229.97
1538000 3226.31
1539000 3231.54
1540000 3221.2
1541000 3224.86
1542000 3226.71
1543000 3232.98
1544000 3223.59
1545000 3220.18
1546000 3213.05
1547000 3210.13
1548000 3196.96
1549000 3178.86
1550000 3166.08
1551000 3156.31
1552000 3168.34
1553000 3163.04
1554000 3162.7
1555000 3163.47
1556000 3163.1
1557000 3162.06
1558000 3167.31
1559000 3163.92
1560000 3172.15
1561000 3169.5
1562000 3165.18
1563000 3187.27
1564000 3194.78
1565000 3210.42
1566000 3212.93
1567000 3219.54
1568000 3227.14
1569000 3236.93
1570000 3243.41
1571000 3248.46
1572000 3252.59
1573000 3248.24
1574000 3251.21
1575000 3260.08
1576000 3252.16
1577000 3246.97
1578000 3233.35
1579000 3231.64
1580000 3237.86
1581000 3237.73
1582000 3249.37
1583000 3257.67
1584000 3252.96
1585000 3253.07
1586000 3250.62
1587000 3244.31
1588000 3243.77
1589000 3251.55
1590000 3255.94
1591000 3264.22
1592000 3269.43
1593000 3286.94
1594000 3296.78
1595000 3321.18
1596000 3320.54
1597000 3320.25
1598000 3321.63
1599000 3330.82
1600000 3333.54
1601000 3346.09
1602000 3351.77
1603000 3349.4
1604000 3352.19
1605000 3366.08
1606000 3368.67
1607000 3384.97
1608000 3387.16
1609000 3391.9
1610000 3392.6
1611000 3392.88
1612000 3404.95
1613000 3425.65
1614000 3433.01
1615000 3444.44
1616000 3449.9
1617000 3454.66
1618000 3463.34
1619000 3471.08
1620000 3479.97
1621000 3481.75
1622000 3477.24
1623000 3472.12
1624000 3476.49
1625000 3471.24
1626000 3467.35
1627000 3466.51
1628000 3465.32
1629000 3477.8
1630000 3466.9
1631000 3456.56
1632000 3461.52
1633000 3482.79
1634000 3490.28
1635000 3504.52
1636000 3503.87
1637000 3510.47
1638000 3510.31
1639000 3510.66
1640000 3512.48
1641000 3512.75
1642000 3495.79
1643000 3490.99
1644000 3491.43
1645000 3505.44
1646000 3513.21
1647000 3523.66
1648000 3522.15
1649000 3531.5
1650000 3539.89
1651000 3547.47
1652000 3564.76
1653000 3576.82
1654000 3581.07
1655000 3592.49
1656000 3601.25
1657000 3596.56
1658000 3599.29
1659000 3599.87
1660000 3603.71
1661000 3623.18
1662000 3632.58
1663000 3622.7
1664000 3630.65
1665000 3655.37
1666000 3659.98
1667000 3661.79
1668000 3647.2
1669000 3641.9
1670000 3643.82
1671000 3642.22
1672000 3640.29
1673000 3646.14
1674000 3650.37
1675000 3639.71
1676000 3653.7
1677000 3661.09
1678000 3659.21
1679000 3670.04
1680000 3678.04
1681000 3674.23
1682000 3682.42
1683000 3692.16
1684000 3690.03
1685000 3680.72
1686000 3701.55
1687000 3702.83
1688000 3698.85
1689000 3682.95
1690000 3693.89
1691000 3693.36
1692000 3687.01
1693000 3678.15
1694000 3683.84
1695000 3691.55
1696000 3694.81
1697000 3701.33
1698000 3677.66
1699000 3664.38
1700000 3669.07
1701000 3673.61
1702000 3672.51
1703000 3672.12
1704000 3681.36
1705000 3691.68
1706000 3687.54
