# Time-averaged data for fix MSD_output
# TimeStep c_MSD[4]
1000 1.31437
2000 3.61066
3000 6.00334
4000 8.77948
5000 11.5293
6000 14.0986
7000 16.8185
8000 20.0958
9000 22.5011
10000 25.7607
11000 28.5803
12000 31.952
13000 33.7036
14000 37.758
15000 39.9979
16000 42.2357
17000 44.0826
18000 45.8164
19000 46.8036
20000 49.379
21000 52.0104
22000 54.2183
23000 56.9182
24000 59.0682
25000 61.4582
26000 63.5969
27000 65.8662
28000 68.4421
29000 73.2235
30000 77.0953
31000 77.7561
32000 78.7283
33000 83.2252
34000 87.0277
35000 90.1941
36000 93.3308
37000 97.2238
38000 100.536
39000 101.294
40000 102.339
41000 104.983
42000 105.291
43000 105.462
44000 107.712
45000 111.256
46000 118.618
47000 125.566
48000 127.004
49000 127.335
50000 130.788
51000 135.771
52000 137.139
53000 137.447
54000 138.034
55000 137.158
56000 139.249
57000 139.349
58000 140.577
59000 139.954
60000 145.229
61000 149.024
62000 151.737
63000 153.149
64000 155.805
65000 159.713
66000 162.32
67000 168.07
68000 170.314
69000 172.499
70000 175.026
71000 176.955
72000 178.897
73000 182.048
74000 183.898
75000 185.352
76000 187.106
77000 186.141
78000 188.158
79000 192.002
80000 194.869
81000 199.089
82000 200.897
83000 204.868
84000 207.929
85000 212.26
86000 213.988
87000 211.619
88000 217.123
89000 220.282
90000 222.08
91000 223.971
92000 224.929
93000 226.721
94000 228.879
95000 229.407
96000 234.208
97000 236.854
98000 239.444
99000 238.946
100000 239.565
101000 241.222
102000 240.793
103000 242.903
104000 243.936
105000 242.046
106000 246.539
107000 249.687
108000 250.445
109000 252.399
110000 253.099
111000 255.736
112000 258.416
113000 257.305
114000 259.834
115000 265.707
116000 269.339
117000 267.997
118000 265.566
119000 266.541
120000 268.583
121000 272.758
122000 273.949
123000 272.961
124000 272.496
125000 278.034
126000 279.278
127000 281.57
128000 285.084
129000 289.358
130000 289.532
131000 288.508
132000 286.233
133000 288.829
134000 293.122
135000 298.317
136000 304.12
137000 308.282
138000 309.531
139000 311.604
140000 311.521
141000 315.278
142000 321.599
143000 321.966
144000 323.31
145000 329.938
146000 335.002
147000 335.449
148000 331.848
149000 329.589
150000 330.155
151000 331.937
152000 334.204
153000 336.194
154000 339.838
155000 342.478
156000 347.171
157000 348.092
158000 351.386
159000 354.383
160000 357.216
161000 357.339
162000 361.606
163000 359.536
164000 360.332
165000 359.635
166000 357.43
167000 361.647
168000 362.503
169000 364.698
170000 369.509
171000 366.376
172000 370.337
173000 375.805
174000 379.592
175000 379.728
176000 385.353
177000 391.237
178000 396.675
179000 399.886
180000 402.429
181000 400.164
182000 402.913
183000 402.822
184000 398.894
185000 397.85
186000 401.359
187000 402.235
188000 409.507
189000 420.257
190000 420.786
191000 423.974
192000 426.691
193000 424.834
194000 427.513
195000 430.86
196000 440.23
197000 448.703
198000 453.498
199000 450.843
200000 449.575
201000 450.36
202000 448.948
203000 447.735
204000 447.818
205000 447.18
206000 449.196
207000 458.408
208000 456.33
209000 458.885
210000 459.422
211000 461.711
212000 462.9
213000 470.179
214000 473.297
215000 478.885
216000 485.295
217000 485.619
218000 486.367
219000 489.358
220000 494.45
221000 493.821
222000 495.947
223000 502.592
224000 501.22
225000 493.571
226000 494.492
227000 495.97
228000 498.273
229000 497.464
230000 495.718
231000 494.677
232000 492.819
233000 494.722
234000 495.981
235000 498.808
236000 500.999
237000 501.926
238000 498.194
239000 501.903
240000 510.252
241000 516.925
242000 518.192
243000 511.897
244000 508.833
245000 514.654
246000 516.621
247000 516.585
248000 521.465
249000 522.809
250000 520.776
251000 522.556
252000 521.272
253000 519.047
254000 521.106
255000 523.338
256000 527.16
257000 529.851
258000 533.697
259000 538.234
260000 531.938
261000 529.165
262000 534.578
263000 537.81
264000 537.576
265000 538.128
266000 533.55
267000 535.575
268000 538.365
269000 544.35
270000 554.044
271000 556.052
272000 559.323
273000 565.095
274000 566.822
275000 567.784
276000 568.245
277000 565.714
278000 566.619
279000 564.976
280000 563.587
281000 568.653
282000 571.568
283000 573.168
284000 576.033
285000 576.269
286000 581.556
287000 589.671
288000 589.055
289000 589.05
290000 587.856
291000 594.55
292000 604.686
293000 610.102
294000 613.799
295000 621.367
296000 627.369
297000 630.896
298000 635.642
299000 642.379
300000 645.309
301000 651.73
302000 654.499
303000 659.455
304000 657.566
305000 655.498
306000 659.839
307000 659.995
308000 661.445
309000 661.539
310000 665.778
311000 671.671
312000 670.6
313000 668.369
314000 668.496
315000 674.889
316000 680.426
317000 685.089
318000 688.646
319000 691.181
320000 690.213
321000 689.141
322000 690.332
323000 687.602
324000 688.074
325000 689.74
326000 689.595
327000 687.376
328000 697.775
329000 704.385
330000 706.8
331000 702.859
332000 705.66
333000 703.851
334000 701.352
335000 699.696
336000 699.955
337000 702.264
338000 709.043
339000 711.602
340000 719.884
341000 723.288
342000 725.793
343000 734.216
344000 730.669
345000 730.725
346000 735.256
347000 740.153
348000 746.633
349000 752.85
350000 759.691
351000 763.335
352000 765.674
353000 763.245
354000 759.785
355000 766.17
356000 768.832
357000 768.349
358000 769.695
359000 768.762
360000 773.254
361000 777.622
362000 773.995
363000 774.488
364000 777.559
365000 784.058
366000 784.392
367000 784.483
368000 786.034
369000 791.226
370000 793.864
371000 802.686
372000 804.042
373000 807.842
374000 809.424
375000 813.595
376000 810.702
377000 812.492
378000 817.675
379000 821.879
380000 828.502
381000 829.236
382000 831.868
383000 841.316
384000 847.22
385000 846.307
386000 843.694
387000 845.297
388000 852.064
389000 858.097
390000 862.202
391000 862.446
392000 865.302
393000 868.825
394000 875.052
395000 881.105
396000 882.609
397000 889.312
398000 889.844
399000 891.386
400000 896.826
401000 899.922
402000 898.781
403000 902.491
404000 909.342
405000 914.305
406000 917.419
407000 919.493
408000 912.959
409000 910.001
410000 908.388
411000 905.179
412000 902.789
413000 899.637
414000 904.446
415000 905.401
416000 909.88
417000 904.588
418000 890.319
419000 885.637
420000 891.216
421000 894.394
422000 890.288
423000 882.836
424000 879.869
425000 883.638
426000 890.779
427000 897.456
428000 899.017
429000 904.933
430000 911.52
431000 919.004
432000 917.936
433000 916.937
434000 918.921
435000 919.27
436000 914.862
437000 909.951
438000 911.169
439000 908.814
440000 915.734
441000 917.47
442000 923.714
443000 927.359
444000 922.745
445000 924.168
446000 929.781
447000 936.156
448000 935.337
449000 937.709
450000 940.837
451000 939.354
452000 943.666
453000 951.765
454000 949.254
455000 954.602
456000 962.655
457000 966.059
458000 965.9
459000 965.274
460000 968.873
461000 971.899
462000 980.591
463000 986.263
464000 988.752
465000 980.084
466000 982.943
467000 985.75
468000 988.444
469000 991.029
470000 988.057
471000 990.591
472000 993.877
473000 993.167
474000 985.878
475000 992.739
476000 990.756
477000 988.069
478000 989.643
479000 986.357
480000 978.044
481000 973.559
482000 972.145
483000 975.543
484000 981.03
485000 985.776
486000 991.891
487000 1000.9
488000 1005.94
489000 1008.08
490000 1011.98
491000 1013.94
492000 1014.43
493000 1019.67
494000 1029.26
495000 1039.75
496000 1041.31
497000 1045.36
498000 1046.13
499000 1047.36
500000 1049.67
501000 1047.03
502000 1047.5
503000 1042.07
504000 1043
505000 1043.24
506000 1043.01
507000 1046.45
508000 1055.33
509000 1062.88
510000 1064.55
511000 1076.18
512000 1086.51
513000 1098.94
514000 1096.34
515000 1092.5
516000 1094.05
517000 1093.85
518000 1092.79
519000 1098.66
520000 1095.6
521000 1092.1
522000 1096.9
523000 1101.33
524000 1097.74
525000 1095.55
526000 1094.3
527000 1096.64
528000 1097.43
529000 1092.76
530000 1087.6
531000 1089.06
532000 1094.16
533000 1100.07
534000 1097.69
535000 1102.6
536000 1106.86
537000 1106.37
538000 1107
539000 1109.77
540000 1109.18
541000 1111.55
542000 1109.37
543000 1116.13
544000 1117.16
545000 1120.16
546000 1130.52
547000 1136.56
548000 1133.94
549000 1123.37
550000 1123.67
551000 1117.06
552000 1116.78
553000 1125.52
554000 1126.27
555000 1123.29
556000 1127.47
557000 1123.14
558000 1124.31
559000 1136.22
560000 1142.95
561000 1145.3
562000 1147.39
563000 1153.2
564000 1156.64
565000 1163.94
566000 1164.56
567000 1165.56
568000 1171.09
569000 1173.26
570000 1171.51
571000 1177.36
572000 1184.95
573000 1193.54
574000 1207.59
575000 1211.75
576000 1216.18
577000 1220.75
578000 1228.21
579000 1233.69
580000 1221.95
581000 1216.07
582000 1219.41
583000 1227.44
584000 1234.62
585000 1233.81
586000 1243.03
587000 1251.3
588000 1254.76
589000 1259.1
590000 1263.32
591000 1260.13
592000 1259.23
593000 1267.62
594000 1260.75
595000 1261.07
596000 1262.19
597000 1263.24
598000 1268.35
599000 1284.11
600000 1297.93
601000 1297.62
602000 1297.49
603000 1294.24
604000 1298.66
605000 1309.85
606000 1306.04
607000 1318.5
608000 1325.59
609000 1327.63
610000 1331.14
611000 1329.73
612000 1327.42
613000 1331.92
614000 1336.54
615000 1337.92
616000 1338.86
617000 1350.47
618000 1365.03
619000 1367.65
620000 1365.63
621000 1373.12
622000 1376.62
623000 1386
624000 1384.18
625000 1378.03
626000 1379.82
627000 1385.05
628000 1395.78
629000 1406.9
630000 1407.01
631000 1407.2
632000 1406.18
633000 1414.12
634000 1421.99
635000 1429.94
636000 1429.71
637000 1431.92
638000 1441.65
639000 1448.18
640000 1445.38
641000 1447.24
642000 1452.19
643000 1454.75
644000 1450.4
645000 1449.81
646000 1461.37
647000 1471.38
648000 1472.03
649000 1474.23
650000 1474
651000 1472.56
652000 1474.44
653000 1474.42
654000 1474.32
655000 1479.28
656000 1474.76
657000 1474.65
658000 1475.58
659000 1475.37
660000 1476.35
661000 1473.24
662000 1471.42
663000 1472.35
664000 1465.66
665000 1470.72
666000 1480.24
667000 1487.77
668000 1493.36
669000 1493.64
670000 1495.53
671000 1498.27
672000 1495.02
673000 1500.73
674000 1506.74
675000 1509.91
676000 1505.97
677000 1499.1
678000 1500.68
679000 1499.41
680000 1503.25
681000 1507.21
682000 1521.01
683000 1517.46
684000 1522.05
685000 1526.73
686000 1535.59
687000 1537.75
688000 1535
689000 1529.89
690000 1535.55
691000 1535.33
692000 1547.83
693000 1556.37
694000 1558.65
695000 1567.16
696000 1577.65
697000 1580.3
698000 1591.16
699000 1609.27
700000 1606.31
701000 1617.17
702000 1621.42
703000 1602.91
704000 1604.82
705000 1609.16
706000 1605.68
707000 1617.19
708000 1619.17
709000 1618.43
710000 1623.77
711000 1623.44
712000 1624.74
713000 1627.41
714000 1631.16
715000 1636.24
716000 1634.78
717000 1633.35
718000 1627.42
719000 1640.53
720000 1639.76
721000 1643.66
722000 1636.2
723000 1640.18
724000 1648.9
725000 1653.84
726000 1638.16
727000 1643.52
728000 1643.21
729000 1644.28
730000 1643.77
731000 1646.16
732000 1651.97
733000 1657.2
734000 1662.9
735000 1661.02
736000 1662.85
737000 1669.82
