#! FIELDS es.morethan file.free der_es.morethan
#! SET min_es.morethan -10.0926
#! SET max_es.morethan 221.312
#! SET nbins_es.morethan  220
#! SET periodic_es.morethan false
  -10.092600000   -1.246604551   -1.558113936
   -9.035957991   -4.481840326   -5.100596476
   -7.979315982  -14.081493471  -14.422768379
   -6.922673973  -39.145823733  -35.634653545
   -5.866031963  -96.544404143  -76.965129212
   -4.809389954 -211.360730153 -144.799089959
   -3.752747945 -411.113522288 -236.042590972
   -2.696105936 -711.820017471 -331.137665727
   -1.639463927 -1100.173778767 -395.443897266
   -0.582821918 -1524.276090053 -394.357809020
    0.473820091 -1906.175788485 -316.688830726
    1.530462100 -2175.298962431 -187.967256157
    2.587104110 -2303.487553094  -59.075063095
    3.643746119 -2316.748887647   24.120845943
    4.700388128 -2274.108693480   47.545277013
    5.757030137 -2230.623999918   30.834644210
    6.813672146 -2211.578243172    6.360579104
    7.870314155 -2212.202176988   -4.481230084
    8.926956164 -2215.602085065   -0.030725147
    9.983598174 -2210.629404477    9.365620977
   11.040240183 -2197.557326348   14.324003148
   12.096882192 -2182.596807278   13.342213371
   13.153524201 -2169.594092169   10.411706730
   14.210166210 -2158.484968539   10.867640364
   15.266808219 -2145.240928912   14.276278885
   16.323450228 -2128.171413859   17.613419990
   17.380092237 -2108.770430328   18.633524292
   18.436734247 -2089.325738408   17.785575133
   19.493376256 -2070.608687287   17.554504301
   20.550018265 -2051.143240817   19.382896619
   21.606660274 -2029.097670573   22.109236731
   22.663302283 -2004.460678673   23.959156143
   23.719944292 -1978.749386151   24.228516115
   24.776586301 -1953.325334387   23.698976558
   25.833228311 -1928.367605978   23.266910163
   26.889870320 -1903.716821926   23.230987442
   27.946512329 -1879.227736930   22.730761790
   29.003154338 -1855.576666097   21.637884029
   30.059796347 -1833.260440373   20.486423243
   31.116438356 -1811.815610949   19.958701862
   32.173080365 -1790.560295546   20.031872675
   33.229722374 -1769.186754430   20.123076618
   34.286364384 -1747.927075291   19.895514285
   35.343006393 -1726.925004575   19.562543564
   36.399648402 -1706.175816885   19.516363109
   37.456290411 -1685.594227587   19.207156186
   38.512932420 -1665.704741472   17.892831431
   39.569574429 -1647.681781042   16.012551915
   40.626216438 -1631.581089662   14.346981529
   41.682858447 -1616.836544628   13.520271244
   42.739500457 -1602.711450733   13.045975850
   43.796142466 -1589.421118895   11.616556293
   44.852784475 -1578.156590858    9.469224983
   45.909426484 -1569.060932722    7.783568227
   46.966068493 -1560.841111507    7.938649222
   48.022710502 -1551.583765711    9.422683395
   49.079352511 -1540.895337358   10.360787783
   50.135994521 -1530.275295814    9.225004179
   51.192636530 -1521.769386085    6.583762470
   52.249278539 -1515.776284122    4.848813513
   53.305920548 -1510.382422462    5.763602595
   54.362562557 -1502.646132266    8.800182619
   55.419204566 -1491.455803906   12.100966097
   56.475846575 -1477.586842064   13.549486817
   57.532488584 -1463.376385186   12.911356383
   58.589130594 -1450.583315281   10.969909174
   59.645772603 -1439.963374386    8.929814708
   60.702414612 -1431.333184573    7.289056667
   61.759056621 -1424.216317128    6.079906886
   62.815698630 -1418.190841634    5.224705175
   63.872340639 -1412.873135642    4.769387678
   64.928982648 -1407.900254194    4.609065215
   65.985624658 -1402.905705268    4.517094545
   67.042266667 -1397.948949136    4.740666824
   68.098908676 -1392.531364285    5.508375675
   69.155550685 -1385.785154044    7.210395923
   70.212192694 -1376.957290487    9.279073979
   71.268834703 -1366.473622973   10.099525877
   72.325476712 -1356.347525150    8.430771152
   73.382118721 -1349.146596841    4.860649985
   74.438760731 -1345.721703358    1.745221750
   75.495402740 -1344.285364360    1.337925810
   76.552044749 -1341.675400079    3.850745845
   77.608686758 -1335.791155973    6.973932613
   78.665328767 -1327.479507508    8.103353826
   79.721970776 -1319.575887029    6.218542607
   80.778612785 -1314.750300300    2.758807878
   81.835254795 -1313.374397828   -0.027753541
   82.891896804 -1313.765959718   -0.457133695
   83.948538813 -1313.405297247    1.225435905
   85.005180822 -1310.788852292    3.505197464
   86.061822831 -1306.191438926    4.846347646
   87.118464840 -1300.946680767    4.646107096
   88.175106849 -1296.563066999    3.369509208
   89.231748858 -1293.722283952    1.810379425
   90.288390868 -1292.369102245    0.742003770
   91.345032877 -1291.899558159    0.076645818
   92.401674886 -1291.913930286   -0.187306458
   93.458316895 -1291.918286118    0.139908399
   94.514958904 -1291.140899185    1.414652174
   95.571600913 -1288.513790819    3.407287873
   96.628242922 -1283.967056725    4.908594259
   97.684884932 -1278.864010904    4.021987042
   98.741526941 -1276.300835391    0.249282240
   99.798168950 -1278.753456909   -5.042184682
  100.854810959 -1286.424245301   -9.186154644
  101.911452968 -1296.893196678  -10.144238422
  102.968094977 -1306.604656801   -7.968557487
  104.024736986 -1313.151730486   -4.570194078
  105.081378995 -1316.294089797   -1.642395534
  106.138021005 -1316.976195607    0.051113423
  107.194663014 -1316.374432869    0.803729097
  108.251305023 -1315.284599058    0.980923325
  109.307947032 -1314.319921210    0.599726994
  110.364589041 -1314.035482274   -0.343343749
  111.421231050 -1314.918891996   -1.403635633
  112.477873059 -1316.794625315   -2.114897644
  113.534515068 -1319.101813048   -2.271349793
  114.591157078 -1321.196365227   -1.724198190
  115.647799087 -1322.453938694   -0.778372034
  116.704441096 -1322.646951872    0.267846177
  117.761083105 -1322.034067480    0.573633915
  118.817725114 -1321.880468321   -0.834758240
  119.874367123 -1324.247928784   -3.923949977
  120.931009132 -1330.267346570   -7.505875236
