,J,M,X,E,M2,M4,dM,dE,dE2,dM2,dM4,time_correlation_mag,dX
1,0.52,0.932984375,604.9367991746403,-956.3973119999883,0.8708801071166992,0.7598654481509526,0.00030164937196632663,0.35407429360613063,674.9767178375026,0.0005565524943888768,0.0009506764099301481,0.11083238050384087,2.2314334376143503e-12
10,0.53,0.941553515625,552.2222809697269,-986.4542319999762,0.8868451972961425,0.7876207220323995,0.00025805109359703445,0.33486310724741575,658.8158794395594,0.0004824132474113291,0.0008448396106677037,0.10580430142058705,2.4983450716196902e-12
36,0.54,0.9479953125,489.47166257107165,-1014.5161440000147,0.8989530700683593,0.8090323093189858,0.00023209790307545796,0.3147178417248457,636.8814027155413,0.0004371322422055797,0.0007766402023291509,0.10689989768202932,2.5768685215685665e-12
47,0.55,0.9538359375,486.5640190395061,-1042.4436000000117,0.9100362976074219,0.8290032493543462,0.00021883800185915086,0.31200679381916097,648.2195077368575,0.00041419028754847574,0.0007432047709785281,0.10507761890797412,2.8646856125122254e-12
30,0.56,0.95920546875,433.79256662447006,-1070.0730879999976,0.9202615203857422,0.8475592037324677,0.00019693949871933935,0.2974863033516763,634.8711012961478,0.00037550131766487377,0.0006834967052613758,0.10651928062977947,2.7373892731552034e-12
43,0.57,0.963203125,398.50338122760877,-1095.9841439999966,0.9279136016845703,0.861587274929171,0.00017817242161431468,0.28403774386013314,620.7885528527395,0.00034147591897673525,0.0006278033783580914,0.10597510523064887,3.0873745450026233e-12
12,0.58,0.967655859375,377.4136046706699,-1122.9477439999982,0.9364885261535645,0.8774959292312182,0.00016231987722891978,0.27490039249613907,615.5673890509403,0.0003127911556524795,0.0005812087225564096,0.10322161565628803,2.9608095702359073e-12
27,0.59,0.97070859375,339.48315487848595,-1147.929959999988,0.942386051940918,0.8885060527508787,0.0001508042371284727,0.2619932220205053,599.832176653366,0.00029156881465313035,0.0005453218277892373,0.10499411357468304,3.175009599547471e-12
0,0.6,0.9735796875,308.89944000029936,-1172.8920000000212,0.9479509704589844,0.8989631547712023,0.0001389588858872293,0.2519811100036972,589.7554214159159,0.00026952479087999565,0.0005073093702905339,0.1056461578769936,3.2262002686891203e-12
8,0.61,0.97600390625,294.2207621692214,-1197.1772160000203,0.952665495300293,0.9078813513673085,0.00012853385250252616,0.24381330509857424,582.1299726035894,0.00025002670503012725,0.000473271409210336,0.10329798272355702,3.376901426165791e-12
34,0.62,0.97843828125,294.8635041625239,-1221.7630720000072,0.9574183654785157,0.9169425170588656,0.0001244391660322741,0.24345401853508508,593.2436013400634,0.00024272426314601506,0.00046192968533043495,0.10308552573279674,2.885741568867546e-12
42,0.63,0.9807640625,255.3675469958689,-1246.2518879999927,0.9619593887329102,0.9256002997830219,0.0001104730965408274,0.22537378238220324,560.3452711401917,0.00021613143057863166,0.0004137602550949753,0.10201021262512364,3.4524891609983936e-12
6,0.64,0.9825515625,245.43072092183866,-1269.9187199999792,0.9654626510620117,0.9323297218519787,0.00010480394788901624,0.22110692683996444,560.0819341239057,0.00020542719709949948,0.0003947413372973303,0.10208442821286778,3.387071928614933e-12
14,0.65,0.984075390625,224.69320612982847,-1293.1094799999762,0.9684520454406739,0.9380831632970396,9.738338070165713e-05,0.2110664589745195,544.616824288814,0.00019122691454755568,0.0003687769800656467,0.1018353270181624,3.357864832787295e-12
19,0.66,0.98546796875,208.77895009331405,-1316.1677760000034,0.9711891052246093,0.9433706833649892,9.165746390848742e-05,0.20412289529339608,536.0759957583459,0.00018025682142164325,0.0003486620158424169,0.10242258332980934,3.3129450840932206e-12
49,0.67,0.986927734375,205.51655465364456,-1339.5540479999888,0.9740655204772949,0.9489555599369079,8.838029512018514e-05,0.20275127912592722,541.7836392210518,0.00017405587758160228,0.00033760865513504635,0.10208620077656737,3.96947731064296e-12
38,0.68,0.988092578125,185.1875582113862,-1362.402303999984,0.9763612419128418,0.9534145733264245,8.343406477162823e-05,0.1942968610082178,527.9257514973822,0.0001644814466507079,0.00031968086702840754,0.10389361449448001,4.953275575996013e-12
33,0.69,0.989134765625,169.5031101934146,-1385.059080000026,0.9784171257019043,0.9574152530189923,7.749550094315809e-05,0.18552685249728584,512.7180626499621,0.00015301306936553498,0.000298308724228453,0.10406601212544969,4.346370082768374e-12
50,0.7,0.990120703125,160.77908223983832,-1407.5824000000136,0.9803661903381348,0.9612239946055022,7.364169248058872e-05,0.1790911085544862,502.8209163275063,0.0001455033500030377,0.000284057525744599,0.10212308882219512,4.048195694450661e-12
24,0.71,0.990955078125,164.8757018011529,-1429.796296000008,0.9820181846618652,0.9644622831007902,7.274857946827642e-05,0.1825357057103846,520.607432536487,0.0001438873579131615,0.0002814814240855994,0.1033322485243079,5.004190755659535e-12
41,0.72,0.991759765625,143.88977015204728,-1452.043008000035,0.9836093528747558,0.9675733052961383,6.706756865478556e-05,0.17190161368630547,498.18295135236843,0.0001328031320408097,0.0002603871718876912,0.10504235623312788,3.2266063544752305e-12
3,0.73,0.992604296875,130.91421975102276,-1474.4756080000207,0.9852825401306152,0.9708572687697451,6.152732762167347e-05,0.1607048759252963,472.8718260462713,0.00012192004425381544,0.00023939102197292515,0.10066754073856624,4.4836356299838225e-12
44,0.74,0.993157421875,123.05797257088125,-1496.1219360000146,0.9863787940979004,0.9730104819881759,5.8614446879328984e-05,0.15722388235772938,469.4115150224127,0.00011623279105299567,0.00022855243299174812,0.10267115468956016,4.8899252696154485e-12
23,0.75,0.993773046875,110.47413743985817,-1518.0516,0.9875998542785644,0.9754124850592955,5.444890219389907e-05,0.1477433491082849,447.67749071112985,0.00010805137446291228,0.00021277308889269423,0.1012716056586094,0.0
