,T,M,E,E2,X,J,B,M2,M4
0,0,0.064453125,-560.7200000000055,314406.91840000614,32,0.43,0.0,0.004154205322265625,1.7257421859540045e-05
1,10,0.158203125,-533.2000000000061,284302.24000000645,32,0.43,0.0,0.025028228759765625,0.0006264122348511592
2,20,0.248046875,-550.4000000000062,302940.16000000684,32,0.43,0.0,0.061527252197265625,0.0037856027629459277
3,30,0.27734375,-512.5600000000061,262717.7536000062,32,0.43,0.0,0.0769195556640625,0.005916618043556809
4,40,0.216796875,-540.0800000000058,291686.4064000063,32,0.43,0.0,0.047000885009765625,0.002209083191701211
5,50,0.376953125,-577.9200000000059,333991.5264000068,32,0.43,0.0,0.14209365844726562,0.02019060777092818
6,60,0.37890625,-600.2800000000061,360336.07840000733,32,0.43,0.0,0.1435699462890625,0.02061232947744429
7,70,0.298828125,-612.3200000000055,374935.7824000067,32,0.43,0.0,0.08929824829101562,0.007974177147843875
8,80,0.341796875,-583.0800000000061,339982.2864000071,32,0.43,0.0,0.11682510375976562,0.013648104868480004
9,90,0.17578125,-560.7200000000055,314406.91840000614,32,0.43,0.0,0.0308990478515625,0.0009547511581331491
10,100,0.1875,-519.4400000000061,269817.9136000063,32,0.43,0.0,0.03515625,0.0012359619140625
11,110,0.291015625,-562.4400000000056,316338.75360000634,32,0.43,0.0,0.08469009399414062,0.007172412020736374
12,120,0.36328125,-559.0000000000057,312481.00000000634,32,0.43,0.0,0.1319732666015625,0.017416943097487092
13,130,0.546875,-574.480000000006,330027.27040000696,32,0.43,0.0,0.299072265625,0.08944422006607056
14,140,0.6484375,-603.720000000006,364477.8384000073,32,0.43,0.0,0.42047119140625,0.17679602280259132
15,150,0.5625,-552.1200000000052,304836.4944000058,32,0.43,0.0,0.31640625,0.1001129150390625
16,160,0.55078125,-572.7600000000058,328054.01760000666,32,0.43,0.0,0.3033599853515625,0.09202728071250021
17,170,0.5078125,-614.0400000000049,377045.12160000595,32,0.43,0.0,0.25787353515625,0.0664987601339817
18,180,0.59765625,-593.400000000005,352123.56000000593,32,0.43,0.0,0.3571929931640625,0.127586834365502
19,190,0.76953125,-643.2800000000053,413809.1584000068,32,0.43,0.0,0.5921783447265625,0.3506751919630915
