,T,M,E,E2,X,J,B,M2,M4
0,0,-0.115234375,-369.3599999999972,136426.80959999794,32,0.38,0.0,0.013278961181640625,0.00017633081006351858
1,10,0.017578125,-351.11999999999745,123285.2543999982,32,0.38,0.0,0.000308990478515625,9.547511581331491e-08
2,20,-0.025390625,-407.35999999999683,165942.1695999974,32,0.38,0.0,0.000644683837890625,4.1561725083738565e-07
3,30,-0.052734375,-392.15999999999707,153789.4655999977,32,0.38,0.0,0.002780914306640625,7.733484380878508e-06
4,40,-0.14453125,-407.3599999999969,165942.16959999746,32,0.38,0.0,0.0208892822265625,0.00043636211194097996
5,50,-0.154296875,-416.47999999999655,173455.59039999713,32,0.38,0.0,0.023807525634765625,0.0005667982768500224
6,60,-0.228515625,-372.3999999999972,138681.7599999979,32,0.38,0.0,0.052219390869140625,0.0027268647827440873
7,70,-0.0078125,-398.2399999999969,158595.0975999975,32,0.38,0.0,6.103515625e-05,3.725290298461914e-09
8,80,-0.171875,-389.119999999997,151414.37439999767,32,0.38,0.0,0.029541015625,0.0008726716041564941
9,90,-0.103515625,-392.15999999999684,153789.46559999752,32,0.38,0.0,0.010715484619140625,0.0001148216106230393
10,100,-0.12890625,-383.0399999999971,146719.6415999978,32,0.38,0.0,0.0166168212890625,0.0002761187497526407
11,110,-0.0078125,-390.6399999999971,152599.60959999773,32,0.38,0.0,6.103515625e-05,3.725290298461914e-09
12,120,-0.0703125,-416.4799999999968,173455.5903999973,32,0.38,0.0,0.00494384765625,2.4441629648208618e-05
13,130,-0.150390625,-454.4799999999963,206552.07039999665,32,0.38,0.0,0.022617340087890625,0.0005115440726513043
14,140,-0.052734375,-405.8399999999968,164706.1055999974,32,0.38,0.0,0.002780914306640625,7.733484380878508e-06
15,150,0.091796875,-343.5199999999973,118005.99039999815,32,0.38,0.0,0.008426666259765625,7.100870425347239e-05
16,160,0.154296875,-378.47999999999723,143247.1103999979,32,0.38,0.0,0.023807525634765625,0.0005667982768500224
17,170,0.130859375,-354.1599999999973,125429.30559999809,32,0.38,0.0,0.017124176025390625,0.00029323740454856306
18,180,0.103515625,-405.83999999999685,164706.10559999745,32,0.38,0.0,0.010715484619140625,0.0001148216106230393
19,190,0.091796875,-399.7599999999969,159808.05759999753,32,0.38,0.0,0.008426666259765625,7.100870425347239e-05
20,200,-0.048828125,-390.639999999997,152599.60959999764,32,0.38,0.0,0.002384185791015625,5.6843418860808015e-06
21,210,0.0078125,-354.15999999999747,125429.3055999982,32,0.38,0.0,6.103515625e-05,3.725290298461914e-09
22,220,0.04296875,-352.63999999999766,124354.96959999835,32,0.38,0.0,0.0018463134765625,3.4088734537363052e-06
23,230,0.0390625,-379.99999999999716,144399.99999999785,32,0.38,0.0,0.00152587890625,2.3283064365386963e-06
