,T,M,E,E2,X,J,B,M2,M4
0,0,3078.0,-2828.672000000108,8001385.28358461,64,0.451,0.0,9474084.0,89758267639056.0
1,10,3194.0,-2801.612000000107,7849029.7985446,64,0.451,0.0,10201636.0,104073377076496.0
2,20,3136.0,-2781.768000000106,7738233.205824589,64,0.451,0.0,9834496.0,96717311574016.0
3,30,3398.0,-2929.6960000001127,8583118.65241666,64,0.451,0.0,11546404.0,133319445331216.0
4,40,3346.0,-2897.224000000111,8393906.906176643,64,0.451,0.0,11195716.0,125344056752656.0
5,50,3218.0,-2823.2600000001075,7970797.027600607,64,0.451,0.0,10355524.0,107236877314576.0
6,60,3180.0,-2792.592000000106,7798570.078464592,64,0.451,0.0,10112400.0,102260633760000.0
7,70,3210.0,-2839.4960000001092,8062737.53401662,64,0.451,0.0,10304100.0,106174476810000.0
8,80,3238.0,-2787.1800000001062,7768372.3524005925,64,0.451,0.0,10484644.0,109927759806736.0
9,90,3196.0,-2812.436000000107,7909796.254096602,64,0.451,0.0,10214416.0,104334294221056.0
10,100,3414.0,-2895.4200000001115,8383456.976400645,64,0.451,0.0,11655396.0,135848255916816.0
11,110,3244.0,-2844.908000000109,8093501.52846462,64,0.451,0.0,10523536.0,110744809943296.0
12,120,3340.0,-2890.0080000001117,8352146.240064645,64,0.451,0.0,11155600.0,124447411360000.0
13,130,3322.0,-2871.9680000001104,8248200.193024633,64,0.451,0.0,11035684.0,121786321347856.0
14,140,3466.0,-2956.756000000114,8742406.043536674,64,0.451,0.0,12013156.0,144315917080336.0
15,150,3330.0,-2922.4800000001123,8540889.350400656,64,0.451,0.0,11088900.0,122963703210000.0
16,160,3084.0,-2816.044000000107,7930103.8099366035,64,0.451,0.0,9511056.0,90460186235136.0
17,170,3144.0,-2812.4360000001075,7909796.254096605,64,0.451,0.0,9884736.0,97708005789696.0
18,180,2920.0,-2754.708000000104,7588416.165264574,64,0.451,0.0,8526400.0,72699496960000.0
19,190,2934.0,-2715.0200000001023,7371333.600400556,64,0.451,0.0,8608356.0,74103793022736.0
20,200,3098.0,-2853.928000000109,8144905.029184623,64,0.451,0.0,9597604.0,92114002540816.0
21,210,2872.0,-2707.8040000001024,7332202.502416555,64,0.451,0.0,8248384.0,68035838611456.0
22,220,3300.0,-2899.0280000001117,8404363.344784647,64,0.451,0.0,10890000.0,118592100000000.0
23,230,3354.0,-2927.8920000001126,8572551.56366466,64,0.451,0.0,11249316.0,126547110467856.0
24,240,3308.0,-2882.79200000011,8310489.715264634,64,0.451,0.0,10942864.0,119746272522496.0
25,250,3244.0,-2808.828000000107,7889514.7335846005,64,0.451,0.0,10523536.0,110744809943296.0
26,260,3210.0,-2796.200000000107,7818734.440000599,64,0.451,0.0,10304100.0,106174476810000.0
27,270,3456.0,-2953.1480000001134,8721083.10990467,64,0.451,0.0,11943936.0,142657607172096.0
28,280,3364.0,-2850.320000000109,8124324.1024006205,64,0.451,0.0,11316496.0,128063081718016.0
29,290,3282.0,-2859.3400000001093,8175825.235600625,64,0.451,0.0,10771524.0,116025729282576.0
30,300,3286.0,-2868.3600000001093,8227489.089600626,64,0.451,0.0,10797796.0,116592398457616.0
31,310,3164.0,-2819.6520000001074,7950437.401104606,64,0.451,0.0,10010896.0,100218038722816.0
32,320,3260.0,-2814.2400000001076,7919946.777600605,64,0.451,0.0,10627600.0,112945881760000.0
33,330,3274.0,-2870.1640000001107,8237841.386896635,64,0.451,0.0,10719076.0,114898590293776.0
34,340,3188.0,-2758.3160000001044,7608307.155856576,64,0.451,0.0,10163344.0,103293561262336.0
35,350,3250.0,-2844.9080000001086,8093501.528464618,64,0.451,0.0,10562500.0,111566406250000.0
36,360,3246.0,-2796.200000000106,7818734.440000592,64,0.451,0.0,10536516.0,111018169418256.0
37,370,3202.0,-2839.496000000109,8062737.534016618,64,0.451,0.0,10252804.0,105119989862416.0
38,380,3208.0,-2917.0680000001125,8509285.716624657,64,0.451,0.0,10291264.0,105910114717696.0
39,390,3088.0,-2875.57600000011,8268937.331776633,64,0.451,0.0,9535744.0,90930413633536.0
40,400,3014.0,-2715.0200000001028,7371333.600400558,64,0.451,0.0,9084196.0,82522616966416.0
41,410,2922.0,-2633.8400000000984,6937113.145600518,64,0.451,0.0,8538084.0,72898878391056.0
42,420,2906.0,-2729.4520000001035,7449908.220304565,64,0.451,0.0,8444836.0,71315255066896.0
43,430,2924.0,-2696.9800000001023,7273701.120400552,64,0.451,0.0,8549776.0,73098669650176.0
44,440,2972.0,-2763.728000000105,7638192.457984581,64,0.451,0.0,8832784.0,78018073190656.0
45,450,2924.0,-2668.1160000000996,7118842.989456532,64,0.451,0.0,8549776.0,73098669650176.0
