,T,M,E,E2,X,J,B,M2,M4
0,0,0.875,-179.51999999999947,32227.43039999981,16,0.44,0.0,0.765625,0.586181640625
1,10,0.9140625,-190.07999999999942,36130.406399999774,16,0.44,0.0,0.83551025390625,0.6980773843824863
2,20,0.8515625,-179.51999999999947,32227.43039999981,16,0.44,0.0,0.72515869140625,0.5258551277220249
3,30,0.71875,-154.8799999999996,23987.814399999876,16,0.44,0.0,0.5166015625,0.2668771743774414
4,40,0.84375,-165.43999999999954,27370.39359999985,16,0.44,0.0,0.7119140625,0.5068216323852539
5,50,0.8125,-158.39999999999958,25090.559999999867,16,0.44,0.0,0.66015625,0.4358062744140625
6,60,0.7265625,-156.63999999999962,24536.08959999988,16,0.44,0.0,0.52789306640625,0.2786710895597935
7,70,0.921875,-195.35999999999942,38165.52959999977,16,0.44,0.0,0.849853515625,0.7222509980201721
8,80,0.7109375,-172.47999999999948,29749.35039999982,16,0.44,0.0,0.50543212890625,0.2554616369307041
9,90,0.8359375,-172.4799999999995,29749.35039999983,16,0.44,0.0,0.69879150390625,0.4883095659315586
10,100,0.7578125,-158.39999999999958,25090.559999999867,16,0.44,0.0,0.57427978515625,0.32979727163910866
11,110,0.7265625,-160.15999999999957,25651.225599999863,16,0.44,0.0,0.52789306640625,0.2786710895597935
12,120,0.9140625,-191.8399999999994,36802.58559999977,16,0.44,0.0,0.83551025390625,0.6980773843824863
13,130,0.9140625,-195.3599999999994,38165.52959999976,16,0.44,0.0,0.83551025390625,0.6980773843824863
14,140,0.7890625,-165.43999999999951,27370.39359999984,16,0.44,0.0,0.62261962890625,0.38765520229935646
15,150,0.7890625,-167.19999999999953,27955.839999999844,16,0.44,0.0,0.62261962890625,0.38765520229935646
16,160,0.8671875,-181.27999999999946,32862.4383999998,16,0.44,0.0,0.75201416015625,0.56552529707551
17,170,0.90625,-193.5999999999994,37480.959999999766,16,0.44,0.0,0.8212890625,0.6745157241821289
18,180,0.78125,-163.67999999999955,26791.142399999855,16,0.44,0.0,0.6103515625,0.3725290298461914
19,190,0.84375,-177.75999999999948,31598.617599999816,16,0.44,0.0,0.7119140625,0.5068216323852539
20,200,0.84375,-172.4799999999995,29749.35039999983,16,0.44,0.0,0.7119140625,0.5068216323852539
21,210,0.765625,-158.39999999999958,25090.559999999867,16,0.44,0.0,0.586181640625,0.34360891580581665
22,220,0.78125,-165.43999999999954,27370.39359999985,16,0.44,0.0,0.6103515625,0.3725290298461914
23,230,0.90625,-193.5999999999994,37480.959999999766,16,0.44,0.0,0.8212890625,0.6745157241821289
24,240,0.7734375,-174.2399999999995,30359.577599999826,16,0.44,0.0,0.59820556640625,0.3578498996794224
25,250,0.8515625,-175.9999999999995,30975.99999999982,16,0.44,0.0,0.72515869140625,0.5258551277220249
26,260,0.8203125,-167.19999999999953,27955.839999999844,16,0.44,0.0,0.67291259765625,0.4528113640844822
27,270,0.8046875,-163.67999999999955,26791.142399999855,16,0.44,0.0,0.64752197265625,0.4192847050726414
28,280,0.796875,-175.99999999999952,30975.99999999983,16,0.44,0.0,0.635009765625,0.40323740243911743
29,290,0.875,-186.55999999999946,34804.6335999998,16,0.44,0.0,0.765625,0.586181640625
30,300,0.828125,-165.43999999999954,27370.39359999985,16,0.44,0.0,0.685791015625,0.470309317111969
31,310,0.9453125,-202.39999999999938,40965.75999999975,16,0.44,0.0,0.89361572265625,0.7985490597784519
32,320,0.9296875,-198.87999999999937,39553.25439999975,16,0.44,0.0,0.86431884765625,0.7470470704138279
33,330,0.875,-190.0799999999994,36130.40639999977,16,0.44,0.0,0.765625,0.586181640625
34,340,0.6953125,-154.87999999999957,23987.81439999987,16,0.44,0.0,0.48345947265625,0.23373306170105934
