,T,M,E,E2,X,J,B,M2,M4
0,0,0.796875,-173.4480000000004,30084.20870400014,16,0.438,0.0,0.635009765625,0.40323740243911743
1,10,0.8515625,-175.20000000000041,30695.040000000146,16,0.438,0.0,0.72515869140625,0.5258551277220249
2,20,0.75,-164.68800000000036,27122.13734400012,16,0.438,0.0,0.5625,0.31640625
3,30,0.875,-183.96000000000046,33841.28160000017,16,0.438,0.0,0.765625,0.586181640625
4,40,0.890625,-190.96800000000056,36468.777024000214,16,0.438,0.0,0.793212890625,0.6291866898536682
5,50,0.8203125,-175.2000000000004,30695.040000000135,16,0.438,0.0,0.67291259765625,0.4528113640844822
6,60,0.78125,-162.93600000000035,26548.140096000112,16,0.438,0.0,0.6103515625,0.3725290298461914
7,70,0.796875,-180.45600000000053,32564.36793600019,16,0.438,0.0,0.635009765625,0.40323740243911743
8,80,0.765625,-162.93600000000043,26548.14009600014,16,0.438,0.0,0.586181640625,0.34360891580581665
9,90,0.890625,-183.96000000000046,33841.28160000017,16,0.438,0.0,0.793212890625,0.6291866898536682
10,100,0.8359375,-178.7040000000005,31935.119616000175,16,0.438,0.0,0.69879150390625,0.4883095659315586
11,110,0.765625,-159.43200000000033,25418.562624000104,16,0.438,0.0,0.586181640625,0.34360891580581665
12,120,0.6875,-161.1840000000001,25980.281856000034,16,0.438,0.0,0.47265625,0.2234039306640625
13,130,0.859375,-175.20000000000033,30695.040000000117,16,0.438,0.0,0.738525390625,0.5454197525978088
14,140,0.875,-180.45600000000036,32564.36793600013,16,0.438,0.0,0.765625,0.586181640625
15,150,0.875,-182.20800000000045,33199.75526400017,16,0.438,0.0,0.765625,0.586181640625
16,160,0.7734375,-169.94400000000036,28880.963136000122,16,0.438,0.0,0.59820556640625,0.3578498996794224
17,170,0.6875,-157.6800000000003,24862.98240000009,16,0.438,0.0,0.47265625,0.2234039306640625
18,180,0.75,-161.18400000000022,25980.281856000074,16,0.438,0.0,0.5625,0.31640625
19,190,0.765625,-154.17600000000044,23770.238976000135,16,0.438,0.0,0.586181640625,0.34360891580581665
20,200,0.84375,-164.68800000000036,27122.13734400012,16,0.438,0.0,0.7119140625,0.5068216323852539
21,210,0.84375,-171.69600000000037,29479.516416000126,16,0.438,0.0,0.7119140625,0.5068216323852539
22,220,0.84375,-166.44000000000042,27702.273600000142,16,0.438,0.0,0.7119140625,0.5068216323852539
23,230,0.7109375,-166.44000000000025,27702.273600000084,16,0.438,0.0,0.50543212890625,0.2554616369307041
24,240,0.9140625,-190.96800000000056,36468.777024000214,16,0.438,0.0,0.83551025390625,0.6980773843824863
25,250,0.859375,-182.2080000000005,33199.75526400019,16,0.438,0.0,0.738525390625,0.5454197525978088
26,260,0.7578125,-157.68000000000035,24862.98240000011,16,0.438,0.0,0.57427978515625,0.32979727163910866
27,270,0.7890625,-161.18400000000022,25980.281856000074,16,0.438,0.0,0.62261962890625,0.38765520229935646
28,280,0.6484375,-157.68000000000035,24862.98240000011,16,0.438,0.0,0.42047119140625,0.17679602280259132
29,290,0.8125,-164.6880000000003,27122.1373440001,16,0.438,0.0,0.66015625,0.4358062744140625
30,300,0.890625,-189.2160000000004,35802.69465600015,16,0.438,0.0,0.793212890625,0.6291866898536682
31,310,0.828125,-178.70400000000024,31935.119616000084,16,0.438,0.0,0.685791015625,0.470309317111969
32,320,0.8359375,-175.20000000000024,30695.040000000085,16,0.438,0.0,0.69879150390625,0.4883095659315586
33,330,0.75,-155.92800000000028,24313.54118400009,16,0.438,0.0,0.5625,0.31640625
34,340,0.8046875,-173.4480000000004,30084.20870400014,16,0.438,0.0,0.64752197265625,0.4192847050726414
35,350,0.5625,-129.64800000000028,16808.603904000072,16,0.438,0.0,0.31640625,0.1001129150390625
36,360,0.7890625,-169.94400000000024,28880.963136000082,16,0.438,0.0,0.62261962890625,0.38765520229935646
37,370,0.8359375,-171.69600000000045,29479.516416000155,16,0.438,0.0,0.69879150390625,0.4883095659315586
38,380,0.78125,-171.69600000000042,29479.516416000144,16,0.438,0.0,0.6103515625,0.3725290298461914
39,390,0.8828125,-183.96000000000035,33841.281600000126,16,0.438,0.0,0.77935791015625,0.6073987521231174
40,400,0.78125,-162.9360000000004,26548.140096000134,16,0.438,0.0,0.6103515625,0.3725290298461914
41,410,0.578125,-143.66400000000039,20639.34489600011,16,0.438,0.0,0.334228515625,0.11170870065689087
42,420,0.6328125,-143.6640000000003,20639.344896000086,16,0.438,0.0,0.40045166015625,0.16036153212189674
43,430,0.5,-141.91200000000023,20139.015744000066,16,0.438,0.0,0.25,0.0625
44,440,0.421875,-129.64800000000034,16808.603904000087,16,0.438,0.0,0.177978515625,0.03167635202407837
45,450,0.21875,-138.40800000000033,19156.77446400009,16,0.438,0.0,0.0478515625,0.0022897720336914062
46,460,-0.3515625,-147.16800000000026,21658.420224000078,16,0.438,0.0,0.12359619140625,0.015276018530130386
47,470,0.1171875,-108.62400000000027,11799.173376000057,16,0.438,0.0,0.01373291015625,0.0001885928213596344
48,480,0.34375,-168.19200000000038,28288.548864000128,16,0.438,0.0,0.1181640625,0.013962745666503906
49,490,0.46875,-147.16800000000026,21658.420224000078,16,0.438,0.0,0.2197265625,0.048279762268066406
50,500,0.453125,-131.4000000000004,17265.960000000105,16,0.438,0.0,0.205322265625,0.04215723276138306
51,510,0.6953125,-152.4240000000004,23233.07577600012,16,0.438,0.0,0.48345947265625,0.23373306170105934
52,520,0.765625,-178.70400000000055,31935.119616000196,16,0.438,0.0,0.586181640625,0.34360891580581665
53,530,0.796875,-169.9440000000004,28880.963136000133,16,0.438,0.0,0.635009765625,0.40323740243911743
54,540,0.7265625,-161.18400000000034,25980.28185600011,16,0.438,0.0,0.52789306640625,0.2786710895597935
55,550,0.8515625,-178.70400000000052,31935.119616000185,16,0.438,0.0,0.72515869140625,0.5258551277220249
56,560,0.6953125,-162.93600000000046,26548.140096000152,16,0.438,0.0,0.48345947265625,0.23373306170105934
57,570,0.84375,-185.71200000000044,34488.94694400016,16,0.438,0.0,0.7119140625,0.5068216323852539
58,580,0.84375,-182.20800000000054,33199.755264000196,16,0.438,0.0,0.7119140625,0.5068216323852539
59,590,0.6484375,-122.64000000000031,15040.569600000077,16,0.438,0.0,0.42047119140625,0.17679602280259132
60,600,0.8203125,-171.6960000000003,29479.516416000108,16,0.438,0.0,0.67291259765625,0.4528113640844822
61,610,0.703125,-157.68000000000038,24862.982400000117,16,0.438,0.0,0.494384765625,0.24441629648208618
62,620,0.7421875,-150.6720000000003,22702.05158400009,16,0.438,0.0,0.55084228515625,0.30342722311615944
63,630,0.78125,-171.69600000000054,29479.516416000184,16,0.438,0.0,0.6103515625,0.3725290298461914
64,640,0.171875,-141.9120000000003,20139.015744000084,16,0.438,0.0,0.029541015625,0.0008726716041564941
65,650,0.3671875,-129.64800000000034,16808.603904000087,16,0.438,0.0,0.13482666015625,0.01817822828888893
66,660,0.4609375,-141.91200000000038,20139.015744000106,16,0.438,0.0,0.21246337890625,0.04514068737626076
67,670,0.7734375,-169.94400000000036,28880.963136000122,16,0.438,0.0,0.59820556640625,0.3578498996794224
68,680,0.8671875,-182.2080000000004,33199.755264000145,16,0.438,0.0,0.75201416015625,0.56552529707551
69,690,0.8515625,-180.45600000000044,32564.36793600016,16,0.438,0.0,0.72515869140625,0.5258551277220249
70,700,0.921875,-199.72800000000052,39891.27398400021,16,0.438,0.0,0.849853515625,0.7222509980201721
71,710,0.8671875,-189.2160000000004,35802.69465600015,16,0.438,0.0,0.75201416015625,0.56552529707551
72,720,0.7421875,-168.19200000000035,28288.548864000117,16,0.438,0.0,0.55084228515625,0.30342722311615944
73,730,0.703125,-133.1520000000003,17729.45510400008,16,0.438,0.0,0.494384765625,0.24441629648208618
74,740,0.703125,-168.19200000000038,28288.548864000128,16,0.438,0.0,0.494384765625,0.24441629648208618
75,750,0.8671875,-176.95200000000037,31312.01030400013,16,0.438,0.0,0.75201416015625,0.56552529707551
76,760,0.8828125,-189.2160000000005,35802.69465600019,16,0.438,0.0,0.77935791015625,0.6073987521231174
77,770,0.8359375,-166.4400000000004,27702.27360000013,16,0.438,0.0,0.69879150390625,0.4883095659315586
78,780,0.6875,-152.42400000000032,23233.075776000096,16,0.438,0.0,0.47265625,0.2234039306640625
79,790,0.7265625,-148.92000000000036,22177.166400000107,16,0.438,0.0,0.52789306640625,0.2786710895597935
80,800,0.8984375,-197.9760000000005,39194.4965760002,16,0.438,0.0,0.80718994140625,0.6515556015074253
81,810,0.65625,-136.6560000000003,18674.86233600008,16,0.438,0.0,0.4306640625,0.1854715347290039
82,820,0.78125,-166.44000000000028,27702.273600000095,16,0.438,0.0,0.6103515625,0.3725290298461914
83,830,0.859375,-171.6960000000003,29479.516416000108,16,0.438,0.0,0.738525390625,0.5454197525978088
84,840,0.7734375,-182.20800000000042,33199.75526400015,16,0.438,0.0,0.59820556640625,0.3578498996794224
85,850,0.8515625,-169.94400000000047,28880.96313600016,16,0.438,0.0,0.72515869140625,0.5258551277220249
86,860,0.625,-150.6720000000002,22702.05158400006,16,0.438,0.0,0.390625,0.152587890625
87,870,0.375,-106.87200000000026,11421.624384000055,16,0.438,0.0,0.140625,0.019775390625
88,880,0.7109375,-162.9360000000003,26548.140096000094,16,0.438,0.0,0.50543212890625,0.2554616369307041
89,890,0.765625,-173.4480000000003,30084.208704000102,16,0.438,0.0,0.586181640625,0.34360891580581665
90,900,0.5390625,-131.40000000000023,17265.96000000006,16,0.438,0.0,0.29058837890625,0.08444160595536232
91,910,0.765625,-154.17600000000044,23770.238976000135,16,0.438,0.0,0.586181640625,0.34360891580581665
92,920,0.875,-182.20800000000054,33199.755264000196,16,0.438,0.0,0.765625,0.586181640625
93,930,0.75,-147.16800000000032,21658.420224000092,16,0.438,0.0,0.5625,0.31640625
94,940,0.84375,-173.44800000000032,30084.20870400011,16,0.438,0.0,0.7119140625,0.5068216323852539
95,950,0.6484375,-164.68800000000044,27122.137344000144,16,0.438,0.0,0.42047119140625,0.17679602280259132
96,960,0.8671875,-175.20000000000044,30695.040000000154,16,0.438,0.0,0.75201416015625,0.56552529707551
97,970,0.90625,-194.47200000000063,37819.358784000244,16,0.438,0.0,0.8212890625,0.6745157241821289
98,980,0.828125,-173.44800000000043,30084.20870400015,16,0.438,0.0,0.685791015625,0.470309317111969
99,990,0.828125,-169.94400000000044,28880.96313600015,16,0.438,0.0,0.685791015625,0.470309317111969
100,1000,0.875,-189.21600000000055,35802.69465600021,16,0.438,0.0,0.765625,0.586181640625
101,1010,0.78125,-164.6880000000004,27122.137344000126,16,0.438,0.0,0.6103515625,0.3725290298461914
102,1020,0.6875,-131.4000000000003,17265.960000000076,16,0.438,0.0,0.47265625,0.2234039306640625
103,1030,0.6328125,-145.41600000000034,21145.813056000097,16,0.438,0.0,0.40045166015625,0.16036153212189674
104,1040,0.65625,-148.92000000000021,22177.166400000064,16,0.438,0.0,0.4306640625,0.1854715347290039
105,1050,0.8359375,-175.20000000000047,30695.040000000165,16,0.438,0.0,0.69879150390625,0.4883095659315586
106,1060,0.7421875,-145.41600000000028,21145.813056000083,16,0.438,0.0,0.55084228515625,0.30342722311615944
107,1070,0.828125,-175.20000000000041,30695.040000000146,16,0.438,0.0,0.685791015625,0.470309317111969
108,1080,0.8828125,-189.21600000000038,35802.694656000145,16,0.438,0.0,0.77935791015625,0.6073987521231174
109,1090,0.8671875,-176.9520000000004,31312.01030400014,16,0.438,0.0,0.75201416015625,0.56552529707551
110,1100,0.8046875,-173.44800000000043,30084.20870400015,16,0.438,0.0,0.64752197265625,0.4192847050726414
111,1110,0.8984375,-187.46400000000037,35142.75129600014,16,0.438,0.0,0.80718994140625,0.6515556015074253
112,1120,0.828125,-169.9440000000004,28880.963136000133,16,0.438,0.0,0.685791015625,0.470309317111969
113,1130,0.8828125,-185.7120000000006,34488.94694400022,16,0.438,0.0,0.77935791015625,0.6073987521231174
114,1140,0.625,-134.90400000000034,18199.08921600009,16,0.438,0.0,0.390625,0.152587890625
115,1150,0.21875,-115.63200000000028,13370.759424000064,16,0.438,0.0,0.0478515625,0.0022897720336914062
116,1160,0.3515625,-131.40000000000035,17265.96000000009,16,0.438,0.0,0.12359619140625,0.015276018530130386
117,1170,0.6953125,-169.94400000000036,28880.963136000122,16,0.438,0.0,0.48345947265625,0.23373306170105934
118,1180,0.4609375,-131.40000000000026,17265.96000000007,16,0.438,0.0,0.21246337890625,0.04514068737626076
119,1190,0.5234375,-138.40800000000027,19156.774464000075,16,0.438,0.0,0.27398681640625,0.07506877556443214
