# Time-averaged data for fix MSD_output
# TimeStep c_MSD[4]
1000 1.6244
2000 4.11221
3000 6.38486
4000 8.8059
5000 10.9132
6000 13.2797
7000 15.1136
8000 17.7728
9000 20.507
10000 24.1007
11000 26.849
12000 28.8715
13000 31.3255
14000 33.5193
15000 35.602
16000 37.8808
17000 40.9563
18000 44.6539
19000 46.0745
20000 47.895
21000 49.6299
22000 51.7987
23000 54.8129
24000 57.8832
25000 59.7769
26000 60.6139
27000 63.3481
28000 66.9874
29000 70.2956
30000 73.9727
31000 76.3902
32000 79.3594
33000 80.6906
34000 80.9439
35000 83.926
36000 86.261
37000 88.0907
38000 91.4032
39000 94.3277
40000 97.5964
41000 99.8201
42000 101.905
43000 103.139
44000 103.879
45000 105.186
46000 107.829
47000 111.494
48000 116.276
49000 118.442
50000 118.762
51000 119.993
52000 122.67
53000 123.801
54000 126.908
55000 129.562
56000 131.096
57000 132.698
58000 133.494
59000 137.054
60000 140.853
61000 140.681
62000 142.708
63000 145.53
64000 146.078
65000 148.984
66000 150.904
67000 153.921
68000 156.154
69000 157.344
70000 158.049
71000 159.408
72000 160.254
73000 161.978
74000 162.735
75000 167.008
76000 171.206
77000 174.121
78000 177.921
79000 181.286
80000 184.464
81000 186.067
82000 190.367
83000 196.318
84000 196.453
85000 197.008
86000 199.041
87000 200.79
88000 205.132
89000 209.713
90000 212.375
91000 215.485
92000 218.552
93000 220.715
94000 224.723
95000 225.09
96000 228.514
97000 231.863
98000 232.706
99000 233.151
100000 233.73
101000 234.144
102000 234.28
103000 237.583
104000 242.572
105000 245.369
106000 246.596
107000 250.343
108000 253.955
109000 257.553
110000 264.601
111000 267.234
112000 270.58
113000 273.36
114000 275.489
115000 280.205
116000 281.941
117000 281.955
118000 280.309
119000 281.87
120000 282.525
121000 283.279
122000 282.718
123000 285.262
124000 289.289
125000 290.975
126000 288.671
127000 291.044
128000 292.605
129000 297.237
130000 298.747
131000 302.877
132000 307.922
133000 311.61
134000 316.469
135000 323.34
136000 327.331
137000 333.113
138000 336.143
139000 340.208
140000 345.156
141000 347.572
142000 349.514
143000 350.056
144000 349.595
145000 351.589
146000 355.651
147000 357.637
148000 361.754
149000 363.345
150000 362.782
151000 365.354
152000 369.08
153000 366.995
154000 368.245
155000 369.173
156000 374.95
157000 378.99
158000 383.254
159000 384.714
160000 386.791
161000 388.728
162000 391.256
163000 394.805
164000 397.54
165000 401.374
166000 405.993
167000 409.345
168000 411.351
169000 413.751
170000 416.606
171000 416.139
172000 418.8
173000 417.409
174000 422.58
175000 423.011
176000 427.011
177000 429.011
178000 429.92
179000 433.997
180000 438.408
181000 443.874
182000 449.816
183000 455.112
184000 460.38
185000 461.957
186000 469.245
187000 476.068
188000 483.547
189000 489.558
190000 493.037
191000 493.729
192000 495.818
193000 499.768
194000 503.624
195000 502.122
196000 504.388
197000 506.694
198000 506.499
199000 508.865
200000 514.442
201000 518
202000 523.534
203000 526.611
204000 529.989
205000 531.453
206000 535.121
207000 540.156
208000 545.435
209000 547.003
210000 546.258
211000 547.719
212000 548.254
213000 550.708
214000 552.784
215000 551.383
216000 554.29
217000 556.249
218000 554.592
219000 556.923
220000 554.131
221000 550.815
222000 546.863
223000 550.824
224000 553.384
225000 553.496
226000 558.049
227000 559.144
228000 562.456
229000 566.312
230000 568.826
231000 573.768
232000 577.216
233000 576.601
234000 578.151
235000 580.084
236000 577.054
237000 581.936
238000 582.338
239000 580.45
240000 582.212
241000 578.052
242000 580.099
243000 579.346
244000 577.538
245000 580.354
246000 584.433
247000 585.76
248000 588.301
249000 594.877
250000 598.459
251000 603.201
252000 603.763
253000 607.238
254000 615.095
255000 620.81
256000 619.229
257000 619.551
258000 623.517
259000 628.565
260000 633.638
261000 636.083
262000 641.003
263000 646.059
264000 646.814
265000 652.724
266000 655.573
267000 659.177
268000 662.095
269000 662.446
270000 664.101
271000 669.196
272000 672.619
273000 675.555
274000 678.401
275000 682.782
276000 689.186
277000 696.917
278000 703.985
279000 707.537
280000 706.984
281000 711.408
282000 712.245
283000 710.286
284000 710.349
285000 710.23
286000 714.247
287000 717.429
288000 722.71
289000 723.76
290000 722.77
291000 729.8
292000 733.136
293000 740.732
294000 745.31
295000 741.904
296000 744.581
297000 747.359
298000 747.249
299000 746.287
300000 749.114
301000 745.466
302000 744.827
303000 748.469
304000 751.766
305000 754.147
306000 753.197
307000 755.457
308000 762.607
309000 768.466
310000 773.587
311000 778.295
312000 780.85
313000 784.758
314000 792.072
315000 796.546
316000 797.965
317000 803.667
318000 805.705
319000 808.364
320000 811.074
321000 810.668
322000 816.212
323000 818.072
324000 821.14
325000 820.598
326000 817.904
327000 818.78
328000 818.11
329000 818.901
330000 824.492
331000 825.691
332000 830.354
333000 832.822
334000 838.091
335000 837.069
336000 833.75
337000 830.526
338000 834.356
339000 838.433
340000 846.984
341000 850.371
342000 857.655
343000 854.418
344000 852.453
345000 853.715
346000 857.039
347000 866.472
348000 863.401
349000 867.774
350000 874.288
351000 874.456
352000 878.091
353000 880.048
354000 884.167
355000 887.482
356000 887.22
357000 886.612
358000 888.461
359000 889.351
360000 888.187
361000 886.354
362000 886.929
363000 891.245
364000 894.021
365000 896.759
366000 894.614
367000 894.054
368000 900.232
369000 900.866
370000 906.972
371000 914.897
372000 918.693
373000 920.695
374000 920.758
375000 924.802
376000 929.214
377000 937.504
378000 937.809
379000 938.663
380000 939.28
381000 940.446
382000 948.356
383000 955.373
384000 960.362
385000 964.211
386000 970.787
387000 975.703
388000 982.819
389000 986.821
390000 983.35
391000 984.05
392000 980.206
393000 974.984
394000 984.846
395000 986.309
396000 987.444
397000 989.877
398000 994.338
399000 999.426
400000 1001.64
401000 1002.97
402000 1002.27
403000 1008.08
404000 1016.76
405000 1028.7
406000 1037.53
407000 1041.93
408000 1046.14
409000 1049.63
410000 1053.62
411000 1055.43
412000 1059.52
413000 1061.27
414000 1062.78
415000 1063.6
416000 1063.8
417000 1070.78
418000 1072.52
419000 1067.78
420000 1069.55
421000 1070.08
422000 1074.81
423000 1079.02
424000 1078.72
425000 1079.11
426000 1083.11
427000 1086.04
428000 1088.96
429000 1089.21
430000 1091.98
431000 1092.16
432000 1099.02
433000 1102.55
434000 1105.05
435000 1111.34
436000 1113.3
437000 1117.33
438000 1122.86
439000 1119.35
440000 1123.98
441000 1124.24
442000 1124.95
443000 1127.62
444000 1134.16
445000 1141.87
446000 1140.19
447000 1142.43
448000 1148.9
449000 1153.04
450000 1156.18
451000 1161.23
452000 1162.47
453000 1164.62
454000 1168.63
455000 1170.07
456000 1169.37
457000 1171.83
458000 1176.3
459000 1178.72
460000 1179.33
461000 1179.59
462000 1184.93
463000 1192.52
464000 1191.88
465000 1192.11
466000 1187.25
467000 1191.15
468000 1192.74
469000 1198.92
470000 1204
471000 1202.23
472000 1205.96
473000 1202.54
474000 1199.37
475000 1195.11
476000 1196.66
477000 1200.91
478000 1206.31
479000 1214
480000 1219.13
481000 1211.78
482000 1214.57
483000 1216.16
484000 1217.96
485000 1221.48
486000 1223.44
487000 1226.24
488000 1227.8
489000 1227.03
490000 1226.79
491000 1224.4
492000 1222.98
493000 1223.48
494000 1228.92
495000 1230.93
496000 1229.93
497000 1232.13
498000 1234.07
499000 1232.96
500000 1235.74
501000 1234.11
502000 1238.05
503000 1237.07
504000 1238.13
505000 1245.32
506000 1242.78
507000 1241.36
508000 1239.46
509000 1243.62
510000 1248.01
511000 1254.82
512000 1259.81
513000 1263.07
514000 1266.24
515000 1267.75
516000 1272.99
517000 1271.6
518000 1275.19
519000 1272.5
520000 1275.35
521000 1277.87
522000 1277.29
523000 1277.46
524000 1281.92
525000 1285.75
526000 1289.43
527000 1292.7
528000 1293.98
529000 1291.32
530000 1297.27
531000 1296.7
532000 1294.87
533000 1295.67
534000 1293.24
535000 1296.08
536000 1300.17
537000 1297.82
538000 1303.63
539000 1303.36
540000 1300.71
541000 1303.54
542000 1303.79
543000 1309.42
544000 1310.9
545000 1309.19
546000 1308.6
547000 1311.27
548000 1309.06
549000 1306.7
550000 1308.32
551000 1312.15
552000 1314.85
553000 1317.91
554000 1321.27
555000 1322
556000 1319.59
557000 1322.61
558000 1326.47
559000 1332.93
560000 1342.51
561000 1346.7
562000 1352.26
563000 1353.9
564000 1357.21
565000 1362.78
566000 1364.13
567000 1364.65
568000 1369.24
569000 1378.91
570000 1384.91
571000 1399.38
572000 1401.32
573000 1398.86
574000 1403.39
575000 1407.65
576000 1409.61
577000 1416.87
578000 1421.55
579000 1422.24
580000 1422.87
581000 1422.61
582000 1427.07
583000 1429.76
584000 1428.74
585000 1422.89
586000 1423.6
587000 1425.26
588000 1431.72
589000 1434.11
590000 1432.23
591000 1435.32
592000 1440.57
593000 1438.91
594000 1439.17
595000 1438.86
596000 1439.71
597000 1447.34
598000 1451.21
599000 1457.81
600000 1450.19
601000 1449.19
602000 1448.58
603000 1457.16
604000 1463.92
605000 1467.27
606000 1475.03
607000 1475.3
608000 1479.51
609000 1486.63
610000 1492.65
611000 1499.32
612000 1504.2
613000 1502.4
614000 1508.89
615000 1505.52
616000 1502.36
617000 1507.92
618000 1513.4
619000 1516.68
620000 1529.17
621000 1539.92
622000 1545.92
623000 1549.55
624000 1556.6
625000 1550.17
626000 1546.79
627000 1546.5
628000 1554.88
629000 1562.41
630000 1569.15
631000 1570.53
632000 1571.47
633000 1576
634000 1569.54
635000 1567.64
636000 1568.11
637000 1563.92
638000 1565.06
639000 1564.31
640000 1561.92
641000 1559.06
642000 1557.42
643000 1562.68
644000 1566.1
645000 1568.34
646000 1574.75
647000 1576.57
648000 1576.78
649000 1576.31
650000 1586.43
651000 1590.21
652000 1594.04
653000 1595.76
654000 1591.22
655000 1585.25
656000 1585.83
657000 1587.24
658000 1580.19
659000 1577.42
660000 1575.94
661000 1577.1
662000 1576.65
663000 1580.18
664000 1586.89
665000 1582.57
666000 1581.56
667000 1588.71
668000 1595.32
669000 1593.38
670000 1592.13
671000 1592.73
672000 1592.55
673000 1597.07
674000 1593.88
675000 1596.08
676000 1593.16
677000 1588.13
678000 1587.22
679000 1597.8
680000 1599.76
681000 1601.03
682000 1599.26
683000 1601.41
684000 1601.65
685000 1598.15
686000 1602.54
687000 1608.7
688000 1611.55
689000 1607.34
690000 1612.75
691000 1610.38
692000 1610.03
693000 1612.7
694000 1616.92
695000 1619.62
696000 1617.26
697000 1621.19
698000 1616.79
699000 1624.34
700000 1635.27
701000 1635.77
702000 1636
703000 1638.56
704000 1642.53
705000 1644.84
706000 1643.44
707000 1638.54
708000 1634.16
709000 1639.33
710000 1646.24
711000 1654.03
712000 1653.69
713000 1662.51
714000 1667.37
715000 1665.3
716000 1674.16
717000 1677.66
718000 1671.76
719000 1681.87
720000 1681.25
721000 1686.64
722000 1681.75
723000 1683.76
724000 1688.91
725000 1697.11
