# Time-averaged data for fix MSD_output
# TimeStep c_MSD[4]
1000 1.51878
2000 4.05587
3000 6.80012
4000 9.03644
5000 11.2593
6000 13.7384
7000 16.4251
8000 19.6413
9000 22.6277
10000 25.2069
11000 27.7246
12000 29.6626
13000 31.59
14000 33.4901
15000 36.497
16000 37.6828
17000 39.2946
18000 42.2573
19000 45.9495
20000 48.4231
21000 52.4256
22000 55.233
23000 58.3461
24000 61.2388
25000 61.9238
26000 62.5824
27000 65.5154
28000 68.1034
29000 70.5328
30000 72.5786
31000 74.9947
32000 77.6307
33000 81.9054
34000 86.8767
35000 90.1929
36000 91.6996
37000 93.7988
38000 96.4737
39000 99.9002
40000 103.374
41000 107.233
42000 110.407
43000 113.001
44000 115.476
45000 117.247
46000 117.13
47000 118.58
48000 118.142
49000 120.413
50000 123.794
51000 124.534
52000 127.208
53000 130.107
54000 132.206
55000 136.055
56000 137.2
57000 139.593
58000 142.394
59000 145.86
60000 150.682
61000 154.019
62000 156.07
63000 158.947
64000 162.391
65000 164.077
66000 164.582
67000 165.283
68000 167.305
69000 171.256
70000 172.684
71000 174.766
72000 179.098
73000 184.012
74000 185.308
75000 190.118
76000 193.608
77000 198.092
78000 202.163
79000 205.598
80000 209.676
81000 213.108
82000 215.992
83000 221.01
84000 224.076
85000 229.101
86000 230.639
87000 233.291
88000 237.941
89000 240.86
90000 244.834
91000 247.562
92000 252.756
93000 254.149
94000 254.657
95000 259.548
96000 260.805
97000 263.178
98000 265.76
99000 267.103
100000 269.445
101000 268.164
102000 267.869
103000 270.38
104000 274.282
105000 275.597
106000 274.83
107000 274.068
108000 277.404
109000 280.493
110000 285.151
111000 287.936
112000 291.561
113000 296.081
114000 300.699
115000 303.616
116000 306.115
117000 309.979
118000 315.508
119000 321.049
120000 323.218
121000 321.61
122000 319.845
123000 321.535
124000 324.265
125000 325.627
126000 329.332
127000 336.531
128000 341.099
129000 347.098
130000 352.271
131000 354.433
132000 355.073
133000 356.045
134000 359.222
135000 363.776
136000 364.911
137000 367.568
138000 368.253
139000 372.691
140000 380.431
141000 382.666
142000 384.112
143000 386.671
144000 389.601
145000 395.391
146000 396.71
147000 395.333
148000 397.755
149000 402.467
150000 402.691
151000 401.755
152000 403.244
153000 404.897
154000 404.82
155000 407.952
156000 413.544
157000 414.915
158000 413.974
159000 415.982
160000 415.851
161000 418.153
162000 422.607
163000 428.219
164000 428.861
165000 433.024
166000 432.569
167000 432.603
168000 434.372
169000 438.761
170000 446.983
171000 453.695
172000 460.935
173000 465.253
174000 467.807
175000 472.966
176000 479.428
177000 484.648
178000 489.684
179000 489.631
180000 491.937
181000 493.133
182000 496.991
