# Time-averaged data for fix MSD_output
# TimeStep c_MSD[4]
1000 1.57567
2000 4.58392
3000 7.58347
4000 10.5798
5000 13.3372
6000 16.7937
7000 19.4484
8000 22.2179
9000 25.6852
10000 27.9588
11000 30.4924
12000 33.551
13000 36.2005
14000 38.5674
15000 41.0909
16000 43.8169
17000 47.1537
18000 50.4742
19000 53.0383
20000 55.5269
21000 59.3027
22000 62.37
23000 65.2925
24000 68.3039
25000 71.8055
26000 74.8776
27000 78.0109
28000 81.8598
29000 82.2734
30000 82.4417
31000 83.7628
32000 85.8082
33000 88.616
34000 91.4286
35000 94.2702
36000 97.4185
37000 99.6035
38000 104.386
39000 107.469
40000 111.665
41000 113.916
42000 116.769
43000 119.421
44000 122.091
45000 125.773
46000 129.172
47000 131.888
48000 133.71
49000 134.628
50000 136.252
51000 136.626
52000 140.828
53000 145.639
54000 147.531
55000 150.058
56000 152.098
57000 154.792
58000 158.372
59000 161.938
60000 164.576
61000 167.493
62000 170.436
63000 171.09
64000 172.513
65000 174.495
66000 180.268
67000 185.355
68000 189.647
69000 190.12
70000 190.104
71000 189.074
72000 190.94
73000 195.186
74000 197
75000 199.197
76000 203.092
77000 204.74
78000 206.304
79000 206.748
80000 209.117
81000 214.814
82000 217.133
83000 220.346
84000 222.759
85000 226.811
86000 229.852
87000 232.194
88000 234.846
89000 238.965
90000 242.02
91000 243.905
92000 246.418
93000 248.988
94000 250.335
95000 252.208
96000 255.798
97000 259.823
98000 264.677
99000 269.815
100000 273.5
101000 275.757
102000 277.993
103000 278.358
104000 280.033
105000 283.101
106000 284.291
107000 287.18
108000 289.203
109000 291.381
110000 292.866
111000 291.454
112000 292.833
113000 297.588
114000 302.617
115000 303.953
116000 306.798
117000 312.156
118000 314.773
119000 317.79
120000 321.176
121000 326.317
122000 329.328
123000 330.627
124000 333.656
125000 336.524
126000 339.987
127000 345.728
128000 349.986
129000 356.961
130000 361.622
131000 366.539
132000 367.745
133000 372.087
134000 377.168
135000 381.798
136000 383.78
137000 387.295
138000 388.419
139000 392.679
140000 400.366
141000 403.784
142000 406.199
143000 407.827
144000 409.654
145000 409.855
146000 412.957
147000 415.052
148000 416.364
149000 420.51
150000 420.873
151000 423.304
152000 421.417
153000 426.283
154000 428.053
155000 429.391
156000 429.159
157000 431.066
158000 434.273
159000 439.248
160000 441.419
161000 440.665
162000 441.432
163000 443.099
164000 445.512
165000 450.752
166000 453.798
167000 454.431
168000 454.452
169000 457.397
170000 460.895
171000 464.487
172000 467.289
173000 470.621
174000 469.183
175000 468.468
176000 466.601
177000 467.953
178000 472.053
179000 472.607
180000 477.422
181000 475.476
182000 477.052
183000 479.341
184000 483.937
185000 489.21
186000 495.416
187000 500.708
188000 500.786
189000 499.84
190000 500.585
191000 502.504
192000 508.738
193000 510.613
194000 511.264
195000 512.822
196000 516.055
197000 518.511
198000 517.321
199000 519.843
200000 524.596
201000 528.828
202000 528.356
203000 530.334
204000 530.499
205000 532.401
206000 538.707
207000 539.931
208000 543.029
209000 547.467
210000 550.676
211000 555.958
212000 560.002
213000 564.303
214000 566.262
215000 564.35
216000 563.686
217000 565.886
218000 566.845
219000 566.072
220000 567.577
221000 569.846
222000 575.649
223000 581.99
224000 587.078
225000 592.156
226000 589.102
227000 587.799
228000 589.808
229000 592.259
230000 594.703
231000 599.376
232000 606.208
233000 611.357
234000 616.695
235000 618.65
236000 619.325
237000 621.089
238000 624.633
239000 626.081
240000 625.379
241000 628.812
242000 630.045
243000 629.681
244000 631.945
245000 632.257
246000 630.525
247000 632.471
248000 631.52
249000 631.817
250000 636.012
251000 643.135
252000 648.718
253000 651.494
254000 654.631
255000 658.502
256000 657.973
257000 663.201
258000 667.342
259000 669.547
260000 670.563
261000 671.4
262000 671.855
263000 671.784
264000 674.477
265000 679.855
266000 683.871
267000 689.33
268000 688.1
269000 692.11
270000 699.004
271000 704.159
272000 705.545
273000 703.96
274000 702.84
275000 702.255
276000 703.086
277000 704.87
278000 705.382
279000 701.997
280000 705.038
281000 704.585
282000 708.366
283000 714.387
284000 723.466
285000 730.455
286000 738.087
287000 741.643
288000 744.229
289000 747.843
290000 751.081
291000 761.857
292000 769.616
293000 776.634
294000 776.071
295000 781.405
296000 783.858
297000 788.187
298000 792.882
299000 796.586
300000 799.527
301000 806.383
302000 809.972
303000 816.565
304000 824.971
305000 830.621
306000 832.316
307000 835.989
308000 842.292
309000 849.188
310000 849.258
311000 854.299
312000 864.362
313000 873.385
314000 878.118
315000 883.781
316000 884.308
317000 886.583
318000 889.967
319000 894.17
320000 895.498
321000 895.195
322000 898.689
323000 899.053
324000 896.915
325000 891.681
326000 892.4
327000 893.629
328000 898.021
329000 904.109
330000 907.152
331000 907.827
332000 907.36
333000 909.672
334000 917.128
335000 923.611
336000 924.445
337000 925.445
338000 929.948
339000 935.45
340000 937.863
341000 946.842
342000 952.64
343000 949.994
344000 951.761
345000 953.716
346000 960.205
347000 964.426
348000 966.035
349000 970.374
350000 973
351000 976.461
352000 979.981
353000 982.189
354000 988.334
355000 990.174
356000 993.821
357000 996.615
358000 995.288
359000 997.297
360000 1000.2
361000 1001.36
362000 1007.87
363000 1012.6
364000 1023.69
365000 1027.44
366000 1029.03
367000 1033.12
368000 1032.95
369000 1034.52
370000 1038.8
371000 1040.36
372000 1036.07
373000 1033.08
374000 1032.3
375000 1032
376000 1030.27
377000 1029.68
378000 1035.57
379000 1035.35
380000 1039.93
381000 1039.56
382000 1040.92
383000 1047.9
384000 1047.2
385000 1048.66
386000 1051.03
387000 1057.56
388000 1065.25
389000 1070.81
390000 1073.99
391000 1072.32
392000 1076.24
393000 1077.89
394000 1079.03
395000 1085.05
396000 1096.92
397000 1105.09
398000 1109.22
399000 1109.66
400000 1116.07
401000 1118.69
402000 1125.48
403000 1128.18
404000 1131.16
405000 1133.04
406000 1139.56
407000 1144.89
408000 1146.57
409000 1151.34
410000 1159.79
411000 1164.82
412000 1165.46
413000 1169.91
414000 1176.57
415000 1180.6
416000 1178.91
417000 1179.89
418000 1182.76
419000 1189.74
420000 1189.58
421000 1198.31
422000 1202.38
423000 1203.63
424000 1200.87
425000 1210.65
426000 1215.75
427000 1219.54
428000 1227.76
429000 1235.42
430000 1237.71
431000 1239.06
432000 1242.24
433000 1249.91
434000 1250.89
435000 1254.92
436000 1259.71
437000 1263.5
438000 1265.9
439000 1268.17
440000 1271.32
441000 1274.58
442000 1278.44
443000 1288.65
444000 1295.35
445000 1297.49
446000 1296.42
447000 1295.92
448000 1297.31
449000 1297.41
