# Time-averaged data for fix MSD_output
# TimeStep c_MSD[4]
1000 1.53579
2000 4.01127
3000 6.16302
4000 8.39605
5000 11.4722
6000 14.6661
7000 17.4866
8000 20.5806
9000 23.4659
10000 25.8063
11000 28.6906
12000 32.3606
13000 34.5879
14000 36.6478
15000 38.5543
16000 40.8123
17000 42.8857
18000 46.0111
19000 49.2426
20000 53.771
21000 56.2085
22000 58.9262
23000 62.7897
24000 64.7252
25000 67.4307
26000 70.2907
27000 73.3682
28000 75.7007
29000 78.7794
30000 83.1505
31000 87.0061
32000 89.8779
33000 92.9911
34000 96.3245
35000 98.946
36000 101.375
37000 102.657
38000 105.391
39000 110.517
40000 114.541
41000 115.809
42000 117.822
43000 118.636
44000 121.175
45000 122.745
46000 124.751
47000 127.529
48000 130.943
49000 133.451
50000 135.248
51000 137.542
52000 141.495
53000 143.99
54000 146.755
55000 150.261
56000 153.653
57000 155.217
58000 155.485
59000 156.708
60000 157.896
61000 161.623
62000 164.507
63000 169.097
64000 174.176
65000 174.772
66000 175.433
67000 175.666
68000 178.188
69000 182.005
70000 184.269
71000 188.033
72000 189.439
73000 192.803
74000 195.245
75000 197.666
76000 197.839
77000 198.508
78000 200.706
79000 204.122
80000 207.653
81000 209.469
82000 212.671
83000 215.599
84000 217.471
85000 219.864
86000 223.287
87000 227.67
88000 230.575
89000 232.751
90000 235.345
91000 236.765
92000 237.719
93000 239.081
94000 240.372
95000 243.342
96000 247.403
97000 249.885
98000 249.861
99000 248.348
100000 252.71
101000 256.438
102000 256.68
103000 259.289
104000 261.91
105000 264.881
106000 265.326
107000 266.915
108000 271.53
109000 277.828
110000 281.016
111000 281.948
112000 284.529
113000 285.325
114000 286.219
115000 287.867
116000 292.728
117000 296.896
118000 299.77
119000 301.938
120000 303.456
121000 304.299
122000 306.168
123000 308.718
124000 311.819
125000 313.549
126000 313.784
127000 316.361
128000 318.598
129000 319.567
130000 321.076
131000 326.66
132000 333.934
133000 333.904
134000 337.949
135000 341.993
136000 343.211
137000 344.203
138000 345.897
139000 346.978
140000 352.059
141000 356.349
142000 353.08
143000 356.057
144000 358.161
145000 360.65
146000 363.128
147000 365.818
148000 367.565
149000 372.494
150000 377.22
151000 376.738
152000 376.282
153000 373.073
154000 372.214
155000 375.746
156000 375.2
157000 376.568
158000 380.986
159000 381.564
160000 382.515
161000 384.778
162000 390.377
163000 394.832
164000 399.258
165000 404.046
166000 407.03
167000 409.195
168000 409.455
169000 412.469
170000 413.999
171000 415.639
172000 417.25
173000 418.143
174000 420.625
175000 425.044
176000 427.732
177000 430.545
178000 433.011
179000 434.662
180000 437.386
181000 438.502
182000 439.587
183000 443.197
184000 444.272
185000 446.394
186000 447.234
187000 449.782
188000 453.842
189000 456.991
190000 460.736
191000 462.262
192000 465.989
193000 472.973
194000 476.831
195000 475.995
196000 473.309
197000 477.864
198000 476.942
199000 475.818
200000 479.475
201000 480.939
202000 483.373
203000 484.658
204000 490.588
205000 492.318
206000 494.584
207000 500.305
208000 500.357
209000 501.093
210000 506.031
211000 512.3
212000 515.948
213000 515.267
214000 512.715
215000 512.589
216000 514.292
217000 514.544
218000 514.943
219000 515.184
220000 515.728
221000 519.575
222000 520.925
223000 522.807
224000 525.996
225000 528.482
226000 534.766
227000 534.001
228000 534.782
229000 535.85
230000 538.981
231000 540.889
232000 540.785
233000 544.752
234000 552.155
235000 551.42
236000 552.396
237000 553.928
238000 552.834
239000 556.544
240000 559.755
241000 564.012
242000 567.806
243000 571.446
244000 575.42
245000 575.615
246000 574.513
247000 580.513
248000 578.145
249000 576.963
250000 578.994
251000 582.318
252000 585.481
253000 589.309
254000 595.907
255000 596.053
256000 598.395
257000 603.369
258000 598.693
259000 600.564
260000 605.853
261000 609.445
262000 614.485
263000 612.688
264000 609.781
265000 614.333
266000 618.829
267000 620.403
268000 624.891
269000 627.967
270000 630.007
271000 630.155
272000 630.07
273000 633.666
274000 642.912
275000 646.171
276000 652.172
277000 656.865
278000 656.494
