# Time-averaged data for fix MSD_output
# TimeStep c_MSD[4]
1000 1.67106
2000 4.45048
3000 7.55682
4000 10.843
5000 13.8342
6000 17.0796
7000 20.0591
8000 23.0298
9000 25.6703
10000 30.0977
11000 34.6508
12000 38.1574
13000 40.8932
14000 43.0338
15000 46.9456
16000 50.8897
17000 53.9904
18000 56.8363
19000 60.7416
20000 63.2326
21000 63.7338
22000 66.9426
23000 70.1031
24000 73.5433
25000 75.7773
26000 79.4895
27000 82.4538
28000 86.6665
29000 88.634
30000 90.3419
31000 91.8123
32000 91.7653
33000 94.4299
34000 95.2712
35000 96.1472
36000 97.8864
37000 100.976
38000 105.129
39000 108.545
40000 111.992
41000 113.538
42000 116.722
43000 118.677
44000 119.81
45000 122.141
46000 125.892
47000 127.581
48000 128.968
49000 132.987
50000 135.614
51000 138.876
52000 140.642
53000 143.138
54000 145.192
55000 149.898
56000 154.288
57000 158.303
58000 161.551
59000 163.282
60000 165.222
61000 167.539
62000 172.12
63000 173.403
64000 177.66
65000 180.323
66000 182.416
67000 184.449
68000 188.281
69000 191.995
70000 193.217
71000 193.225
72000 197.716
73000 200.518
74000 201.724
75000 204.212
76000 205.007
77000 207.475
78000 213.002
79000 213.225
80000 217.222
81000 220.306
82000 223.527
83000 228.463
84000 232.927
85000 233.906
86000 235.431
87000 236.114
88000 240.464
89000 241.399
90000 242.694
91000 243.796
92000 247.277
93000 250.138
94000 249.596
95000 251.232
96000 253.092
97000 253.423
98000 253.476
99000 255.895
100000 255.728
101000 254.862
102000 257.319
103000 260.624
104000 266.616
105000 268.218
106000 269.105
107000 269.919
108000 274.728
109000 277.777
110000 278.73
111000 283.337
112000 284.62
113000 286.994
114000 287.442
115000 288.862
116000 290.631
117000 293.666
118000 294.605
119000 299.694
120000 302.735
121000 304.091
122000 308.191
123000 314.602
124000 317.459
125000 319.873
126000 319.559
127000 324.434
128000 328.061
129000 332.03
130000 335.494
131000 340.184
132000 342.351
133000 343.473
134000 347.701
135000 353.127
136000 357.137
137000 358.932
138000 360.841
139000 363.964
140000 371.147
141000 372.114
142000 375.384
143000 380.146
144000 381.023
145000 384.06
146000 387.664
147000 392.351
148000 393.991
149000 393.125
150000 393.17
151000 395.461
152000 400.44
153000 402.346
154000 403.036
155000 408.051
156000 414.935
157000 424.433
158000 429.452
159000 433.217
160000 435.072
161000 436.886
162000 440.318
163000 444.407
164000 449.035
165000 450.408
166000 451.868
167000 453.317
168000 457.982
169000 466.146
170000 467.601
171000 469.232
172000 470.325
173000 473.087
174000 475.608
175000 479.494
176000 479.959
177000 480.709
178000 485.715
179000 489.969
180000 494.717
181000 498.175
182000 502.314
183000 506.529
184000 507.869
185000 508.645
186000 509.228
187000 511.705
188000 512.268
189000 516.066
190000 519.454
191000 522.01
192000 523.486
193000 528.949
194000 531.256
195000 532.238
196000 535.823
197000 534.591
198000 538.251
199000 538.009
200000 538.808
201000 543.755
202000 546.275
203000 547.063
204000 552.165
205000 548.709
206000 548.554
207000 546.074
208000 547.594
209000 555.959
210000 559.041
211000 560.53
212000 558.293
213000 560.435
214000 564.384
215000 568.291
216000 569.943
217000 572.542
218000 574.752
219000 580.181
220000 582.665
221000 584.392
222000 582.868
223000 587.166
224000 587.371
225000 589.485
226000 591.361
227000 590.251
228000 595.329
229000 597.236
230000 600.015
231000 602.139
232000 600.79
233000 607.075
234000 611.158
235000 615.543
236000 616.211
237000 618.703
238000 622.794
239000 627.824
240000 631.822
241000 633.309
242000 633.508
243000 637.581
244000 640.453
245000 643.136
246000 644.62
247000 644.983
248000 651.967
249000 656.287
250000 660.543
251000 664.438
252000 669.226
253000 669.529
254000 674.763
255000 679.58
256000 681.229
257000 685.786
258000 691.586
259000 692.491
260000 692.654
261000 692.953
262000 695.437
263000 695.922
264000 697.268
265000 700.279
266000 700.567
267000 703.861
268000 707.306
269000 708.584
270000 713.4
271000 716.189
272000 724.093
273000 723.279
274000 724.642
275000 731.437
276000 730.023
277000 735.046
278000 739.737
279000 743.068
280000 743.386
281000 745.526
282000 746.765
283000 747.931
284000 747.545
285000 749.447
286000 750.693
287000 751.991
288000 758.573
289000 764.954
290000 767.775
291000 775.012
292000 781.897
293000 777.72
294000 778.218
295000 777.681
296000 779.46
297000 783.803
298000 787.718
299000 792.528
300000 796.272
301000 798.487
302000 805.18
303000 805.425
304000 803.11
305000 803.951
306000 805.388
307000 805.251
308000 812.325
309000 812.138
310000 810.836
311000 808.673
312000 809.83
313000 811.661
314000 810.179
315000 810.437
316000 809.806
317000 814.075
318000 819.263
319000 820.686
320000 816.56
321000 819.56
322000 822.278
323000 826.485
324000 829.758
325000 831.381
326000 829.953
327000 831.13
328000 831.394
329000 836.996
330000 839.548
331000 842.659
332000 841.507
333000 843.684
334000 850.862
335000 853.08
336000 850.119
337000 853.076
338000 858.916
339000 860.225
340000 864.096
341000 872.238
342000 875.983
343000 874.715
344000 877.1
345000 881.3
346000 887.933
347000 892.132
348000 892.995
349000 894.185
350000 892.305
351000 886.182
352000 886.142
353000 883.532
354000 879.862
355000 880.959
356000 885.562
357000 882.65
358000 880.338
359000 878.162
360000 885.316
361000 890.8
362000 896.297
363000 898.349
364000 900.487
365000 903.249
366000 901.473
367000 902.02
368000 902.481
369000 908.372
370000 915.051
371000 922.469
372000 924.319
373000 928.584
374000 933.354
375000 935.036
376000 933.298
377000 938.405
378000 942.684
379000 945.5
380000 944.132
381000 947.901
382000 957.49
383000 958.096
384000 958.311
385000 958.084
386000 960.565
387000 964.781
388000 968.501
389000 973.258
390000 981.289
391000 986.849
392000 986.238
393000 986.771
394000 989.602
395000 990.439
396000 996.067
397000 1001.39
398000 1012.48
399000 1018.56
400000 1018.59
401000 1016.64
402000 1018.13
403000 1022.62
404000 1029.98
405000 1040.01
406000 1043.43
407000 1049.36
408000 1051.59
409000 1048.99
410000 1054.07
411000 1064.46
412000 1069.03
413000 1073.59
414000 1080.95
415000 1083.83
416000 1086.64
417000 1090.81
418000 1092.04
419000 1094.41
420000 1097.68
421000 1102.92
422000 1106.28
423000 1105.85
424000 1108.51
425000 1109.72
426000 1111.38
427000 1117.21
428000 1113.31
429000 1116.08
430000 1119.78
431000 1117.86
432000 1122.63
433000 1129.4
434000 1133.61
435000 1127.08
436000 1124.84
437000 1127.22
438000 1132.2
439000 1137.65
440000 1142.96
441000 1147.36
442000 1145.9
443000 1147.4
444000 1151.3
445000 1154.34
446000 1159.47
447000 1166.76
448000 1173.27
449000 1176.9
450000 1183.5
451000 1182.63
452000 1182.05
453000 1182.45
454000 1189.57
455000 1194.74
456000 1197.1
457000 1204.15
458000 1216.81
459000 1230.09
460000 1233.64
461000 1236.41
462000 1230.37
463000 1232.03
464000 1233.69
465000 1238.01
466000 1240.84
467000 1241.63
468000 1247.19
469000 1248.36
470000 1251.63
471000 1258.47
472000 1258.86
