,J,M,X,E,M2,M4,dM,dE,dE2,dM2,dM4,time_correlation_mag,dX,h
0,0.0,-3120.144,1623.3232640009373,-3120.144,9736921.904,94870812949087.81,1.7940655407444943,1.7940655407444943,11189.963424745845,11189.963424745845,217835741120.53348,4.052584604479185,0.0,-1.0
