,J,M,X,E,M2,M4,dM,dE,dE2,dM2,dM4,time_correlation_mag,dX,h
0,0.0,3948.08,1176.4223999977112,-7896.16,15587629.792,242992527722758.9,0.7793124127600971,1.5586248255201942,24606.744376146686,6151.686094036671,191674749407.44885,4.220660180240067,0.0,2.0
