,T,M,E,E2,X,J,B,M2,M4
0,0,-0.7855902777777778,-1581.875999999941,2502331.679375814,48,0.453,0.0,0.6171520845389661,0.3808766954507911
1,10,-0.7612847222222222,-1605.4319999999395,2577411.906623806,48,0.453,0.0,0.5795544282889661,0.33588333534935033
2,20,-0.6979166666666666,-1494.899999999945,2234726.009999836,48,0.453,0.0,0.48708767361111105,0.23725440178388424
3,30,-0.5894097222222222,-1496.7119999999454,2240146.810943837,48,0.453,0.0,0.34740382065007713,0.12068941460227096
4,40,-0.5824652777777778,-1447.7879999999475,2096090.0929438479,48,0.453,0.0,0.3392657998167438,0.1151012829252949
5,50,-0.5920138888888888,-1529.3279999999438,2338844.131583828,48,0.453,0.0,0.3504804446373456,0.12283654207319149
6,60,-0.5789930555555556,-1522.0799999999433,2316727.5263998276,48,0.453,0.0,0.33523295838155864,0.11238113638525182
7,70,-0.6032986111111112,-1409.73599999995,1987355.5896958592,48,0.453,0.0,0.36396921416859573,0.1324735888625051
8,80,-0.5885416666666666,-1440.5399999999483,2075155.4915998513,48,0.453,0.0,0.34638129340277773,0.1199800004193812
9,90,-0.6605902777777778,-1460.4719999999465,2132978.4627838437,48,0.453,0.0,0.4363795150945216,0.19042708119412982
10,100,-0.6423611111111112,-1487.6519999999455,2213108.4731038376,48,0.453,0.0,0.4126277970679013,0.17026169891310916
11,110,-0.6805555555555556,-1522.079999999944,2316727.5263998294,48,0.453,0.0,0.4631558641975309,0.2145133545405617
12,120,-0.7526041666666666,-1558.3199999999422,2428361.2223998196,48,0.453,0.0,0.5664130316840277,0.3208237224614913
13,130,-0.8177083333333334,-1616.303999999939,2612438.6204158026,48,0.453,0.0,0.6686469184027778,0.447088701489531
14,140,-0.8333333333333334,-1634.4239999999384,2671341.8117757984,48,0.453,0.0,0.6944444444444445,0.48225308641975323
15,150,-0.8576388888888888,-1679.7239999999356,2821472.7161757834,48,0.453,0.0,0.7355444637345678,0.541025658130573
16,160,-0.7708333333333334,-1599.9959999999398,2559987.2000158075,48,0.453,0.0,0.5941840277777778,0.353054658866223
17,170,-0.734375,-1516.6439999999443,2300209.022735831,48,0.453,0.0,0.539306640625,0.2908516526222229
18,180,-0.7725694444444444,-1628.9879999999382,2653601.9041437986,48,0.453,0.0,0.5968635464891975,0.3562460931276624
19,190,-0.7378472222222222,-1531.1399999999442,2344389.699599829,48,0.453,0.0,0.5444185233410493,0.2963915285568487
20,200,-0.7881944444444444,-1569.1919999999416,2462363.5328638167,48,0.453,0.0,0.6212504822530864,0.3859521616996925
21,210,-0.796875,-1610.867999999939,2594895.7134238034,48,0.453,0.0,0.635009765625,0.40323740243911743
22,220,-0.8133680555555556,-1603.61999999994,2571597.1043998078,48,0.453,0.0,0.6615675937982254,0.43767168116397376
23,230,-0.7803819444444444,-1532.9519999999438,2349941.834303828,48,0.453,0.0,0.6089959792148919,0.37087610269990506
24,240,-0.7803819444444444,-1583.687999999942,2508067.6813438158,48,0.453,0.0,0.6089959792148919,0.37087610269990506
25,250,-0.7899305555555556,-1623.5519999999392,2635921.0967038027,48,0.453,0.0,0.6239902826003086,0.38936387277961304
26,260,-0.8194444444444444,-1578.2519999999417,2490879.375503816,48,0.453,0.0,0.6714891975308641,0.45089774240064384
