,T,M,E,E2,X,J,B,M2,M4
0,0,-0.6736111111111112,-1398.400000000017,1955522.5600000473,48,0.437,0.0,0.45375192901234573,0.20589081308242485
1,10,-0.6223958333333334,-1415.880000000021,2004716.1744000595,48,0.437,0.0,0.3873765733506945,0.15006060958092599
2,20,-0.5651041666666666,-1403.644000000023,1970216.4787360644,48,0.437,0.0,0.31934271918402773,0.1019797722958488
3,30,-0.5503472222222222,-1365.1880000000199,1863738.2753440542,48,0.437,0.0,0.30288206500771603,0.09173754530333832
4,40,-0.6111111111111112,-1417.6280000000197,2009669.146384056,48,0.437,0.0,0.37345679012345684,0.1394699740893157
5,50,-0.6397569444444444,-1365.1880000000183,1863738.27534405,48,0.437,0.0,0.40928894796489196,0.16751744292620804
6,60,-0.6232638888888888,-1410.6360000000177,1989893.92449605,48,0.437,0.0,0.38845787519290115,0.15089952079938357
7,70,-0.6953125,-1519.012000000017,2307397.4561440516,48,0.437,0.0,0.48345947265625,0.23373306170105934
8,80,-0.6814236111111112,-1463.0760000000203,2140591.381776059,48,0.437,0.0,0.46433813777970684,0.21560990619672601
9,90,-0.6675347222222222,-1487.548000000018,2212799.052304053,48,0.437,0.0,0.44560260537229934,0.19856168191458115
10,100,-0.6571180555555556,-1477.0600000000159,2181706.2436000467,48,0.437,0.0,0.4318041389371142,0.18645481440322265
11,110,-0.6432291666666666,-1417.628000000018,2009669.1463840508,48,0.437,0.0,0.4137437608506944,0.1711838996428766
12,120,-0.6848958333333334,-1429.8640000000164,2044511.0584960468,48,0.437,0.0,0.46908230251736116,0.22003820653498912
13,130,-0.6814236111111112,-1501.5320000000193,2254598.347024058,48,0.437,0.0,0.46433813777970684,0.21560990619672601
14,140,-0.6927083333333334,-1484.0520000000224,2202410.3387040664,48,0.437,0.0,0.4798448350694445,0.23025106574282236
15,150,-0.6631944444444444,-1494.540000000016,2233649.811600048,48,0.437,0.0,0.4398268711419753,0.19344767657853973
16,160,-0.7222222222222222,-1513.7680000000207,2291493.5578240626,48,0.437,0.0,0.5216049382716049,0.2720717116293248
17,170,-0.6744791666666666,-1414.1320000000183,1999769.3134240515,48,0.437,0.0,0.45492214626736105,0.20695415916450224
18,180,-0.6640625,-1435.1080000000165,2059534.9716640476,48,0.437,0.0,0.44097900390625,0.19446248188614845
19,190,-0.6154513888888888,-1445.5960000000182,2089747.7952160526,48,0.437,0.0,0.3787804120852623,0.14347460057948114
20,200,-0.5399305555555556,-1375.6760000000163,1892484.456976045,48,0.437,0.0,0.2915250048225309,0.08498682843677667
21,210,-0.6631944444444444,-1410.636000000019,1989893.9244960537,48,0.437,0.0,0.4398268711419753,0.19344767657853973
22,220,-0.6006944444444444,-1379.172000000016,1902115.405584044,48,0.437,0.0,0.36083381558641975,0.13020104247065437
23,230,-0.6848958333333334,-1403.6440000000168,1970216.4787360472,48,0.437,0.0,0.46908230251736116,0.22003820653498912
24,240,-0.7144097222222222,-1494.5400000000232,2233649.811600069,48,0.437,0.0,0.5103812512056327,0.26048902158222714
25,250,-0.7482638888888888,-1447.3440000000223,2094804.6543360646,48,0.437,0.0,0.5598988474151234,0.3134867193367836
26,260,-0.78125,-1526.0040000000215,2328688.2080160654,48,0.437,0.0,0.6103515625,0.3725290298461914
27,270,-0.7048611111111112,-1470.0680000000175,2161099.9246240514,48,0.437,0.0,0.4968291859567902,0.24683924001848684
28,280,-0.7491319444444444,-1473.5640000000196,2171390.8620960577,48,0.437,0.0,0.5611986701871141,0.31494394741978526
29,290,-0.7135416666666666,-1435.108000000016,2059534.9716640462,48,0.437,0.0,0.5091417100694444,0.2592252809324382
30,300,-0.7083333333333334,-1442.1000000000151,2079652.4100000437,48,0.437,0.0,0.5017361111111112,0.25173912519290126
31,310,-0.7395833333333334,-1457.8320000000144,2125274.140224042,48,0.437,0.0,0.5469835069444445,0.2991909568692432
32,320,-0.7491319444444444,-1435.1080000000163,2059534.9716640469,48,0.437,0.0,0.5611986701871141,0.31494394741978526
33,330,-0.7612847222222222,-1454.3360000000175,2115093.200896051,48,0.437,0.0,0.5795544282889661,0.33588333534935033
34,340,-0.7604166666666666,-1457.8320000000153,2125274.1402240447,48,0.437,0.0,0.5782335069444444,0.33435398855327086
35,350,-0.7977430555555556,-1546.98000000002,2393147.120400062,48,0.437,0.0,0.6363939826871142,0.40499730120036703
36,360,-0.6979166666666666,-1379.172000000017,1902115.405584047,48,0.437,0.0,0.48708767361111105,0.23725440178388424
37,370,-0.7821180555555556,-1480.5560000000185,2192046.0691360547,48,0.437,0.0,0.6117086528260032,0.3741874759422037
38,380,-0.7907986111111112,-1522.5080000000219,2318030.6100640665,48,0.437,0.0,0.6253624433352625,0.3910781855342494
39,390,-0.7664930555555556,-1461.3280000000188,2135479.5235840552,48,0.437,0.0,0.587511604214892,0.3451698850871559
40,400,-0.7569444444444444,-1450.8400000000152,2104936.7056000438,48,0.437,0.0,0.5729648919753086,0.3282887674362771
41,410,-0.7708333333333334,-1480.5560000000191,2192046.0691360566,48,0.437,0.0,0.5941840277777778,0.353054658866223
42,420,-0.7465277777777778,-1421.1240000000173,2019593.4233760491,48,0.437,0.0,0.5573037229938271,0.3105874396627804
43,430,-0.7430555555555556,-1415.880000000014,2004716.1744000395,48,0.437,0.0,0.5521315586419754,0.3048492580484171
44,440,-0.7152777777777778,-1487.5480000000198,2212799.052304059,48,0.437,0.0,0.5116222993827161,0.26175737722565756
45,450,-0.6979166666666666,-1398.400000000018,1955522.5600000506,48,0.437,0.0,0.48708767361111105,0.23725440178388424
46,460,-0.7387152777777778,-1419.3760000000193,2014628.2293760548,48,0.437,0.0,0.5457002616222995,0.29778877553464606
47,470,-0.6935763888888888,-1454.3360000000182,2115093.200896053,48,0.437,0.0,0.48104820722415115,0.23140737767356986
48,480,-0.6970486111111112,-1424.6200000000197,2029542.144400056,48,0.437,0.0,0.4858767662519291,0.23607623198343175
