,T,M,E,E2,X,J,B,M2,M4
0,0,0.7378472222222222,-1495.5160000000437,2236568.1062561306,48,0.451,0.0,0.5444185233410493,0.2963915285568487
1,10,0.7734375,-1571.2840000000474,2468933.408656149,48,0.451,0.0,0.59820556640625,0.3578498996794224
2,20,0.8107638888888888,-1632.62000000005,2665448.064400163,48,0.451,0.0,0.6573380835262345,0.4320933560539428
3,30,0.7717013888888888,-1573.0880000000468,2474605.855744147,48,0.451,0.0,0.59552303361304,0.35464768356367804
4,40,0.8038194444444444,-1668.7000000000512,2784559.690000171,48,0.451,0.0,0.6461256992669753,0.41747841925323775
5,50,0.8203125,-1650.6600000000508,2724678.4356001676,48,0.451,0.0,0.67291259765625,0.4528113640844822
6,60,0.8029513888888888,-1632.6200000000501,2665448.064400164,48,0.451,0.0,0.6447309329185956,0.41567797586208266
7,70,0.7526041666666666,-1508.1440000000441,2274498.324736133,48,0.451,0.0,0.5664130316840277,0.3208237224614913
8,80,0.8064236111111112,-1639.83600000005,2689062.106896164,48,0.451,0.0,0.6503190405574847,0.42291485451160743
9,90,0.7743055555555556,-1582.1080000000477,2503065.723664151,48,0.451,0.0,0.5995490933641976,0.35945911535383135
10,100,0.7586805555555556,-1567.6760000000472,2457608.040976148,48,0.451,0.0,0.5755961853780864,0.3313109686218044
11,110,0.7005208333333334,-1504.536000000044,2263628.5752961324,48,0.451,0.0,0.49072943793402785,0.2408153812550469
12,120,0.6779513888888888,-1522.5760000000453,2318237.675776138,48,0.451,0.0,0.4596180856963734,0.21124878469919886
13,130,0.7881944444444444,-1612.776000000049,2601046.426176158,48,0.451,0.0,0.6212504822530864,0.3859521616996925
14,140,0.7803819444444444,-1612.7760000000485,2601046.4261761564,48,0.451,0.0,0.6089959792148919,0.37087610269990506
15,150,0.8420138888888888,-1641.6400000000501,2694981.8896001647,48,0.451,0.0,0.70898738908179,0.5026631178770136
16,160,0.8229166666666666,-1603.7560000000485,2572033.3075361555,48,0.451,0.0,0.6771918402777777,0.45858878853880314
17,170,0.8532986111111112,-1674.1120000000515,2802650.988544172,48,0.451,0.0,0.7281185197241513,0.5301565787652893
18,180,0.8029513888888888,-1591.128000000048,2531688.3123841523,48,0.451,0.0,0.6447309329185956,0.41567797586208266
19,190,0.8151041666666666,-1587.520000000048,2520219.750400152,48,0.451,0.0,0.664394802517361,0.4414204536120832
20,200,0.7934027777777778,-1623.6000000000502,2636076.960000163,48,0.451,0.0,0.6294879677854939,0.39625510158671096
21,210,0.8385416666666666,-1674.1120000000524,2802650.9885441754,48,0.451,0.0,0.703152126736111,0.49442291333351596
22,220,0.8020833333333334,-1636.2280000000503,2677242.0679841647,48,0.451,0.0,0.6433376736111112,0.4138833622873566
23,230,0.7404513888888888,-1549.6360000000457,2401371.7324961415,48,0.451,0.0,0.5482682593074845,0.30059808416405903
24,240,0.7873263888888888,-1600.1480000000483,2560473.621904155,48,0.451,0.0,0.6198828426408178,0.38425473860046094
25,250,0.8185763888888888,-1647.0520000000515,2712780.29070417,48,0.451,0.0,0.6700673044463734,0.44899019248802885
26,260,0.78125,-1583.9120000000476,2508777.2237441507,48,0.451,0.0,0.6103515625,0.3725290298461914
27,270,0.7795138888888888,-1537.008000000045,2362393.5920641385,48,0.451,0.0,0.6076419029706789,0.36922868224582794
28,280,0.8255208333333334,-1625.40400000005,2641938.1632161625,48,0.451,0.0,0.6814846462673612,0.4644213230981504
29,290,0.8081597222222222,-1648.8560000000512,2718726.1087361686,48,0.451,0.0,0.6531221366222993,0.4265685253460775
30,300,0.7630208333333334,-1571.2840000000485,2468933.4086561524,48,0.451,0.0,0.5822007921006945,0.33895776232267616
31,310,0.7326388888888888,-1472.0640000000437,2166972.4200961287,48,0.451,0.0,0.5367597415123456,0.28811102010840006
