,T,M,E,E2,X,J,B,M2,M4
0,0,-1004.0,-1124.0399999999986,1263465.9215999967,32,0.57,0.0,1008016.0,1016096256256.0
1,10,-966.0,-1069.319999999995,1143445.2623999892,32,0.57,0.0,933156.0,870780120336.0
2,20,-984.0,-1080.7199999999966,1167955.7183999927,32,0.57,0.0,968256.0,937519681536.0
3,30,-992.0,-1098.9599999999969,1207713.0815999932,32,0.57,0.0,984064.0,968381956096.0
4,40,-974.0,-1087.5599999999956,1182786.7535999904,32,0.57,0.0,948676.0,899986152976.0
5,50,-986.0,-1101.2399999999973,1212729.537599994,32,0.57,0.0,972196.0,945165062416.0
6,60,-958.0,-1053.3599999999933,1109567.2895999858,32,0.57,0.0,917764.0,842290759696.0
7,70,-974.0,-1082.9999999999955,1172888.9999999902,32,0.57,0.0,948676.0,899986152976.0
8,80,-984.0,-1089.8399999999974,1187751.2255999944,32,0.57,0.0,968256.0,937519681536.0
9,90,-972.0,-1076.159999999996,1158120.3455999913,32,0.57,0.0,944784.0,892616806656.0
10,100,-958.0,-1073.8799999999953,1153218.25439999,32,0.57,0.0,917764.0,842290759696.0
11,110,-984.0,-1089.8399999999963,1187751.2255999919,32,0.57,0.0,968256.0,937519681536.0
12,120,-972.0,-1076.1599999999953,1158120.3455999899,32,0.57,0.0,944784.0,892616806656.0
13,130,-982.0,-1103.5199999999973,1217756.3903999939,32,0.57,0.0,964324.0,929920776976.0
14,140,-978.0,-1076.1599999999946,1158120.3455999885,32,0.57,0.0,956484.0,914861642256.0
15,150,-996.0,-1105.7999999999975,1222793.6399999943,32,0.57,0.0,992016.0,984095744256.0
16,160,-988.0,-1087.559999999996,1182786.7535999916,32,0.57,0.0,976144.0,952857108736.0
17,170,-984.0,-1085.2799999999963,1177832.678399992,32,0.57,0.0,968256.0,937519681536.0
18,180,-982.0,-1085.2799999999972,1177832.678399994,32,0.57,0.0,964324.0,929920776976.0
19,190,-992.0,-1108.0799999999979,1227841.2863999952,32,0.57,0.0,984064.0,968381956096.0
20,200,-994.0,-1110.3599999999976,1232899.3295999947,32,0.57,0.0,988036.0,976215137296.0
21,210,-996.0,-1121.7599999999984,1258345.4975999964,32,0.57,0.0,992016.0,984095744256.0
22,220,-976.0,-1078.4399999999957,1163032.8335999907,32,0.57,0.0,952576.0,907401035776.0
23,230,-986.0,-1092.1199999999963,1192726.094399992,32,0.57,0.0,972196.0,945165062416.0
24,240,-998.0,-1110.3599999999974,1232899.3295999942,32,0.57,0.0,996004.0,992023968016.0
25,250,-980.0,-1092.1199999999967,1192726.0943999928,32,0.57,0.0,960400.0,922368160000.0
26,260,-984.0,-1082.9999999999964,1172888.999999992,32,0.57,0.0,968256.0,937519681536.0
27,270,-982.0,-1089.8399999999956,1187751.2255999905,32,0.57,0.0,964324.0,929920776976.0
28,280,-992.0,-1094.3999999999974,1197711.3599999943,32,0.57,0.0,984064.0,968381956096.0
29,290,-980.0,-1080.7199999999955,1167955.7183999901,32,0.57,0.0,960400.0,922368160000.0
30,300,-998.0,-1108.0799999999979,1227841.2863999952,32,0.57,0.0,996004.0,992023968016.0
31,310,-982.0,-1092.1199999999967,1192726.0943999928,32,0.57,0.0,964324.0,929920776976.0
32,320,-1000.0,-1114.9199999999983,1243046.6063999962,32,0.57,0.0,1000000.0,1000000000000.0
33,330,-1000.0,-1117.1999999999987,1248135.839999997,32,0.57,0.0,1000000.0,1000000000000.0
34,340,-986.0,-1094.399999999997,1197711.3599999931,32,0.57,0.0,972196.0,945165062416.0
35,350,-982.0,-1085.2799999999957,1177832.6783999905,32,0.57,0.0,964324.0,929920776976.0
36,360,-976.0,-1071.5999999999954,1148326.55999999,32,0.57,0.0,952576.0,907401035776.0
37,370,-998.0,-1114.9199999999978,1243046.606399995,32,0.57,0.0,996004.0,992023968016.0
38,380,-994.0,-1117.199999999998,1248135.8399999954,32,0.57,0.0,988036.0,976215137296.0
39,390,-990.0,-1096.6799999999973,1202707.022399994,32,0.57,0.0,980100.0,960596010000.0
