,T,M,E,E2,X,J,B,M2,M4
0,0,50.0,-154.96000000000024,24012.601600000075,32,0.26,0.0,2500.0,6250000.0
1,10,36.0,-172.6399999999999,29804.569599999966,32,0.26,0.0,1296.0,1679616.0
2,20,-72.0,-162.23999999999992,26321.817599999977,32,0.26,0.0,5184.0,26873856.0
3,30,-20.0,-162.24000000000032,26321.817600000104,32,0.26,0.0,400.0,160000.0
4,40,-22.0,-152.88000000000028,23372.294400000086,32,0.26,0.0,484.0,234256.0
5,50,-108.0,-143.5200000000003,20597.990400000086,32,0.26,0.0,11664.0,136048896.0
6,60,38.0,-154.96000000000018,24012.601600000056,32,0.26,0.0,1444.0,2085136.0
7,70,-34.0,-172.6400000000004,29804.56960000014,32,0.26,0.0,1156.0,1336336.0
8,80,88.0,-151.83999999999995,23055.385599999983,32,0.26,0.0,7744.0,59969536.0
9,90,20.0,-149.7600000000003,22428.05760000009,32,0.26,0.0,400.0,160000.0
10,100,-48.0,-154.96000000000012,24012.601600000038,32,0.26,0.0,2304.0,5308416.0
11,110,4.0,-147.68000000000035,21809.382400000104,32,0.26,0.0,16.0,256.0
12,120,-50.0,-139.36000000000007,19421.20960000002,32,0.26,0.0,2500.0,6250000.0
13,130,-16.0,-157.04000000000022,24661.56160000007,32,0.26,0.0,256.0,65536.0
14,140,-34.0,-171.60000000000036,29446.560000000125,32,0.26,0.0,1156.0,1336336.0
15,150,-52.0,-141.44000000000028,20005.27360000008,32,0.26,0.0,2704.0,7311616.0
16,160,-78.0,-147.68000000000032,21809.382400000093,32,0.26,0.0,6084.0,37015056.0
17,170,40.0,-144.5600000000001,20897.593600000026,32,0.26,0.0,1600.0,2560000.0
18,180,16.0,-159.11999999999998,25319.174399999993,32,0.26,0.0,256.0,65536.0
19,190,62.0,-147.68000000000023,21809.382400000068,32,0.26,0.0,3844.0,14776336.0
20,200,-46.0,-162.24000000000038,26321.817600000122,32,0.26,0.0,2116.0,4477456.0
21,210,-78.0,-162.24000000000032,26321.817600000104,32,0.26,0.0,6084.0,37015056.0
22,220,-16.0,-154.96000000000024,24012.601600000075,32,0.26,0.0,256.0,65536.0
23,230,-66.0,-151.84000000000003,23055.38560000001,32,0.26,0.0,4356.0,18974736.0
24,240,8.0,-161.20000000000005,25985.440000000013,32,0.26,0.0,64.0,4096.0
25,250,42.0,-149.76000000000025,22428.057600000073,32,0.26,0.0,1764.0,3111696.0
26,260,18.0,-132.08000000000033,17445.126400000085,32,0.26,0.0,324.0,104976.0
27,270,114.0,-148.7200000000001,22117.638400000033,32,0.26,0.0,12996.0,168896016.0
28,280,28.0,-148.7200000000003,22117.638400000094,32,0.26,0.0,784.0,614656.0
29,290,-46.0,-148.72000000000014,22117.638400000043,32,0.26,0.0,2116.0,4477456.0
30,300,64.0,-183.04,33503.641599999995,32,0.26,0.0,4096.0,16777216.0
31,310,2.0,-153.9200000000004,23691.366400000126,32,0.26,0.0,4.0,16.0
32,320,86.0,-144.5600000000002,20897.59360000006,32,0.26,0.0,7396.0,54700816.0
33,330,-54.0,-157.04000000000033,24661.561600000106,32,0.26,0.0,2916.0,8503056.0
34,340,40.0,-144.56000000000006,20897.59360000002,32,0.26,0.0,1600.0,2560000.0
35,350,-18.0,-146.6400000000002,21503.289600000062,32,0.26,0.0,324.0,104976.0
36,360,172.0,-175.7600000000004,30891.577600000135,32,0.26,0.0,29584.0,875213056.0
37,370,114.0,-136.24000000000015,18561.337600000043,32,0.26,0.0,12996.0,168896016.0
38,380,132.0,-136.24000000000035,18561.337600000097,32,0.26,0.0,17424.0,303595776.0
39,390,-112.0,-185.12000000000032,34269.41440000012,32,0.26,0.0,12544.0,157351936.0
40,400,-86.0,-152.8800000000001,23372.29440000003,32,0.26,0.0,7396.0,54700816.0
41,410,-26.0,-154.96000000000024,24012.601600000075,32,0.26,0.0,676.0,456976.0
42,420,-88.0,-169.51999999999987,28737.030399999956,32,0.26,0.0,7744.0,59969536.0
43,430,10.0,-183.03999999999996,33503.64159999999,32,0.26,0.0,100.0,10000.0
44,440,-20.0,-134.16000000000028,17998.905600000075,32,0.26,0.0,400.0,160000.0
45,450,-8.0,-158.08000000000035,24989.28640000011,32,0.26,0.0,64.0,4096.0
46,460,74.0,-165.36000000000035,27343.929600000116,32,0.26,0.0,5476.0,29986576.0
47,470,-34.0,-151.8400000000003,23055.38560000009,32,0.26,0.0,1156.0,1336336.0
48,480,-130.0,-135.19999999999993,18279.039999999983,32,0.26,0.0,16900.0,285610000.0
49,490,-48.0,-151.84000000000003,23055.38560000001,32,0.26,0.0,2304.0,5308416.0
50,500,-16.0,-149.76000000000008,22428.057600000022,32,0.26,0.0,256.0,65536.0
51,510,-48.0,-143.52000000000015,20597.990400000042,32,0.26,0.0,2304.0,5308416.0
52,520,-48.0,-177.84000000000057,31627.0656000002,32,0.26,0.0,2304.0,5308416.0
53,530,-18.0,-140.40000000000003,19712.16000000001,32,0.26,0.0,324.0,104976.0
