,T,M,E,E2,X,J,B,M2,M4
0,0,-912.0,-844.7600000000098,713619.4576000165,32,0.49,0.0,831744.0,691798081536.0
1,10,-958.0,-903.5600000000109,816420.6736000197,32,0.49,0.0,917764.0,842290759696.0
2,20,-918.0,-874.1600000000104,764155.7056000183,32,0.49,0.0,842724.0,710183740176.0
3,30,-934.0,-874.1600000000103,764155.705600018,32,0.49,0.0,872356.0,761004990736.0
4,40,-944.0,-866.3200000000103,750510.3424000178,32,0.49,0.0,891136.0,794123370496.0
5,50,-910.0,-838.8800000000098,703719.6544000164,32,0.49,0.0,828100.0,685749610000.0
6,60,-954.0,-887.8800000000108,788330.8944000192,32,0.49,0.0,910116.0,828311133456.0
7,70,-938.0,-870.2400000000104,757317.6576000181,32,0.49,0.0,879844.0,774125464336.0
8,80,-932.0,-848.68000000001,720257.7424000169,32,0.49,0.0,868624.0,754507653376.0
9,90,-956.0,-897.6800000000108,805829.3824000193,32,0.49,0.0,913936.0,835279012096.0
10,100,-936.0,-882.0000000000106,777924.0000000186,32,0.49,0.0,876096.0,767544201216.0
11,110,-932.0,-856.5200000000101,733626.5104000173,32,0.49,0.0,868624.0,754507653376.0
12,120,-890.0,-817.3200000000095,668011.9824000155,32,0.49,0.0,792100.0,627422410000.0
13,130,-950.0,-887.8800000000106,788330.8944000187,32,0.49,0.0,902500.0,814506250000.0
14,140,-980.0,-927.0800000000113,859477.326400021,32,0.49,0.0,960400.0,922368160000.0
15,150,-890.0,-840.8400000000098,707011.9056000165,32,0.49,0.0,792100.0,627422410000.0
16,160,-948.0,-878.0800000000105,771024.4864000184,32,0.49,0.0,898704.0,807668879616.0
17,170,-948.0,-893.760000000011,798806.9376000197,32,0.49,0.0,898704.0,807668879616.0
18,180,-944.0,-889.8400000000106,791815.2256000189,32,0.49,0.0,891136.0,794123370496.0
19,190,-938.0,-880.0400000000104,774470.4016000184,32,0.49,0.0,879844.0,774125464336.0
20,200,-956.0,-893.7600000000107,798806.937600019,32,0.49,0.0,913936.0,835279012096.0
21,210,-924.0,-868.2800000000102,753910.1584000178,32,0.49,0.0,853776.0,728933458176.0
22,220,-908.0,-844.76000000001,713619.4576000168,32,0.49,0.0,824464.0,679740887296.0
23,230,-898.0,-860.4400000000102,740356.9936000175,32,0.49,0.0,806404.0,650287411216.0
24,240,-904.0,-852.6000000000101,726926.7600000172,32,0.49,0.0,817216.0,667841990656.0
25,250,-940.0,-887.8800000000108,788330.8944000192,32,0.49,0.0,883600.0,780748960000.0
26,260,-874.0,-842.8000000000097,710311.8400000164,32,0.49,0.0,763876.0,583506543376.0
27,270,-928.0,-866.3200000000104,750510.342400018,32,0.49,0.0,861184.0,741637881856.0
28,280,-940.0,-885.9200000000105,784854.2464000187,32,0.49,0.0,883600.0,780748960000.0
29,290,-922.0,-864.3600000000102,747118.2096000178,32,0.49,0.0,850084.0,722642807056.0
30,300,-942.0,-903.5600000000107,816420.6736000194,32,0.49,0.0,887364.0,787414868496.0
31,310,-870.0,-825.1600000000094,680889.0256000155,32,0.49,0.0,756900.0,572897610000.0
32,320,-884.0,-821.2400000000096,674435.1376000157,32,0.49,0.0,781456.0,610673479936.0
33,330,-904.0,-813.4000000000093,661619.5600000151,32,0.49,0.0,817216.0,667841990656.0
34,340,-956.0,-893.7600000000109,798806.9376000195,32,0.49,0.0,913936.0,835279012096.0
35,350,-926.0,-866.3200000000106,750510.3424000184,32,0.49,0.0,857476.0,735265090576.0
36,360,-906.0,-850.64000000001,723588.409600017,32,0.49,0.0,820836.0,673771738896.0
37,370,-884.0,-840.8400000000098,707011.9056000165,32,0.49,0.0,781456.0,610673479936.0
38,380,-908.0,-854.5600000000101,730272.7936000172,32,0.49,0.0,824464.0,679740887296.0
39,390,-908.0,-850.64000000001,723588.409600017,32,0.49,0.0,824464.0,679740887296.0
40,400,-910.0,-862.4000000000104,743733.760000018,32,0.49,0.0,828100.0,685749610000.0
