,J,M,X,E,M2,M4,dM,dE,dE2,dM2,dM4,time_correlation_mag,dX
7,0.435,0.01295107421875,8709.766917854548,-2430.353003999819,0.2587732635974884,0.09237275758413223,0.008679831113997328,1.4994276022534936,7295.697617988838,0.002709364028485964,0.0014509873635214798,0.5965238632284905,1.2108516321330077e-11
17,0.436,0.0078984375,8970.0410428904,-2432.5723583999934,0.21810911684036255,0.07532071536649335,0.007969279006791766,1.5295290615068264,7473.027511780741,0.002834071402137456,0.0014848950388051169,0.5963916679309657,1.1857645394507296e-11
4,0.437,0.1815103515625,9061.966331873089,-2475.9577463999117,0.29458562688827516,0.11315048290497591,0.008731020312213738,1.5331483297535569,7602.272527469491,0.00275976516536319,0.0015867260209867361,0.5965812140204225,1.1982043098676327e-11
0,0.438,0.0066064453125,9542.420286837965,-2505.734577600095,0.32981216249465944,0.13481266135722056,0.009802815434115686,1.5722807469035875,7878.5124813733255,0.002740555409383645,0.0017336691335997291,0.5966718442010032,1.2312353525884642e-11
14,0.439,0.58274033203125,8268.117106595077,-2526.655368800017,0.3566429386615753,0.14631266975233184,0.0022170165485094605,1.4564667636886508,7360.205295520579,0.002344451949961769,0.0016143882000942316,0.5900480332314012,1.299429553288654e-11
12,0.44,0.64171650390625,6990.273451664485,-2572.4086080001953,0.42113277134895327,0.1905307334892063,0.0016321320466834704,1.3178038793292413,6773.449226732122,0.0019361043335439036,0.0015330416882571166,0.5844486571855197,1.247903278207355e-11
11,0.441,0.33861884765625,9334.412002215162,-2571.789225600053,0.3758367823123932,0.16791449362985922,0.008723540088457403,1.5552389796450496,7988.859600924517,0.00277319293874676,0.0018916835429118838,0.5966210465459212,1.2663237280829552e-11
19,0.442,0.59730009765625,8967.291919106618,-2595.485880000036,0.39884892258644106,0.18324264396015943,0.0034946593740594785,1.5211559722311083,7883.106447357594,0.0026377224658115242,0.0018925492343381716,0.5942393554673119,1.3026534987879987e-11
18,0.443,0.68698505859375,7641.048620639369,-2646.9448463999624,0.4814627541065216,0.2453096948479354,0.0016497057719565742,1.3877992040910794,7316.730629331195,0.0019597465790575346,0.0016556294931375777,0.5857064277194916,1.2773891271493843e-11
9,0.444,0.667387890625,8138.7150696134195,-2652.865900799861,0.4591455220222473,0.22931775757330425,0.001988182234537903,1.4387155686255952,7620.393221439843,0.0023028762023255133,0.0018819510845273434,0.5891185457864339,1.2760429013498093e-11
3,0.445,0.6850650390625,8110.930948453024,-2678.8490920000254,0.48431657218933105,0.25222561352372186,0.0020794442929133695,1.4354181652780131,7659.058176943965,0.002248709047426596,0.0018362639694399264,0.5901671870301359,1.2750148755577955e-11
6,0.446,0.7051408203125,7647.403588831425,-2702.7575023999325,0.5070166933059692,0.27179109306460614,0.0016755430472460992,1.3875525816019725,7471.268226347626,0.0020495213679920365,0.001797641951089351,0.5869935496631772,1.3212269344455452e-11
1,0.447,0.7268220703125,6840.975566714071,-2728.755484799853,0.5337429604530335,0.2948657743001724,0.0012453207619557952,1.3013897656855602,7093.9752160576745,0.0016784762927816378,0.0016304738073671453,0.5802414851015287,1.3311282232976234e-11
8,0.448,0.72612578125,6920.9056912390515,-2743.9247360000627,0.5335521260261535,0.2958378422696923,0.0013378631118134208,1.3090192659017101,7168.093506139319,0.0017776823183355127,0.001702423716313235,0.5823389978356556,1.3602024019000741e-11
2,0.449,0.742375390625,6588.0721945445985,-2769.477259200051,0.5554595514297486,0.3171178534095806,0.0011066286250154018,1.2709894475887693,7022.669566771399,0.0015536575274650655,0.0016022794303412438,0.5779951814959494,1.3394466645946773e-11
16,0.45,0.7508642578125,6623.241763912141,-2791.593360000127,0.5689464213371277,0.3331724050643216,0.0012070995886859482,1.2709407772015384,7075.8726181525835,0.0016322768330774046,0.0016380647580236103,0.5794048593630408,1.3809923896247078e-11
10,0.451,0.76510380859375,6070.843242724426,-2816.1872376001074,0.5886163609027862,0.35316939267966807,0.0009507113880775375,1.2106232878794776,6805.786805993529,0.001365533527168054,0.00147640334789033,0.5725308016095155,1.407518146084259e-11
5,0.452,0.77303125,5967.397500720806,-2833.015948800029,0.6001061358451844,0.3656979044626831,0.000835794044526893,1.1967915638910283,6768.112781446851,0.0012379672981678684,0.001401370925755836,0.5656181080904629,1.4295330207725955e-11
20,0.453,0.77888134765625,5738.118595409207,-2852.06625599987,0.6089205897808075,0.3758781443464899,0.0007878886359651148,1.1664127618787297,6644.711433443323,0.001179363848038062,0.001358963760578447,0.5613228178714097,1.3644388115877626e-11
15,0.454,0.77809267578125,5775.268606730737,-2864.9521087998473,0.607978236246109,0.3753254482496078,0.0008398967434588374,1.1758209796356818,6718.019648661995,0.0012519615815467628,0.001431272410426423,0.5664356611092802,1.4177831663956792e-11
13,0.455,0.79358876953125,5501.114900301211,-2893.975811999925,0.631515656709671,0.4029737696948858,0.000684354831704463,1.13348348789544,6552.900639199048,0.0010594090008386246,0.0012881665996641747,0.5535120840517015,1.5070452762250096e-11
