,T,M,E,E2,X,J,B,M2,M4
0,0,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
1,10,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
2,20,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
3,30,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
4,40,-0.984375,-344.99999999999915,119024.99999999942,16,0.69,0.0,0.968994140625,0.9389496445655823
5,50,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
6,60,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
7,70,-0.9453125,-328.4399999999992,107872.83359999947,16,0.69,0.0,0.89361572265625,0.7985490597784519
8,80,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
9,90,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
10,100,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
11,110,-0.9765625,-339.47999999999917,115246.67039999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
12,120,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
13,130,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
14,140,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
15,150,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
16,160,-0.9765625,-336.7199999999992,113380.35839999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
17,170,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
18,180,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
19,190,-0.9765625,-336.7199999999992,113380.35839999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
20,200,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
21,210,-0.96875,-331.1999999999992,109693.43999999946,16,0.69,0.0,0.9384765625,0.8807382583618164
22,220,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
23,230,-0.96875,-333.9599999999992,111529.28159999945,16,0.69,0.0,0.9384765625,0.8807382583618164
24,240,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
25,250,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
26,260,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
27,270,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
28,280,-0.9765625,-336.7199999999992,113380.35839999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
29,290,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
30,300,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
31,310,-0.9609375,-328.4399999999992,107872.83359999947,16,0.69,0.0,0.92340087890625,0.852669183164835
32,320,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
33,330,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
34,340,-0.9765625,-336.7199999999992,113380.35839999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
35,350,-0.9765625,-339.47999999999917,115246.67039999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
36,360,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
37,370,-0.96875,-331.1999999999992,109693.43999999946,16,0.69,0.0,0.9384765625,0.8807382583618164
38,380,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
39,390,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
40,400,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
41,410,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
42,420,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
43,430,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
44,440,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
45,450,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
46,460,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
47,470,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
48,480,-0.9609375,-336.7199999999992,113380.35839999944,16,0.69,0.0,0.92340087890625,0.852669183164835
49,490,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
50,500,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
51,510,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
52,520,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
53,530,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
54,540,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
55,550,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
56,560,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
57,570,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
58,580,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
59,590,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
60,600,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
61,610,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
62,620,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
63,630,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
64,640,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
65,650,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
66,660,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
67,670,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
68,680,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
69,690,-0.9765625,-336.7199999999992,113380.35839999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
70,700,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
71,710,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
72,720,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
73,730,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
74,740,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
75,750,-0.9765625,-339.47999999999917,115246.67039999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
76,760,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
77,770,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
78,780,-0.984375,-344.99999999999915,119024.99999999942,16,0.69,0.0,0.968994140625,0.9389496445655823
79,790,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
80,800,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
81,810,-0.9765625,-336.7199999999992,113380.35839999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
82,820,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
83,830,-0.9765625,-336.7199999999992,113380.35839999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
84,840,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
85,850,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
86,860,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
87,870,-0.9765625,-339.47999999999917,115246.67039999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
88,880,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
89,890,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
90,900,-0.96875,-333.9599999999992,111529.28159999945,16,0.69,0.0,0.9384765625,0.8807382583618164
91,910,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
92,920,-0.9765625,-339.47999999999917,115246.67039999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
93,930,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
94,940,-0.96875,-339.47999999999917,115246.67039999944,16,0.69,0.0,0.9384765625,0.8807382583618164
95,950,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
96,960,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
97,970,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
98,980,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
99,990,-0.96875,-333.9599999999992,111529.28159999945,16,0.69,0.0,0.9384765625,0.8807382583618164
100,1000,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
101,1010,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
102,1020,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
103,1030,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
104,1040,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
105,1050,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
106,1060,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
107,1070,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
108,1080,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
109,1090,-0.9609375,-328.4399999999992,107872.83359999947,16,0.69,0.0,0.92340087890625,0.852669183164835
110,1100,-0.96875,-339.47999999999917,115246.67039999944,16,0.69,0.0,0.9384765625,0.8807382583618164
111,1110,-0.9765625,-336.7199999999992,113380.35839999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
112,1120,-0.984375,-344.99999999999915,119024.99999999942,16,0.69,0.0,0.968994140625,0.9389496445655823
113,1130,-0.9765625,-339.47999999999917,115246.67039999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
114,1140,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
115,1150,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
116,1160,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
117,1170,-0.9765625,-336.7199999999992,113380.35839999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
118,1180,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
119,1190,-0.9765625,-339.47999999999917,115246.67039999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
120,1200,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
121,1210,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
122,1220,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
123,1230,-0.9609375,-336.7199999999992,113380.35839999944,16,0.69,0.0,0.92340087890625,0.852669183164835
124,1240,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
125,1250,-0.9765625,-336.7199999999992,113380.35839999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
126,1260,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
127,1270,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
128,1280,-0.984375,-344.99999999999915,119024.99999999942,16,0.69,0.0,0.968994140625,0.9389496445655823
129,1290,-0.9765625,-336.7199999999992,113380.35839999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
130,1300,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
131,1310,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
132,1320,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
133,1330,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
134,1340,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
135,1350,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
136,1360,-0.96875,-336.7199999999992,113380.35839999944,16,0.69,0.0,0.9384765625,0.8807382583618164
137,1370,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
138,1380,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
139,1390,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
140,1400,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
141,1410,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
142,1420,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
143,1430,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
144,1440,-0.9765625,-336.7199999999992,113380.35839999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
145,1450,-0.9765625,-336.7199999999992,113380.35839999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
146,1460,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
147,1470,-0.9609375,-331.1999999999992,109693.43999999946,16,0.69,0.0,0.92340087890625,0.852669183164835
148,1480,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
149,1490,-0.9609375,-328.4399999999992,107872.83359999947,16,0.69,0.0,0.92340087890625,0.852669183164835
150,1500,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
151,1510,-0.9765625,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.95367431640625,0.9094947017729282
152,1520,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
153,1530,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
154,1540,-0.9765625,-336.7199999999991,113380.3583999994,16,0.69,0.0,0.95367431640625,0.9094947017729282
155,1550,-0.9765625,-339.47999999999917,115246.67039999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
156,1560,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
157,1570,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
158,1580,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
159,1590,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
160,1600,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
161,1610,-0.9765625,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.95367431640625,0.9094947017729282
162,1620,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
163,1630,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
164,1640,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
165,1650,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
166,1660,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
167,1670,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
168,1680,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
169,1690,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
170,1700,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
171,1710,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
172,1720,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
173,1730,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
174,1740,-0.9765625,-336.7199999999992,113380.35839999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
175,1750,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
176,1760,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
177,1770,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
178,1780,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
179,1790,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
180,1800,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
181,1810,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
182,1820,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
183,1830,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
184,1840,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
185,1850,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
186,1860,-0.9765625,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.95367431640625,0.9094947017729282
187,1870,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
188,1880,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
189,1890,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
190,1900,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
191,1910,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
192,1920,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
193,1930,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
194,1940,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
195,1950,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
196,1960,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
197,1970,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
198,1980,-0.9765625,-339.47999999999917,115246.67039999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
199,1990,-0.984375,-344.99999999999915,119024.99999999942,16,0.69,0.0,0.968994140625,0.9389496445655823
200,2000,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
201,2010,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
202,2020,-0.984375,-344.99999999999915,119024.99999999942,16,0.69,0.0,0.968994140625,0.9389496445655823
203,2030,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
204,2040,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
205,2050,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
206,2060,-0.9765625,-339.47999999999917,115246.67039999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
207,2070,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
208,2080,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
209,2090,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
210,2100,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
211,2110,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
212,2120,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
213,2130,-0.984375,-342.23999999999916,117128.21759999942,16,0.69,0.0,0.968994140625,0.9389496445655823
214,2140,-0.9921875,-347.75999999999914,120937.0175999994,16,0.69,0.0,0.98443603515625,0.9691143073141575
215,2150,-0.984375,-344.99999999999915,119024.99999999942,16,0.69,0.0,0.968994140625,0.9389496445655823
216,2160,-1.0,-353.2799999999991,124806.75839999938,16,0.69,0.0,1.0,1.0
217,2170,-0.9765625,-339.47999999999917,115246.67039999944,16,0.69,0.0,0.95367431640625,0.9094947017729282
