,T,M,E,E2,X,J,B,M2,M4
0,0,-0.9921875,-342.7200000000021,117456.99840000142,16,0.68,0.0,0.98443603515625,0.9691143073141575
1,10,-0.9921875,-342.7200000000021,117456.99840000142,16,0.68,0.0,0.98443603515625,0.9691143073141575
2,20,-1.0,-348.1600000000021,121215.38560000148,16,0.68,0.0,1.0,1.0
3,30,-0.9921875,-342.7200000000021,117456.99840000142,16,0.68,0.0,0.98443603515625,0.9691143073141575
4,40,-0.9921875,-342.72000000000213,117456.99840000147,16,0.68,0.0,0.98443603515625,0.9691143073141575
5,50,-0.9921875,-342.7200000000021,117456.99840000142,16,0.68,0.0,0.98443603515625,0.9691143073141575
6,60,-0.984375,-337.2800000000021,113757.7984000014,16,0.68,0.0,0.968994140625,0.9389496445655823
7,70,-0.984375,-337.2800000000021,113757.7984000014,16,0.68,0.0,0.968994140625,0.9389496445655823
8,80,-0.9921875,-342.7200000000021,117456.99840000142,16,0.68,0.0,0.98443603515625,0.9691143073141575
9,90,-1.0,-348.1600000000021,121215.38560000148,16,0.68,0.0,1.0,1.0
10,100,-0.9765625,-331.84000000000196,110117.7856000013,16,0.68,0.0,0.95367431640625,0.9094947017729282
11,110,-1.0,-348.1600000000021,121215.38560000148,16,0.68,0.0,1.0,1.0
12,120,-0.984375,-337.280000000002,113757.79840000137,16,0.68,0.0,0.968994140625,0.9389496445655823
13,130,-1.0,-348.1600000000021,121215.38560000148,16,0.68,0.0,1.0,1.0
14,140,-1.0,-348.1600000000021,121215.38560000148,16,0.68,0.0,1.0,1.0
15,150,-0.96875,-326.40000000000197,106536.96000000129,16,0.68,0.0,0.9384765625,0.8807382583618164
16,160,-0.984375,-340.0000000000021,115600.00000000143,16,0.68,0.0,0.968994140625,0.9389496445655823
17,170,-1.0,-348.1600000000021,121215.38560000148,16,0.68,0.0,1.0,1.0
18,180,-0.9765625,-334.560000000002,111930.39360000133,16,0.68,0.0,0.95367431640625,0.9094947017729282
19,190,-1.0,-348.1600000000021,121215.38560000148,16,0.68,0.0,1.0,1.0
20,200,-1.0,-348.1600000000021,121215.38560000148,16,0.68,0.0,1.0,1.0
21,210,-0.984375,-337.2800000000021,113757.7984000014,16,0.68,0.0,0.968994140625,0.9389496445655823
22,220,-0.984375,-337.280000000002,113757.79840000137,16,0.68,0.0,0.968994140625,0.9389496445655823
23,230,-0.9921875,-342.7200000000021,117456.99840000142,16,0.68,0.0,0.98443603515625,0.9691143073141575
24,240,-0.9765625,-331.840000000002,110117.78560000134,16,0.68,0.0,0.95367431640625,0.9094947017729282
25,250,-1.0,-348.1600000000021,121215.38560000148,16,0.68,0.0,1.0,1.0
26,260,-0.96875,-329.12000000000194,108319.97440000127,16,0.68,0.0,0.9384765625,0.8807382583618164
27,270,-0.9921875,-342.72000000000213,117456.99840000147,16,0.68,0.0,0.98443603515625,0.9691143073141575
28,280,-0.9921875,-342.7200000000021,117456.99840000142,16,0.68,0.0,0.98443603515625,0.9691143073141575
29,290,-0.9921875,-342.7200000000021,117456.99840000142,16,0.68,0.0,0.98443603515625,0.9691143073141575
30,300,-0.9921875,-342.7200000000021,117456.99840000142,16,0.68,0.0,0.98443603515625,0.9691143073141575
31,310,-1.0,-348.1600000000021,121215.38560000148,16,0.68,0.0,1.0,1.0
