,T,M,E,E2,X,J,B,M2,M4
0,0,-3822.0,-3733.199999999966,13936782.239999747,64,0.51,0.0,14607684.0,213384431843856.0
1,10,-3764.0,-3651.599999999978,13334182.55999984,64,0.51,0.0,14167696.0,200723609948416.0
2,20,-3762.0,-3688.319999999975,13603704.422399817,64,0.51,0.0,14152644.0,200297332190736.0
3,30,-3854.0,-3782.159999999971,14304734.265599782,64,0.51,0.0,14853316.0,220620996195856.0
4,40,-3854.0,-3790.3199999999742,14366525.702399805,64,0.51,0.0,14853316.0,220620996195856.0
5,50,-3748.0,-3678.1199999999726,13528566.7343998,64,0.51,0.0,14047504.0,197332368630016.0
6,60,-3784.0,-3667.9199999999832,13453637.126399877,64,0.51,0.0,14318656.0,205023909646336.0
7,70,-3766.0,-3639.3599999999847,13244941.209599888,64,0.51,0.0,14182756.0,201150567755536.0
8,80,-3772.0,-3688.3199999999847,13603704.422399888,64,0.51,0.0,14227984.0,202435528704256.0
9,90,-3798.0,-3702.5999999999794,13709246.759999847,64,0.51,0.0,14424804.0,208074970438416.0
10,100,-3740.0,-3674.0399999999695,13498569.921599776,64,0.51,0.0,13987600.0,195652953760000.0
11,110,-3900.0,-3833.1599999999657,14693115.585599737,64,0.51,0.0,15210000.0,231344100000000.0
12,120,-3750.0,-3637.3199999999747,13230096.782399816,64,0.51,0.0,14062500.0,197753906250000.0
13,130,-3796.0,-3704.6399999999776,13724357.529599834,64,0.51,0.0,14409616.0,207637033267456.0
14,140,-3772.0,-3694.4399999999728,13648886.913599798,64,0.51,0.0,14227984.0,202435528704256.0
15,150,-3772.0,-3665.8799999999837,13438676.17439988,64,0.51,0.0,14227984.0,202435528704256.0
16,160,-3828.0,-3745.4399999999705,14028320.793599779,64,0.51,0.0,14653584.0,214727524045056.0
17,170,-3830.0,-3757.6799999999675,14120158.982399756,64,0.51,0.0,14668900.0,215176627210000.0
18,180,-3844.0,-3751.5599999999754,14074202.433599815,64,0.51,0.0,14776336.0,218340105584896.0
19,190,-3824.0,-3733.1999999999744,13936782.239999808,64,0.51,0.0,14622976.0,213831427096576.0
20,200,-3772.0,-3669.9599999999737,13468606.401599806,64,0.51,0.0,14227984.0,202435528704256.0
21,210,-3814.0,-3712.799999999974,13784883.839999806,64,0.51,0.0,14546596.0,211603455187216.0
