,T,M,E,E2,X,J,B,M2,M4
0,0,3642.0,-3336.960000000103,11135302.041600686,64,0.48,0.0,13264164.0,175938046618896.0
1,10,3636.0,-3279.360000000101,10754202.009600664,64,0.48,0.0,13220496.0,174781514486016.0
2,20,3704.0,-3390.720000000105,11496982.118400712,64,0.48,0.0,13719616.0,188227863187456.0
3,30,3580.0,-3281.280000000101,10766798.438400663,64,0.48,0.0,12816400.0,164260108960000.0
4,40,3538.0,-3256.320000000099,10603619.942400644,64,0.48,0.0,12517444.0,156686404293136.0
5,50,3622.0,-3319.6800000001026,11020275.302400682,64,0.48,0.0,13118884.0,172105117405456.0
6,60,3676.0,-3352.3200000001034,11238049.382400693,64,0.48,0.0,13512976.0,182600520376576.0
7,70,3694.0,-3381.120000000104,11431972.454400703,64,0.48,0.0,13645636.0,186203381844496.0
8,80,3622.0,-3310.080000000102,10956629.606400674,64,0.48,0.0,13118884.0,172105117405456.0
9,90,3702.0,-3363.840000000104,11315419.5456007,64,0.48,0.0,13704804.0,187821652678416.0
10,100,3622.0,-3354.2400000001035,11250925.977600694,64,0.48,0.0,13118884.0,172105117405456.0
11,110,3542.0,-3254.4000000001,10591119.360000651,64,0.48,0.0,12545764.0,157396194343696.0
12,120,3426.0,-3102.720000000094,9626871.398400582,64,0.48,0.0,11737476.0,137768342850576.0
13,130,3550.0,-3281.280000000101,10766798.438400663,64,0.48,0.0,12602500.0,158823006250000.0
14,140,3642.0,-3367.680000000104,11341268.5824007,64,0.48,0.0,13264164.0,175938046618896.0
15,150,3634.0,-3350.400000000103,11225180.16000069,64,0.48,0.0,13205956.0,174397273873936.0
16,160,3592.0,-3287.040000000101,10804631.961600663,64,0.48,0.0,12902464.0,166473577271296.0
17,170,3632.0,-3323.5200000001028,11045785.190400682,64,0.48,0.0,13191424.0,174013667147776.0
18,180,3540.0,-3242.8800000000997,10516270.694400646,64,0.48,0.0,12531600.0,157040998560000.0
19,190,3606.0,-3273.6000000001004,10716456.960000657,64,0.48,0.0,13003236.0,169084146471696.0
20,200,3560.0,-3244.8000000000993,10528727.040000645,64,0.48,0.0,12673600.0,160620136960000.0
21,210,3536.0,-3250.5600000001,10566140.31360065,64,0.48,0.0,12503296.0,156332410863616.0
22,220,3636.0,-3340.800000000103,11160944.640000688,64,0.48,0.0,13220496.0,174781514486016.0
23,230,3734.0,-3398.400000000105,11549122.560000714,64,0.48,0.0,13942756.0,194400444875536.0
24,240,3568.0,-3269.7600000001007,10691330.457600659,64,0.48,0.0,12730624.0,162068787429376.0
25,250,3396.0,-3208.3200000000975,10293317.222400626,64,0.48,0.0,11532816.0,133005844889856.0
26,260,3658.0,-3340.800000000103,11160944.640000688,64,0.48,0.0,13380964.0,179050197569296.0
27,270,3576.0,-3246.720000000099,10541190.758400643,64,0.48,0.0,12787776.0,163527215026176.0
28,280,3604.0,-3333.120000000102,11109688.934400681,64,0.48,0.0,12988816.0,168709341081856.0
29,290,3582.0,-3277.440000000101,10741612.953600662,64,0.48,0.0,12830724.0,164627478364176.0
30,300,3576.0,-3273.600000000101,10716456.96000066,64,0.48,0.0,12787776.0,163527215026176.0
31,310,3612.0,-3296.6400000001017,10867835.28960067,64,0.48,0.0,13046544.0,170212310343936.0
32,320,3454.0,-3206.4000000000983,10281000.96000063,64,0.48,0.0,11930116.0,142327667773456.0
33,330,3478.0,-3227.5200000000996,10416885.350400643,64,0.48,0.0,12096484.0,146324925162256.0
34,340,3584.0,-3310.080000000102,10956629.606400674,64,0.48,0.0,12845056.0,164995463643136.0
35,350,3482.0,-3212.160000000098,10317971.86560063,64,0.48,0.0,12124324.0,146999232456976.0
36,360,3550.0,-3227.5200000000987,10416885.350400636,64,0.48,0.0,12602500.0,158823006250000.0
37,370,3578.0,-3287.0400000001014,10804631.961600667,64,0.48,0.0,12802084.0,163893354743056.0
38,380,3710.0,-3361.9200000001038,11302506.086400697,64,0.48,0.0,13764100.0,189450448810000.0
39,390,3748.0,-3417.600000000106,11679989.760000724,64,0.48,0.0,14047504.0,197332368630016.0
40,400,3678.0,-3342.720000000103,11173776.998400688,64,0.48,0.0,13527684.0,182998234403856.0
41,410,3634.0,-3273.6000000001004,10716456.960000657,64,0.48,0.0,13205956.0,174397273873936.0
42,420,3642.0,-3336.9600000001024,11135302.041600684,64,0.48,0.0,13264164.0,175938046618896.0
43,430,3706.0,-3367.6800000001035,11341268.582400696,64,0.48,0.0,13734436.0,188634732238096.0
44,440,3640.0,-3371.520000000104,11367147.110400703,64,0.48,0.0,13249600.0,175551900160000.0
45,450,3674.0,-3298.560000000102,10880498.073600672,64,0.48,0.0,13498276.0,182203454972176.0
46,460,3508.0,-3204.480000000098,10268692.070400627,64,0.48,0.0,12306064.0,151439211172096.0
47,470,3514.0,-3244.8000000000993,10528727.040000645,64,0.48,0.0,12348196.0,152477944454416.0
48,480,3672.0,-3335.0400000001027,11122491.801600685,64,0.48,0.0,13483584.0,181807037485056.0
49,490,3526.0,-3227.5200000000987,10416885.350400636,64,0.48,0.0,12432676.0,154571432520976.0
50,500,3726.0,-3398.400000000105,11549122.560000714,64,0.48,0.0,13883076.0,192739799221776.0
51,510,3578.0,-3267.8400000001006,10678778.265600657,64,0.48,0.0,12802084.0,163893354743056.0
52,520,3556.0,-3256.3200000001007,10603619.942400655,64,0.48,0.0,12645136.0,159899464458496.0
53,530,3636.0,-3302.4000000001024,10905845.760000676,64,0.48,0.0,13220496.0,174781514486016.0
54,540,3492.0,-3219.8400000000984,10367369.625600634,64,0.48,0.0,12194064.0,148695196836096.0
55,550,3554.0,-3275.520000000101,10729031.270400662,64,0.48,0.0,12630916.0,159540038999056.0
56,560,3572.0,-3298.5600000001014,10880498.073600668,64,0.48,0.0,12759184.0,162796776345856.0
57,570,3578.0,-3308.1600000001013,10943922.58560067,64,0.48,0.0,12802084.0,163893354743056.0
58,580,3676.0,-3400.3200000001057,11562176.102400718,64,0.48,0.0,13512976.0,182600520376576.0
59,590,3636.0,-3344.6400000001036,11186616.729600692,64,0.48,0.0,13220496.0,174781514486016.0
60,600,3754.0,-3423.360000000106,11719393.689600727,64,0.48,0.0,14092516.0,198599007210256.0
61,610,3736.0,-3408.0000000001055,11614464.000000719,64,0.48,0.0,13957696.0,194817277628416.0
62,620,3660.0,-3329.2800000001025,11084105.318400683,64,0.48,0.0,13395600.0,179442099360000.0
63,630,3524.0,-3214.0800000000986,10330310.246400634,64,0.48,0.0,12418576.0,154221029867776.0
64,640,3614.0,-3269.7600000001007,10691330.457600659,64,0.48,0.0,13060996.0,170589616512016.0
65,650,3624.0,-3292.8000000001016,10842531.840000669,64,0.48,0.0,13133376.0,172485565157376.0
66,660,3568.0,-3296.6400000001013,10867835.289600668,64,0.48,0.0,12730624.0,162068787429376.0
67,670,3562.0,-3288.9600000001014,10817257.881600667,64,0.48,0.0,12687844.0,160981385368336.0
68,680,3462.0,-3173.760000000097,10072752.537600616,64,0.48,0.0,11985444.0,143650867877136.0
69,690,3588.0,-3271.6800000001,10703890.022400653,64,0.48,0.0,12873744.0,165733284577536.0
70,700,3594.0,-3298.5600000001014,10880498.073600668,64,0.48,0.0,12916836.0,166844652250896.0
71,710,3472.0,-3189.120000000097,10170486.37440062,64,0.48,0.0,12054784.0,145317817286656.0
72,720,3694.0,-3369.6000000001045,11354204.160000704,64,0.48,0.0,13645636.0,186203381844496.0
73,730,3668.0,-3340.800000000103,11160944.640000688,64,0.48,0.0,13454224.0,181016143442176.0
74,740,3732.0,-3419.5200000001055,11693117.030400721,64,0.48,0.0,13927824.0,193984281374976.0
75,750,3602.0,-3317.760000000102,11007531.417600678,64,0.48,0.0,12974404.0,168335159155216.0
76,760,3560.0,-3267.840000000101,10678778.26560066,64,0.48,0.0,12673600.0,160620136960000.0
77,770,3496.0,-3181.4400000000974,10121560.47360062,64,0.48,0.0,12222016.0,149377675104256.0
78,780,3454.0,-3244.8000000001,10528727.040000651,64,0.48,0.0,11930116.0,142327667773456.0
79,790,3608.0,-3354.2400000001035,11250925.977600694,64,0.48,0.0,13017664.0,169459576016896.0
80,800,3674.0,-3365.7600000001044,11328340.377600703,64,0.48,0.0,13498276.0,182203454972176.0
