,T,M,E,E2,X,J,B,M2,M4
0,0,720.0,-1122.2399999999932,1259422.6175999846,48,0.42,0.0,518400.0,268738560000.0
1,10,988.0,-1236.4799999999934,1528882.7903999838,48,0.42,0.0,976144.0,952857108736.0
2,20,1116.0,-1238.1599999999935,1533040.185599984,48,0.42,0.0,1245456.0,1551160647936.0
3,30,1212.0,-1332.2399999999848,1774863.4175999595,48,0.42,0.0,1468944.0,2157796475136.0
4,40,1118.0,-1249.919999999985,1562300.0063999626,48,0.42,0.0,1249924.0,1562310005776.0
5,50,1182.0,-1251.5999999999917,1566502.5599999793,48,0.42,0.0,1397124.0,1951955471376.0
6,60,994.0,-1179.3599999999915,1390890.00959998,48,0.42,0.0,988036.0,976215137296.0
7,70,934.0,-1273.439999999988,1621649.4335999694,48,0.42,0.0,872356.0,761004990736.0
8,80,872.0,-1192.7999999999913,1422771.8399999794,48,0.42,0.0,760384.0,578183827456.0
9,90,860.0,-1233.1199999999944,1520584.9343999862,48,0.42,0.0,739600.0,547008160000.0
10,100,762.0,-1201.199999999997,1442881.439999993,48,0.42,0.0,580644.0,337147454736.0
11,110,758.0,-1206.2399999999914,1455014.937599979,48,0.42,0.0,574564.0,330123790096.0
12,120,732.0,-1275.1199999999894,1625931.014399973,48,0.42,0.0,535824.0,287107358976.0
13,130,806.0,-1263.359999999985,1596078.4895999618,48,0.42,0.0,649636.0,422026932496.0
14,140,1004.0,-1223.0399999999963,1495826.841599991,48,0.42,0.0,1008016.0,1016096256256.0
15,150,974.0,-1184.3999999999958,1402803.35999999,48,0.42,0.0,948676.0,899986152976.0
16,160,854.0,-1189.4399999999937,1414767.513599985,48,0.42,0.0,729316.0,531901827856.0
17,170,768.0,-1165.9199999999948,1359369.446399988,48,0.42,0.0,589824.0,347892350976.0
18,180,566.0,-1194.479999999996,1426782.4703999902,48,0.42,0.0,320356.0,102627966736.0
19,190,362.0,-1186.0799999999902,1406785.7663999766,48,0.42,0.0,131044.0,17172529936.0
20,200,470.0,-1157.5199999999916,1339852.5503999805,48,0.42,0.0,220900.0,48796810000.0
21,210,220.0,-1186.0799999999922,1406785.7663999815,48,0.42,0.0,48400.0,2342560000.0
22,220,86.0,-1197.8399999999922,1434820.6655999813,48,0.42,0.0,7396.0,54700816.0
23,230,-24.0,-1160.8799999999947,1347642.3743999875,48,0.42,0.0,576.0,331776.0
24,240,-148.0,-1224.7199999999912,1499939.0783999783,48,0.42,0.0,21904.0,479785216.0
25,250,-86.0,-1236.4799999999914,1528882.7903999786,48,0.42,0.0,7396.0,54700816.0
26,260,-64.0,-1204.5599999999909,1450964.7935999779,48,0.42,0.0,4096.0,16777216.0
27,270,90.0,-1182.7199999999966,1398826.598399992,48,0.42,0.0,8100.0,65610000.0
28,280,94.0,-1197.8399999999963,1434820.665599991,48,0.42,0.0,8836.0,78074896.0
29,290,-16.0,-1233.1199999999947,1520584.9343999869,48,0.42,0.0,256.0,65536.0
30,300,-30.0,-1221.3599999999924,1491720.2495999814,48,0.42,0.0,900.0,810000.0
31,310,-42.0,-1238.159999999993,1533040.1855999827,48,0.42,0.0,1764.0,3111696.0
32,320,208.0,-1167.5999999999947,1363289.7599999877,48,0.42,0.0,43264.0,1871773696.0
33,330,478.0,-1199.5199999999961,1438848.2303999907,48,0.42,0.0,228484.0,52204938256.0
34,340,460.0,-1179.3599999999963,1390890.0095999911,48,0.42,0.0,211600.0,44774560000.0
