#! FIELDS es.morethan file.free der_es.morethan
#! SET min_es.morethan 633.911
#! SET max_es.morethan 970.87
#! SET nbins_es.morethan  319
#! SET periodic_es.morethan false
  924.246742138   70.917981532    9.289317554
  925.306361635   81.448815322   10.502377876
  926.365981132   93.613329858   12.263759276
  927.425600629  107.679980876   14.009665782
  928.485220126  123.318949928   14.983071556
  929.544839623  139.717470306   15.732670142
  930.604459119  157.128367589   17.117812220
  931.664078616  176.616193501   19.438773924
  932.723698113  198.719775056   22.011826806
  933.783317610  223.127363905   23.640936234
  934.842937107  248.681166794   24.053636792
  935.902556604  274.445849822   24.292573703
  936.962176101  300.744318008   25.352743635
  938.021795597  328.789463089   27.373173682
  939.081415094  359.165467454   29.638976477
  940.141034591  391.693828925   31.404262751
  941.200654088  425.897647840   33.004979296
  942.260273585  462.372310780   35.950511451
  943.319893082  503.104453812   40.960116900
  944.379512579  549.750460748   46.578263840
  945.439132075  601.355831799   50.095206211
  946.498751572  654.950672646   50.363693465
  947.558371069  708.140206437   49.947111845
  948.617990566  762.415572712   52.977146967
  949.677610063  822.585395476   61.145778629
  950.737229560  893.026123247   71.452968464
  951.796849057  973.419973186   79.194351304
  952.856468553 1059.398141865   82.154677964
  953.916088050 1147.039659015   83.188115509
  954.975707547 1237.558114651   88.501668196
  956.035327044 1338.122456616  102.616428302
  957.094946541 1457.864422636  123.714154762
  958.154566038 1600.554662032  144.556831610
  959.214185535 1760.968497405  155.839680485
  960.273805031 1925.502823246  151.769217033
  961.333424528 2077.557776588  132.642714102
  962.393044025 2203.585426394  104.126271094
  963.452663522 2297.583509044   73.185280930
  964.512283019 2360.372735324   46.184330826
  965.571902516 2398.072285792   26.062604006
  966.631522013 2418.317891985   13.143960633
  967.691141509 2428.072524069    5.859364386
  968.750761006 2432.236207303    2.304782067
  969.810380503 2433.835563599    0.756258211
  970.870000000 2434.336067363    0.226554657
