,T,M,E,E2,X,J,B,M2,M4
0,0,-206.0,-173.4360000000006,30080.04609600021,16,0.447,0.0,42436.0,1800814096.0
1,10,-222.0,-180.58800000000065,32612.025744000235,16,0.447,0.0,49284.0,2428912656.0
2,20,-186.0,-175.22400000000061,30703.450176000217,16,0.447,0.0,34596.0,1196883216.0
3,30,-186.0,-178.80000000000064,31969.440000000228,16,0.447,0.0,34596.0,1196883216.0
4,40,-226.0,-187.7400000000007,35246.30760000026,16,0.447,0.0,51076.0,2608757776.0
5,50,-220.0,-189.52800000000073,35920.862784000274,16,0.447,0.0,48400.0,2342560000.0
6,60,-206.0,-159.13200000000052,25322.993424000164,16,0.447,0.0,42436.0,1800814096.0
7,70,-206.0,-164.49600000000058,27058.93401600019,16,0.447,0.0,42436.0,1800814096.0
8,80,-182.0,-162.70800000000057,26473.893264000184,16,0.447,0.0,33124.0,1097199376.0
9,90,-208.0,-173.4360000000006,30080.04609600021,16,0.447,0.0,43264.0,1871773696.0
10,100,-210.0,-177.01200000000063,31333.248144000223,16,0.447,0.0,44100.0,1944810000.0
11,110,-190.0,-155.55600000000052,24197.669136000164,16,0.447,0.0,36100.0,1303210000.0
12,120,-200.0,-168.07200000000057,28248.197184000193,16,0.447,0.0,40000.0,1600000000.0
13,130,-222.0,-189.52800000000067,35920.86278400025,16,0.447,0.0,49284.0,2428912656.0
14,140,-164.0,-153.76800000000048,23644.59782400015,16,0.447,0.0,26896.0,723394816.0
15,150,-188.0,-153.7680000000005,23644.597824000157,16,0.447,0.0,35344.0,1249198336.0
16,160,-194.0,-178.80000000000064,31969.440000000228,16,0.447,0.0,37636.0,1416468496.0
17,170,-212.0,-168.07200000000057,28248.197184000193,16,0.447,0.0,44944.0,2019963136.0
18,180,-206.0,-166.28400000000053,27650.368656000177,16,0.447,0.0,42436.0,1800814096.0
19,190,-192.0,-164.49600000000058,27058.93401600019,16,0.447,0.0,36864.0,1358954496.0
20,200,-196.0,-160.92000000000056,25895.24640000018,16,0.447,0.0,38416.0,1475789056.0
21,210,-216.0,-178.80000000000064,31969.440000000228,16,0.447,0.0,46656.0,2176782336.0
22,220,-220.0,-175.22400000000061,30703.450176000217,16,0.447,0.0,48400.0,2342560000.0
23,230,-180.0,-155.55600000000047,24197.669136000146,16,0.447,0.0,32400.0,1049760000.0
24,240,-234.0,-193.1040000000007,37289.15481600027,16,0.447,0.0,54756.0,2998219536.0
25,250,-238.0,-200.25600000000074,40102.465536000294,16,0.447,0.0,56644.0,3208542736.0
26,260,-210.0,-177.0120000000006,31333.248144000212,16,0.447,0.0,44100.0,1944810000.0
27,270,-234.0,-196.68000000000075,38683.02240000029,16,0.447,0.0,54756.0,2998219536.0
28,280,-204.0,-168.07200000000057,28248.197184000193,16,0.447,0.0,41616.0,1731891456.0
29,290,-210.0,-177.01200000000063,31333.248144000223,16,0.447,0.0,44100.0,1944810000.0
30,300,-230.0,-193.1040000000007,37289.15481600027,16,0.447,0.0,52900.0,2798410000.0
31,310,-232.0,-187.74000000000066,35246.30760000025,16,0.447,0.0,53824.0,2897022976.0
32,320,-238.0,-200.25600000000077,40102.46553600031,16,0.447,0.0,56644.0,3208542736.0
33,330,-208.0,-178.80000000000064,31969.440000000228,16,0.447,0.0,43264.0,1871773696.0
34,340,-230.0,-194.89200000000073,37982.891664000286,16,0.447,0.0,52900.0,2798410000.0
35,350,-200.0,-171.64800000000056,29463.035904000193,16,0.447,0.0,40000.0,1600000000.0
36,360,-128.0,-141.2520000000004,19952.127504000116,16,0.447,0.0,16384.0,268435456.0
37,370,-162.0,-151.98000000000047,23097.920400000145,16,0.447,0.0,26244.0,688747536.0
38,380,-184.0,-168.07200000000054,28248.197184000182,16,0.447,0.0,33856.0,1146228736.0
39,390,-168.0,-162.7080000000005,26473.893264000166,16,0.447,0.0,28224.0,796594176.0
