,T,M,E,E2,X,J,B,M2,M4
0,0,-248.0,-266.1999999999993,70862.43999999962,16,0.55,0.0,61504.0,3782742016.0
1,10,-250.0,-270.5999999999995,73224.35999999974,16,0.55,0.0,62500.0,3906250000.0
2,20,-254.0,-277.19999999999953,76839.83999999973,16,0.55,0.0,64516.0,4162314256.0
3,30,-248.0,-266.1999999999993,70862.43999999962,16,0.55,0.0,61504.0,3782742016.0
4,40,-236.0,-246.39999999999927,60712.959999999635,16,0.55,0.0,55696.0,3102044416.0
5,50,-244.0,-257.3999999999993,66254.75999999963,16,0.55,0.0,59536.0,3544535296.0
6,60,-240.0,-255.1999999999992,65127.039999999586,16,0.55,0.0,57600.0,3317760000.0
7,70,-250.0,-272.79999999999944,74419.83999999969,16,0.55,0.0,62500.0,3906250000.0
8,80,-246.0,-263.9999999999994,69695.99999999967,16,0.55,0.0,60516.0,3662186256.0
9,90,-252.0,-272.79999999999944,74419.83999999969,16,0.55,0.0,63504.0,4032758016.0
10,100,-214.0,-222.19999999999956,49372.83999999981,16,0.55,0.0,45796.0,2097273616.0
11,110,-254.0,-277.1999999999996,76839.83999999978,16,0.55,0.0,64516.0,4162314256.0
12,120,-254.0,-277.19999999999953,76839.83999999973,16,0.55,0.0,64516.0,4162314256.0
13,130,-250.0,-268.39999999999947,72038.5599999997,16,0.55,0.0,62500.0,3906250000.0
14,140,-236.0,-250.79999999999916,62900.63999999958,16,0.55,0.0,55696.0,3102044416.0
15,150,-248.0,-263.9999999999994,69695.99999999967,16,0.55,0.0,61504.0,3782742016.0
16,160,-250.0,-268.3999999999994,72038.55999999968,16,0.55,0.0,62500.0,3906250000.0
17,170,-230.0,-248.59999999999926,61801.95999999963,16,0.55,0.0,52900.0,2798410000.0
18,180,-244.0,-257.39999999999924,66254.7599999996,16,0.55,0.0,59536.0,3544535296.0
19,190,-254.0,-277.19999999999953,76839.83999999973,16,0.55,0.0,64516.0,4162314256.0
20,200,-248.0,-263.99999999999926,69695.9999999996,16,0.55,0.0,61504.0,3782742016.0
