,T,M,E,E2,X,J,B,M2,M4
0,0,-112.0,-115.44000000000014,13326.393600000032,16,0.39,0.0,12544.0,157351936.0
1,10,-102.0,-112.32000000000014,12615.782400000031,16,0.39,0.0,10404.0,108243216.0
2,20,-116.0,-107.64000000000013,11586.369600000027,16,0.39,0.0,13456.0,181063936.0
3,30,-108.0,-113.88000000000014,12968.654400000032,16,0.39,0.0,11664.0,136048896.0
4,40,-14.0,-95.16000000000011,9055.42560000002,16,0.39,0.0,196.0,38416.0
5,50,-78.0,-112.32000000000014,12615.782400000031,16,0.39,0.0,6084.0,37015056.0
6,60,-76.0,-112.32000000000014,12615.782400000031,16,0.39,0.0,5776.0,33362176.0
7,70,-82.0,-99.84000000000012,9968.025600000023,16,0.39,0.0,6724.0,45212176.0
8,80,-42.0,-102.96000000000012,10600.761600000025,16,0.39,0.0,1764.0,3111696.0
9,90,42.0,-95.16000000000011,9055.42560000002,16,0.39,0.0,1764.0,3111696.0
10,100,-52.0,-101.40000000000012,10281.960000000025,16,0.39,0.0,2704.0,7311616.0
11,110,-42.0,-99.84000000000012,9968.025600000023,16,0.39,0.0,1764.0,3111696.0
12,120,-56.0,-93.60000000000011,8760.960000000021,16,0.39,0.0,3136.0,9834496.0
13,130,-100.0,-115.44000000000014,13326.393600000032,16,0.39,0.0,10000.0,100000000.0
14,140,2.0,-95.16000000000011,9055.42560000002,16,0.39,0.0,4.0,16.0
15,150,16.0,-104.52000000000012,10924.430400000027,16,0.39,0.0,256.0,65536.0
16,160,-30.0,-104.52000000000012,10924.430400000027,16,0.39,0.0,900.0,810000.0
17,170,12.0,-99.84000000000012,9968.025600000023,16,0.39,0.0,144.0,20736.0
18,180,-62.0,-109.20000000000013,11924.640000000029,16,0.39,0.0,3844.0,14776336.0
19,190,38.0,-92.0400000000001,8471.36160000002,16,0.39,0.0,1444.0,2085136.0
20,200,-18.0,-96.72000000000011,9354.758400000022,16,0.39,0.0,324.0,104976.0
21,210,-38.0,-84.2400000000001,7096.377600000016,16,0.39,0.0,1444.0,2085136.0
22,220,-62.0,-106.08000000000013,11252.966400000027,16,0.39,0.0,3844.0,14776336.0
23,230,-48.0,-117.00000000000014,13689.000000000033,16,0.39,0.0,2304.0,5308416.0
24,240,72.0,-106.08000000000013,11252.966400000027,16,0.39,0.0,5184.0,26873856.0
25,250,10.0,-110.76000000000013,12267.77760000003,16,0.39,0.0,100.0,10000.0
26,260,32.0,-79.56000000000009,6329.793600000014,16,0.39,0.0,1024.0,1048576.0
