# Time-averaged data for fix MSD_output
# TimeStep c_MSD[4]
1000 1.3865
2000 3.838
3000 6.13915
4000 8.54989
5000 11.3532
6000 14.0354
7000 16.3353
8000 18.8868
9000 21.3054
10000 24.0494
11000 26.141
12000 28.7038
13000 30.8846
14000 32.9171
15000 35.0795
16000 37.3638
17000 39.8695
18000 41.6056
19000 44.7256
20000 47.3438
21000 50.2534
22000 52.4366
23000 54.948
24000 57.1151
25000 59.1341
26000 60.8511
27000 62.5409
28000 65.2395
29000 67.4281
30000 68.897
31000 70.5552
32000 72.0524
33000 73.8392
34000 76.091
35000 77.7574
36000 79.7301
37000 81.5534
38000 84.344
39000 86.6509
40000 88.5645
41000 90.853
42000 92.7306
43000 93.4306
44000 94.4389
45000 97.72
46000 100.114
47000 103.912
48000 106.518
49000 109.598
50000 111.843
51000 114.387
52000 117.413
53000 119.302
54000 121.92
55000 124.272
56000 127.707
57000 131.275
58000 134.177
59000 135.39
60000 138.701
61000 141.308
62000 143.466
63000 144.903
64000 145.737
65000 148.754
66000 151.133
67000 152.642
68000 156.196
69000 158.688
70000 160.203
71000 159.895
72000 161.431
73000 161.524
74000 162.744
75000 163.999
76000 164.49
77000 167.361
78000 170.603
79000 173.931
80000 178.027
81000 180.732
82000 182.707
83000 184.755
84000 187.621
85000 191.391
86000 195.252
87000 199.073
88000 202.153
89000 205.885
90000 211.198
91000 215
92000 216.825
93000 217.289
94000 219.271
95000 222.841
96000 224.714
97000 226.458
98000 227.962
99000 231.96
100000 233.99
101000 236.825
102000 239.611
103000 241.816
104000 245.76
105000 249.139
106000 251.972
107000 251.558
108000 253.884
109000 256.925
110000 260.006
111000 264.58
112000 265.272
113000 266.814
114000 269.899
115000 273.335
116000 276.526
117000 278.528
118000 281.765
119000 283.278
120000 282.892
121000 285.778
122000 287.363
123000 289.246
124000 292.294
125000 294.807
126000 298.187
127000 299.655
128000 300.288
129000 304.34
130000 306.45
131000 309.047
132000 309.57
133000 310.6
134000 312.806
135000 316.039
136000 319.466
137000 321.429
138000 324.108
139000 327.395
140000 331.721
141000 335.228
142000 337.424
143000 339.096
144000 342.17
145000 343.657
146000 346.654
147000 347.659
148000 350.236
149000 352.276
150000 353.468
151000 355.106
152000 359.775
153000 363.505
154000 367.673
155000 371.01
156000 373.041
157000 377.015
158000 377.789
159000 379.441
160000 382.37
161000 384.167
162000 388.944
163000 394.007
164000 397.071
165000 400.433
166000 401.831
167000 404.18
168000 405.493
169000 407.196
170000 410.088
171000 411.981
172000 413.343
173000 419.732
174000 420.926
175000 423.36
176000 425.983
177000 428.586
178000 432.965
179000 434.352
180000 435.922
181000 439.103
182000 442.389
183000 442.618
184000 445.51
185000 447.354
186000 454.096
187000 458.755
188000 461.076
189000 460.322
190000 461.025
191000 464.097
192000 467.099
193000 467.925
194000 469.016
195000 471.341
196000 474.63
197000 476.956
198000 479.35
199000 482.326
200000 484.933
201000 488.434
202000 489.277
203000 492.297
204000 495.705
205000 498.674
206000 499.34
207000 501.746
208000 506.35
209000 510.357
210000 513.47
211000 517.146
212000 519.121
213000 521.476
214000 523.955
215000 527.521
216000 528.562
217000 529.785
218000 531.119
219000 531.484
220000 536.031
221000 538.607
222000 539.759
223000 538.308
224000 541.819
225000 543.467
226000 546.05
227000 550.662
228000 552.665
229000 555.33
230000 557.145
231000 559.063
232000 563.66
233000 567.938
234000 571.338
235000 575.016
236000 578.985
237000 581.429
238000 582.708
239000 586.028
240000 592.653
241000 591.478
242000 591.904
243000 594.66
244000 596.415
245000 598.208
246000 601.312
247000 602.867
248000 603.141
249000 606.086
250000 608.056
251000 615.525
252000 616.736
253000 617.324
254000 618.286
255000 618.668
256000 622.055
257000 623.813
258000 625.568
259000 625.529
260000 628.101
261000 630.628
262000 632.477
263000 634.394
264000 637.431
265000 642.364
266000 646.037
267000 647.553
268000 651.983
269000 653.258
270000 652.2
271000 653.306
272000 653.217
273000 653.65
274000 656.62
275000 659.15
276000 660.034
277000 659.825
278000 661.738
279000 664.523
280000 667.133
281000 668.86
282000 668.065
283000 672.192
284000 672.206
285000 676.047
286000 680.814
287000 677.455
288000 680.358
289000 683.272
290000 685.69
291000 686.427
292000 691.776
293000 695.899
294000 699.332
295000 701.394
296000 705.306
297000 706.72
298000 712.888
299000 712.824
300000 714.691
301000 718.475
302000 717.446
303000 718.331
304000 721.254
305000 723.282
306000 727.087
307000 730.581
308000 734.653
309000 738.757
310000 743.988
311000 747.555
312000 747.018
313000 749.259
314000 751.821
315000 755.576
316000 757.114
317000 759.982
318000 762.892
319000 763.197
320000 768.975
321000 770.874
322000 771.869
323000 774.956
324000 772.94
325000 774.412
326000 775.182
327000 780.134
328000 785.364
329000 787.619
330000 785.799
331000 789.323
332000 794.96
333000 797.375
334000 800.377
335000 805.607
336000 805.553
337000 804.589
338000 807.956
339000 810.244
340000 813.709
341000 815.577
342000 814.142
343000 815.6
344000 818.543
345000 820.6
346000 822.95
347000 824.731
348000 827.437
349000 831.013
350000 835.852
351000 837.052
352000 840.013
353000 845.656
354000 848.302
355000 849.227
356000 851.743
357000 852.181
358000 851.476
359000 852.562
360000 852.54
361000 853.908
362000 851.968
363000 852.687
364000 852.966
365000 853.263
366000 855.766
367000 860.627
368000 865.471
369000 868.731
370000 869.069
371000 870.538
372000 872.614
373000 878.246
374000 880.8
375000 884.063
376000 888.688
377000 893.197
378000 895.592
379000 896.103
380000 898.181
381000 901.067
382000 905.474
383000 906.908
384000 910.542
385000 913.839
386000 917.539
387000 919.972
388000 921.988
389000 922.191
390000 925.242
391000 925.311
392000 928.179
393000 929.06
394000 930.416
395000 932.795
396000 937.002
397000 943.674
398000 948.935
399000 955.872
400000 955.499
401000 955.854
402000 954.01
403000 958.268
404000 959.384
405000 961.611
406000 968.464
407000 971.626
408000 972.696
409000 975.27
410000 979.779
411000 980.613
412000 982.864
413000 985.415
414000 988.828
415000 986.798
416000 987.505
417000 990.22
418000 993.839
419000 995.789
420000 996.756
421000 999.17
422000 1001.76
423000 1001.36
424000 1003.08
425000 1003.74
426000 1003.46
427000 1008.83
428000 1016.12
429000 1017.49
430000 1019.8
431000 1022.75
432000 1022.93
433000 1026.66
434000 1031.56
435000 1034.72
436000 1035.24
437000 1040.59
438000 1039.66
439000 1041.72
440000 1045.85
441000 1047.2
442000 1046.94
443000 1047.17
444000 1047.62
445000 1049.17
446000 1050.47
447000 1053.85
448000 1056.68
449000 1058.9
450000 1062.63
451000 1067.09
452000 1071.74
453000 1074.38
454000 1076.65
455000 1078.49
456000 1077.28
457000 1082.45
458000 1085.75
459000 1089.23
460000 1090.06
461000 1094.87
462000 1100.1
463000 1103.11
464000 1108.34
465000 1112.36
466000 1116.7
467000 1121.83
468000 1123.75
469000 1131.2
470000 1138.21
471000 1136.44
472000 1134.14
473000 1131.9
474000 1132.6
475000 1132.73
476000 1134.75
477000 1135.37
478000 1134.87
479000 1137.37
480000 1140.26
481000 1144.14
482000 1146.75
483000 1147.07
484000 1147.78
485000 1149.52
486000 1152.61
487000 1154.13
488000 1159.22
489000 1163.26
490000 1164.85
491000 1172.42
492000 1174.18
493000 1178.69
494000 1181.87
495000 1186.54
496000 1188.64
497000 1189.02
498000 1189.22
499000 1194.27
500000 1198.36
501000 1204.5
502000 1205.74
503000 1211.03
504000 1212.32
505000 1213.24
506000 1213.45
507000 1218.85
508000 1219.7
509000 1218.75
510000 1215.92
511000 1216.89
512000 1221.16
513000 1223.37
514000 1221.58
515000 1224.97
516000 1231.91
517000 1236.06
518000 1240.64
519000 1245.07
520000 1249.95
521000 1252.69
522000 1251.53
523000 1251.78
524000 1252.98
525000 1258.83
526000 1264.21
527000 1273.4
528000 1273.9
529000 1272.71
530000 1272.8
531000 1275.38
532000 1276.15
533000 1276.3
534000 1280.12
535000 1282.81
536000 1285.16
537000 1289.12
538000 1289.51
539000 1288.23
540000 1289.95
541000 1291.43
542000 1291.32
543000 1289.4
544000 1286.95
545000 1289.21
546000 1292.04
547000 1290.5
548000 1290.18
549000 1289.56
550000 1294.2
551000 1296.61
552000 1294.8
553000 1296.91
554000 1298.34
555000 1303
556000 1307.39
557000 1309.57
558000 1313.53
559000 1316.66
560000 1317.67
561000 1320.17
562000 1321.23
563000 1320.54
564000 1322.16
565000 1324.95
566000 1327.52
567000 1335.52
568000 1337.74
569000 1338.79
570000 1342.72
571000 1348.67
572000 1352.17
573000 1351.34
574000 1354.95
575000 1357.16
576000 1359.34
577000 1355.15
578000 1355.49
579000 1354.12
580000 1359.56
581000 1365.09
582000 1367.72
583000 1375.25
584000 1380.38
585000 1380.36
586000 1380.63
587000 1381.33
588000 1384.29
589000 1389
590000 1395.92
591000 1403.19
592000 1404.81
593000 1406.77
