# Time-averaged data for fix MSD_output
# TimeStep c_MSD[4]
1000 1.35407
2000 3.98063
3000 6.46112
4000 9.05039
5000 11.3886
6000 14.3243
7000 17.3184
8000 19.9255
9000 22.7711
10000 24.9735
11000 27.5506
12000 31.1178
13000 33.8604
14000 36.6474
15000 39.4408
16000 41.18
17000 43.4877
18000 46.3941
19000 48.8719
20000 51.6405
21000 54.3725
22000 57.1336
23000 59.3967
24000 61.7664
25000 63.9944
26000 66.7294
27000 69.2415
28000 70.5369
29000 73.4343
30000 76.8081
31000 80.3413
32000 83.767
33000 86.2345
34000 86.9301
35000 88.3064
36000 90.3718
37000 93.5704
38000 95.6768
39000 97.7055
40000 101.094
41000 103.983
42000 106.134
43000 109.015
44000 112.352
45000 115.469
46000 118.255
47000 120.979
48000 124.327
49000 127.353
50000 129.772
51000 133.313
52000 135.572
53000 138.632
54000 140.863
55000 141.95
56000 143.285
57000 146.557
58000 149.996
59000 153.09
60000 154.541
61000 156.736
62000 158.315
63000 160.377
64000 163.223
65000 165.867
66000 168.239
67000 171.491
68000 174.294
69000 176.901
70000 179.421
71000 183.164
72000 185.714
73000 186.906
74000 190.483
75000 193.286
76000 196.579
77000 198.517
78000 201.349
79000 202.014
80000 202.881
81000 206.311
82000 207.186
83000 210.18
84000 211.733
85000 213.275
86000 214.747
87000 215.647
88000 217.632
89000 220.833
90000 221.962
91000 223.535
92000 224.595
93000 226.85
94000 228.273
95000 232.544
96000 234.627
97000 235.027
98000 235.735
99000 239.319
100000 243.13
101000 244.792
102000 245.518
103000 246.948
104000 248.303
105000 249.016
106000 253.22
107000 254.786
108000 255.895
109000 259.282
110000 261.98
111000 263.718
112000 266.808
113000 269.22
114000 271.23
115000 273.594
116000 276.114
117000 278.241
118000 280.571
119000 281.982
120000 283.674
121000 286.404
122000 289.002
123000 292.437
124000 295.812
125000 298.911
126000 301.221
127000 302.631
128000 305.233
129000 307.673
130000 308.206
131000 308.922
132000 311.057
133000 312.88
134000 317.194
135000 321.523
136000 323.93
137000 327.044
138000 331.052
139000 332.544
140000 333.962
141000 336.484
142000 337.783
143000 340.033
144000 343.265
145000 346.325
146000 348.647
147000 349.965
148000 352.59
149000 357.247
150000 364.093
151000 366.538
152000 366.807
153000 369.06
154000 373.725
155000 375.463
156000 377.659
157000 379.177
158000 382.045
159000 385.517
160000 389.429
161000 390.999
162000 393.634
163000 397.132
164000 399.235
165000 400.55
166000 404.483
167000 407.85
168000 407.481
169000 407.263
170000 409.141
171000 409.821
172000 410.997
173000 413.327
174000 415.702
175000 418.985
176000 423.07
177000 427.14
178000 428.891
179000 432.894
180000 435.703
181000 439.127
182000 439.775
183000 441.934
184000 445.012
185000 445.964
186000 447.372
187000 450.056
188000 452.974
189000 455.389
190000 457.623
191000 461.414
192000 462.503
193000 464.227
194000 467.707
195000 472.29
196000 475.412
197000 476.229
198000 475.267
199000 474.609
200000 476.018
201000 477.219
202000 479.243
203000 481.786
204000 481.423
205000 485.094
206000 488.546
207000 489.42
208000 488.542
209000 489.439
210000 494.074
211000 496.955
212000 497.81
213000 500.963
214000 503.354
215000 509.01
216000 513.025
217000 516.188
218000 518.994
219000 520.749
220000 524.183
221000 526.528
222000 529.82
223000 535.271
224000 539.243
