# Time-averaged data for fix MSD_output
# TimeStep c_MSD[4]
1000 1.62412
2000 4.34475
3000 7.90529
4000 10.8051
5000 13.5067
6000 16.6584
7000 19.7747
8000 22.2099
9000 25.272
10000 28.5786
11000 31.927
12000 34.758
13000 37.0859
14000 39.8957
15000 42.5208
16000 45.8839
17000 49.4588
18000 51.8257
19000 53.5073
20000 56.97
21000 59.1786
22000 61.0135
23000 63.3901
24000 66.5741
25000 71.2706
26000 74.5386
27000 77.3876
28000 80.1247
29000 82.6927
30000 84.9188
31000 87.7625
32000 90.5091
33000 93.3307
34000 95.8202
35000 98.6594
36000 102.056
37000 106.014
38000 109.199
39000 112.87
40000 114.671
41000 117.235
42000 119.421
43000 121.733
44000 123.625
45000 126.321
46000 128.74
47000 131.821
48000 134.78
49000 139.016
50000 142.467
51000 145.87
52000 150.514
53000 154.163
54000 156.99
55000 161.256
56000 163.005
57000 163.979
58000 164.711
59000 168.113
60000 170.723
61000 173.316
62000 177.112
63000 179.417
64000 182.929
65000 186.553
66000 188.195
67000 190.108
68000 193.834
69000 198.687
70000 201.2
71000 204.952
72000 208.749
73000 210.696
74000 212.865
75000 215.762
76000 220.573
77000 224.099
78000 227.014
79000 227.788
80000 230.339
81000 233.482
82000 237.341
83000 240.687
84000 245.435
85000 248.201
86000 251.191
87000 253.924
88000 255.317
89000 257.428
90000 260.204
91000 263.533
92000 265.477
93000 267.442
94000 272.199
95000 274.635
96000 273.848
97000 275.895
98000 278.03
99000 280.724
100000 281.487
101000 284.247
102000 286.806
103000 289.125
104000 293.393
105000 298.262
106000 300.798
107000 305.422
108000 310.733
109000 314.431
110000 318.438
111000 320.646
112000 324.137
113000 327.77
114000 331.139
115000 334.608
116000 334.01
117000 333.014
118000 335.689
119000 337.277
120000 340.849
121000 343.128
122000 344.934
123000 347.383
124000 350.97
125000 354.148
126000 359.738
127000 364.494
128000 366.28
129000 368.17
130000 370.265
131000 372.448
132000 376.028
133000 377.334
134000 383.329
135000 389.323
136000 394.395
137000 396.014
138000 398.289
139000 402.48
140000 404.642
141000 404.964
142000 406.358
143000 409.624
144000 414.429
145000 418.982
146000 424.237
147000 427.97
148000 431.366
149000 435.606
150000 437.34
151000 441.258
152000 443.673
153000 446.368
154000 451.343
155000 456.214
156000 461.715
157000 465.001
158000 465.081
159000 466.418
160000 468.334
161000 472.357
162000 474.377
163000 477.172
164000 482.886
165000 488.105
166000 491.475
167000 495.921
168000 499.885
169000 503.052
170000 503.918
171000 506.589
172000 510.565
173000 516.833
174000 519.099
175000 525.232
176000 528.229
177000 528.995
178000 534.712
179000 538.53
180000 541.937
181000 543.803
182000 543.809
183000 546.639
184000 549.471
185000 554.064
186000 557.182
187000 560.054
188000 564.777
189000 570.274
190000 569.905
191000 573.794
192000 577.808
193000 578.867
194000 582.409
195000 584.731
196000 587.879
197000 591.644
198000 594.484
199000 596.354
200000 600.194
201000 604.414
202000 607.469
203000 610.576
204000 610.878
205000 614.67
206000 615.306
207000 614.963
208000 624.181
209000 629.36
210000 634.399
211000 635.423
212000 641.158
213000 645.761
214000 646.901
215000 650.3
216000 654.501
217000 656.294
218000 658.11
219000 662.916
220000 664.8
221000 666.636
222000 668.782
223000 670.238
224000 671.52
225000 670.487
226000 672.213
227000 674.909
228000 679.337
229000 687.119
230000 692.696
231000 696.895
232000 700.512
233000 703.102
234000 701.987
235000 702.217
236000 707.246
237000 710.002
238000 711.733
239000 713.099
240000 714.73
241000 716.555
242000 719.514
243000 725.364
244000 726.38
245000 722.322
