# Time-averaged data for fix MSD_output
# TimeStep c_MSD[4]
1000 1.68994
2000 4.57523
3000 7.35718
4000 10.4953
5000 13.4076
6000 16.8074
7000 19.6694
8000 22.1745
9000 24.4119
10000 26.7697
11000 29.9529
12000 33.0197
13000 35.7693
14000 38.9853
15000 41.5238
16000 43.5048
17000 46.2257
18000 49.7989
19000 53.0765
20000 56.8489
21000 59.4072
22000 61.7053
23000 63.8477
24000 65.9427
25000 67.9592
26000 71.0681
27000 74.163
28000 77.8774
29000 81.4741
30000 85.4156
31000 88.7141
32000 91.6574
33000 94.0133
34000 96.698
35000 98.9705
36000 102.822
37000 107.2
38000 109.498
39000 112.574
40000 115.227
41000 118.248
42000 122.529
43000 126.122
44000 129.746
45000 133.024
46000 134.243
47000 137.292
48000 139.723
49000 142.523
50000 145.93
51000 150.66
52000 153.542
53000 155.942
54000 159.132
55000 161.82
56000 163.535
57000 165.817
58000 168.872
59000 171.203
60000 174.179
61000 176.147
62000 179.385
63000 180.792
64000 181.964
65000 186.37
66000 189.686
67000 190.263
68000 193.949
69000 196.684
70000 201.229
71000 203.379
72000 205.989
73000 209.479
74000 211.063
75000 214.577
76000 218.344
77000 222.699
78000 225.783
79000 228.705
80000 231.587
81000 231.823
82000 232.455
83000 235.299
84000 239.207
85000 238.93
86000 240.281
87000 242.594
88000 245.146
89000 246.047
90000 249.677
91000 253.102
92000 252.999
93000 256.036
94000 260.292
95000 263.653
96000 265.835
97000 267.557
98000 270.735
99000 272.389
100000 275.464
101000 278.86
102000 282.986
103000 286.703
104000 289.324
105000 292.859
106000 296.035
107000 299.257
108000 302.545
109000 303.861
110000 306.819
111000 308.307
112000 309.876
113000 314.151
114000 317.354
115000 320.461
116000 324.973
117000 326.876
118000 330.286
119000 332.179
120000 334.382
121000 336.241
122000 335.463
123000 336.362
124000 338.286
125000 339.635
126000 341.293
127000 345.739
128000 348.921
129000 349.801
130000 349.974
131000 350.446
132000 353.062
133000 356.54
134000 360.776
135000 365.325
136000 366.656
137000 368.36
138000 369.543
139000 373.117
140000 374.608
141000 376.397
142000 380.96
143000 383.187
144000 386.696
145000 388.857
146000 392.674
147000 395.971
148000 395.738
149000 400.441
150000 403.273
151000 404.675
152000 405.463
153000 406.817
154000 408.449
155000 411.119
156000 412.343
157000 414.295
158000 416.838
159000 419.703
160000 422.045
161000 422.996
162000 425.595
163000 428.882
164000 431.958
165000 435.633
166000 437.577
167000 438.365
168000 443.633
169000 447.618
170000 450.243
171000 453.312
172000 456.265
173000 457.328
174000 460.112
175000 464.784
176000 465.178
177000 469.581
178000 472.772
179000 476.808
180000 481.507
181000 484.105
182000 487.408
183000 488.362
184000 492.126
185000 494.025
186000 494.79
187000 494.508
188000 494.504
189000 494.688
190000 497.875
191000 500.217
192000 502.694
193000 503.911
194000 507.215
195000 507.691
196000 510.073
197000 512.515
198000 513.659
199000 515.629
200000 516.345
201000 519.842
202000 522.98
203000 525.224
204000 523.68
205000 523.851
206000 524.489
207000 527.932
208000 531.431
209000 536.656
210000 536.948
211000 540.464
212000 544.93
213000 547.175
214000 551.292
215000 556.365
216000 561.355
217000 565.824
218000 570.743
219000 573.729
220000 576.084
221000 580.572
222000 585.248
223000 587.012
